lat,long,smap_sm
39.0,-123.0,0.17605518
39.0,-122.5,0.15845183
39.5,-122.5,0.19038439
40.0,-122.5,0.10824265
39.0,-122.0,0.251408
39.5,-122.0,0.26344723
40.0,-122.0,0.11646865
37.5,-121.5,0.0774185
39.0,-121.5,0.2532998
39.5,-121.5,0.16965467
35.5,-121.0,0.096908726
36.0,-121.0,0.10180013
36.5,-121.0,0.0854795
37.0,-121.0,0.108597785
37.5,-121.0,0.13264315
38.0,-121.0,0.12860993
38.5,-121.0,0.121284336
39.0,-121.0,0.17986985
35.5,-120.5,0.060292527
36.0,-120.5,0.062323175
36.5,-120.5,0.113876194
37.0,-120.5,0.16625264
37.5,-120.5,0.12948856
35.0,-120.0,0.07015016
35.5,-120.0,0.05401497
36.0,-120.0,0.098512754
36.5,-120.0,0.16020645
37.5,-120.0,0.08487119
39.5,-120.0,0.08607565
40.0,-120.0,0.06673976
34.5,-119.5,0.084993534
35.0,-119.5,0.06975113
35.5,-119.5,0.07762521
36.0,-119.5,0.16423494
36.5,-119.5,0.12892973
37.0,-119.5,0.08252405
38.0,-119.5,0.1363248
38.5,-119.5,0.076588996
39.0,-119.5,0.07604601
39.5,-119.5,0.07605421
34.5,-119.0,0.09006924
35.0,-119.0,0.08390482
35.5,-119.0,0.079846136
36.0,-119.0,0.10047312
36.5,-119.0,0.111868404
38.0,-119.0,0.15445574
38.5,-119.0,0.07871988
39.0,-119.0,0.056075133
39.5,-119.0,0.08755391
40.0,-119.0,0.069928005
34.5,-118.5,0.078357525
35.0,-118.5,0.06277438
35.5,-118.5,0.07005942
36.5,-118.5,0.13815981
38.0,-118.5,0.07732621
38.5,-118.5,0.049231667
39.0,-118.5,0.06873678
39.5,-118.5,0.08946259
40.0,-118.5,0.08519402
34.5,-118.0,0.04220344
35.0,-118.0,0.04483304
35.5,-118.0,0.0560982
36.0,-118.0,0.07608041
37.5,-118.0,0.064219125
38.0,-118.0,0.060809743
38.5,-118.0,0.0603535
39.0,-118.0,0.0458981
39.5,-118.0,0.06925974
40.0,-118.0,0.09616931
34.5,-117.5,0.042108245
35.0,-117.5,0.03943941
35.5,-117.5,0.06897216
36.0,-117.5,0.07815248
36.5,-117.5,0.090608865
37.0,-117.5,0.07756512
37.5,-117.5,0.051769625
38.0,-117.5,0.05271942
39.0,-117.5,0.048804507
39.5,-117.5,0.039962787
40.0,-117.5,0.035776537
34.5,-117.0,0.048536025
35.0,-117.0,0.051695958
35.5,-117.0,0.042151067
38.0,-117.0,0.044017978
38.5,-117.0,0.044935796
39.5,-117.0,0.03901339
40.0,-117.0,0.03601505
32.0,-116.5,0.07787751
32.5,-116.5,0.08299173
33.0,-116.5,0.09105054
33.5,-116.5,0.089241624
34.5,-116.5,0.055931386
35.0,-116.5,0.05676046
35.5,-116.5,0.06466651
36.0,-116.5,0.06923492
36.5,-116.5,0.06840095
37.0,-116.5,0.038337238
37.5,-116.5,0.036598247
38.0,-116.5,0.03159383
38.5,-116.5,0.04748117
39.0,-116.5,0.0512159
39.5,-116.5,0.04954415
40.0,-116.5,0.04497864
31.5,-116.0,0.07725218
32.0,-116.0,0.091069296
32.5,-116.0,0.099098034
33.0,-116.0,0.10911956
34.0,-116.0,0.07148325
34.5,-116.0,0.069403
35.0,-116.0,0.053216197
35.5,-116.0,0.05583514
36.0,-116.0,0.062356237
36.5,-116.0,0.062133476
37.0,-116.0,0.038000204
37.5,-116.0,0.036760632
38.0,-116.0,0.03735616
38.5,-116.0,0.043415964
39.0,-116.0,0.043055594
39.5,-116.0,0.06111457
40.0,-116.0,0.051368166
30.5,-115.5,0.096860155
31.0,-115.5,0.1068032
31.5,-115.5,0.10022973
32.0,-115.5,0.110804684
32.5,-115.5,0.13181375
33.5,-115.5,0.08049319
34.0,-115.5,0.06943913
34.5,-115.5,0.064533845
35.0,-115.5,0.04632625
35.5,-115.5,0.04263409
36.0,-115.5,0.07001382
36.5,-115.5,0.0766686
37.0,-115.5,0.052902292
37.5,-115.5,0.043317404
38.0,-115.5,0.047269747
38.5,-115.5,0.065498345
39.0,-115.5,0.050561663
39.5,-115.5,0.05410815
40.0,-115.5,0.057515536
29.5,-115.0,0.08628913
30.0,-115.0,0.07729272
30.5,-115.0,0.096400976
31.5,-115.0,0.23430459
32.0,-115.0,0.28377986
32.5,-115.0,0.13538286
33.0,-115.0,0.10163984
33.5,-115.0,0.08438909
34.0,-115.0,0.071745515
