lat,long,smap_sm
19.5,-155.5,0.17616855
39.0,-123.0,0.16019276
39.0,-122.5,0.14038154
39.5,-122.5,0.15354353
40.0,-122.5,0.1151128
39.0,-122.0,0.19721054
39.5,-122.0,0.21658187
40.0,-122.0,0.12444916
37.5,-121.5,0.083330624
39.0,-121.5,0.1967548
35.5,-121.0,0.07213662
36.0,-121.0,0.0905714
36.5,-121.0,0.08785333
37.0,-121.0,0.11166325
37.5,-121.0,0.13646658
38.0,-121.0,0.12050626
38.5,-121.0,0.12329954
39.0,-121.0,0.1739971
35.5,-120.5,0.05414451
36.0,-120.5,0.06653638
36.5,-120.5,0.13035005
37.0,-120.5,0.1666271
37.5,-120.5,0.12966822
35.0,-120.0,0.057119694
35.5,-120.0,0.05684454
36.0,-120.0,0.09503533
36.5,-120.0,0.15191308
37.5,-120.0,0.08679761
39.5,-120.0,0.08686488
40.0,-120.0,0.06201063
34.5,-119.5,0.10523506
35.0,-119.5,0.077634074
35.5,-119.5,0.07320789
36.0,-119.5,0.15202513
36.5,-119.5,0.1195125
37.0,-119.5,0.078966655
38.0,-119.5,0.152025
38.5,-119.5,0.08332714
39.0,-119.5,0.08202985
39.5,-119.5,0.08236794
34.5,-119.0,0.08944351
35.0,-119.0,0.083915524
35.5,-119.0,0.08036237
36.0,-119.0,0.10465951
36.5,-119.0,0.11024021
37.5,-119.0,0.13988979
38.0,-119.0,0.15303035
38.5,-119.0,0.074057765
39.0,-119.0,0.056611996
39.5,-119.0,0.0865925
40.0,-119.0,0.06620243
35.5,-118.5,0.060770117
36.5,-118.5,0.15021002
38.0,-118.5,0.08088687
39.0,-118.5,0.07284673
39.5,-118.5,0.080194645
40.0,-118.5,0.077592514
37.5,-118.0,0.07098529
38.0,-118.0,0.061042648
38.5,-118.0,0.052198835
39.0,-118.0,0.04510092
39.5,-118.0,0.07239979
40.0,-118.0,0.089211956
38.5,-117.5,0.050423257
39.0,-117.5,0.05418868
39.5,-117.5,0.0431916
40.0,-117.5,0.041785713
39.5,-117.0,0.04493352
40.0,-117.0,0.040171094
25.0,-107.5,0.22846092
27.0,-107.5,0.22873029
24.5,-107.0,0.26022637
26.0,-107.0,0.29825136
26.5,-107.0,0.224417
27.0,-107.0,0.17838606
27.5,-107.0,0.15014759
28.0,-107.0,0.14121217
28.5,-107.0,0.18474671
29.0,-107.0,0.12754326
26.0,-106.5,0.26254964
26.5,-106.5,0.21777003
27.0,-106.5,0.15111737
27.5,-106.5,0.12843391
28.0,-106.5,0.11058492
28.5,-106.5,0.1568637
29.0,-106.5,0.124577045
29.5,-106.5,0.104335666
30.0,-106.5,0.089488804
30.5,-106.5,0.116805725
25.0,-106.0,0.25458884
