lat,long,smap_sm
31.5,-116.0,0.11191671
30.5,-115.5,0.10464639
31.0,-115.5,0.11066486
31.5,-115.5,0.10842067
32.0,-115.5,0.10436124
32.5,-115.5,0.12064607
29.5,-115.0,0.10754966
30.0,-115.0,0.08962216
30.5,-115.0,0.10180962
31.5,-115.0,0.245153
32.0,-115.0,0.32449034
32.5,-115.0,0.14352807
33.0,-115.0,0.09992789
33.5,-115.0,0.08974766
34.0,-115.0,0.07942313
34.5,-115.0,0.064048275
35.0,-115.0,0.062163364
35.5,-115.0,0.067190096
29.5,-114.5,0.11430332
32.5,-114.5,0.070517465
33.5,-114.5,0.10814044
34.0,-114.5,0.09487678
34.5,-114.5,0.07909726
35.5,-114.5,0.06727092
36.5,-114.5,0.06522455
37.0,-114.5,0.05863795
37.5,-114.5,0.06631506
38.0,-114.5,0.063274145
29.0,-114.0,0.106659375
32.0,-114.0,0.07661841
32.5,-114.0,0.08215756
33.0,-114.0,0.08283246
33.5,-114.0,0.07624706
34.0,-114.0,0.071134344
34.5,-114.0,0.07467069
35.0,-114.0,0.06657739
35.5,-114.0,0.058821764
36.5,-114.0,0.048423573
37.0,-114.0,0.056630183
37.5,-114.0,0.06949565
38.0,-114.0,0.065080345
38.5,-114.0,0.059351403
39.0,-114.0,0.067531765
39.5,-114.0,0.07967836
27.5,-113.5,0.1177935
28.0,-113.5,0.13492082
28.5,-113.5,0.13510543
31.5,-113.5,0.0732861
32.0,-113.5,0.07839761
32.5,-113.5,0.07535511
33.0,-113.5,0.07823348
33.5,-113.5,0.072014175
34.0,-113.5,0.07347363
34.5,-113.5,0.08501035
35.0,-113.5,0.086096466
35.5,-113.5,0.080480695
36.0,-113.5,0.07922281
36.5,-113.5,0.07480201
37.5,-113.5,0.079685666
38.0,-113.5,0.060924668
38.5,-113.5,0.05981943
39.0,-113.5,0.0970002
40.0,-113.5,0.17535962
27.0,-113.0,0.21856633
27.5,-113.0,0.16739507
31.5,-113.0,0.08545479
32.0,-113.0,0.075365424
32.5,-113.0,0.07187884
33.0,-113.0,0.08643014
33.5,-113.0,0.08211489
34.0,-113.0,0.064778686
34.5,-113.0,0.09217416
35.0,-113.0,0.09366923
35.5,-113.0,0.07782447
36.0,-113.0,0.076552905
36.5,-113.0,0.06750741
37.0,-113.0,0.067745924
37.5,-113.0,0.096854985
38.0,-113.0,0.06607083
38.5,-113.0,0.052557383
39.0,-113.0,0.12578729
39.5,-113.0,0.06413685
40.0,-113.0,0.066506505
27.0,-112.5,0.17691246
30.5,-112.5,0.08034963
31.0,-112.5,0.07651012
31.5,-112.5,0.07904215
32.0,-112.5,0.081501625
32.5,-112.5,0.08167371
33.0,-112.5,0.080407135
33.5,-112.5,0.086976044
34.0,-112.5,0.08198186
34.5,-112.5,0.08669134
35.0,-112.5,0.08684584
35.5,-112.5,0.07893179
36.0,-112.5,0.07009962
36.5,-112.5,0.07791741
37.0,-112.5,0.07137422
37.5,-112.5,0.11158879
38.0,-112.5,0.072080426
38.5,-112.5,0.060687877
39.0,-112.5,0.06920841
39.5,-112.5,0.06494747
40.0,-112.5,0.04533031
26.0,-112.0,0.20001441
26.5,-112.0,0.1882298
27.0,-112.0,0.20052016
29.0,-112.0,0.1365913
29.5,-112.0,0.08364369
30.0,-112.0,0.085643895
30.5,-112.0,0.088493705
31.0,-112.0,0.09152652
31.5,-112.0,0.08006961
32.0,-112.0,0.08701924
32.5,-112.0,0.0815136
33.0,-112.0,0.08429298
34.0,-112.0,0.102702245
34.5,-112.0,0.10379192
35.0,-112.0,0.10161565
35.5,-112.0,0.07749727
36.0,-112.0,0.07772135
36.5,-112.0,0.065199554
37.0,-112.0,0.059993245
37.5,-112.0,0.09061059
38.0,-112.0,0.08271326
38.5,-112.0,0.08391553
39.0,-112.0,0.07916634
39.5,-112.0,0.06622141
40.0,-112.0,0.07254087
25.0,-111.5,0.18700458
25.5,-111.5,0.18411334
28.5,-111.5,0.14679489
29.0,-111.5,0.09791405
29.5,-111.5,0.08688028
30.0,-111.5,0.08396784
30.5,-111.5,0.09165317
31.0,-111.5,0.09765009
31.5,-111.5,0.088809304
32.0,-111.5,0.077452295
32.5,-111.5,0.07821894
33.5,-111.5,0.096820995
34.0,-111.5,0.104517356
34.5,-111.5,0.110114336
35.0,-111.5,0.11140479
35.5,-111.5,0.07813891
36.0,-111.5,0.057234053
36.5,-111.5,0.041937392
37.5,-111.5,0.068764016
38.0,-111.5,0.0880649
38.5,-111.5,0.08839592
39.0,-111.5,0.1001419
39.5,-111.5,0.09603394
40.0,-111.5,0.11250489
24.5,-111.0,0.16363607
25.0,-111.0,0.1840991
28.5,-111.0,0.10679935
29.5,-111.0,0.08616249
30.0,-111.0,0.072255105
30.5,-111.0,0.09599753
31.0,-111.0,0.10744501
31.5,-111.0,0.09879439
32.5,-111.0,0.07482207
33.0,-111.0,0.080816306
33.5,-111.0,0.10115649
34.0,-111.0,0.09723536
34.5,-111.0,0.112908795
35.0,-111.0,0.071886845
37.5,-111.0,0.052043926
38.0,-111.0,0.069740206
38.5,-111.0,0.073917784
39.0,-111.0,0.082854345
39.5,-111.0,0.09529466
40.0,-111.0,0.10249935
28.0,-110.5,0.13229014
28.5,-110.5,0.11276297
29.0,-110.5,0.10912362
29.5,-110.5,0.11117117
30.0,-110.5,0.11637283
30.5,-110.5,0.12685718
31.0,-110.5,0.11703631
31.5,-110.5,0.090933725
32.0,-110.5,0.08500991
32.5,-110.5,0.09656569
33.0,-110.5,0.09727274
33.5,-110.5,0.09567305
34.0,-110.5,0.09938861
34.5,-110.5,0.083403245
35.0,-110.5,0.06324719
35.5,-110.5,0.05008943
36.0,-110.5,0.049204767
36.5,-110.5,0.06646494
37.0,-110.5,0.045810476
37.5,-110.5,0.038389478
38.0,-110.5,0.05665256
38.5,-110.5,0.04767817
39.0,-110.5,0.07318361
39.5,-110.5,0.09317254
40.0,-110.5,0.093545884
27.5,-110.0,0.14718169
28.0,-110.0,0.13322629
28.5,-110.0,0.11623676
29.0,-110.0,0.12227079
29.5,-110.0,0.11094068
30.0,-110.0,0.14241132
30.5,-110.0,0.14073852
31.0,-110.0,0.10159881
31.5,-110.0,0.07326256
32.0,-110.0,0.07291629
32.5,-110.0,0.0808229
33.0,-110.0,0.08080717
33.5,-110.0,0.10241183
34.0,-110.0,0.11604594
34.5,-110.0,0.097197615
35.0,-110.0,0.06392657
35.5,-110.0,0.052605174
36.5,-110.0,0.055960372
37.5,-110.0,0.08295215
38.0,-110.0,0.09057164
38.5,-110.0,0.06343157
39.0,-110.0,0.09373974
39.5,-110.0,0.10215036
40.0,-110.0,0.08644009
27.0,-109.5,0.14520621
27.5,-109.5,0.13842669
28.0,-109.5,0.12707874
28.5,-109.5,0.1440033
29.5,-109.5,0.18736348
30.0,-109.5,0.14057204
30.5,-109.5,0.136132
31.0,-109.5,0.10783953
31.5,-109.5,0.083432734
32.0,-109.5,0.0696648
32.5,-109.5,0.072531044
33.0,-109.5,0.09052222
33.5,-109.5,0.10451738
34.5,-109.5,0.08688439
35.0,-109.5,0.06292749
35.5,-109.5,0.064947516
36.0,-109.5,0.056592
36.5,-109.5,0.05324115
37.5,-109.5,0.07619507
38.0,-109.5,0.094748646
38.5,-109.5,0.07163958
39.0,-109.5,0.08829237
39.5,-109.5,0.09214365
40.0,-109.5,0.080530636
26.0,-109.0,0.202374
26.5,-109.0,0.19410731
27.0,-109.0,0.13752064
27.5,-109.0,0.116956204
28.0,-109.0,0.23270705
28.5,-109.0,0.165705
29.0,-109.0,0.16878758
29.5,-109.0,0.15522522
30.0,-109.0,0.1434034
30.5,-109.0,0.12453783
31.0,-109.0,0.10074586
31.5,-109.0,0.081844404
32.0,-109.0,0.079243235
32.5,-109.0,0.08125369
33.0,-109.0,0.10062696
33.5,-109.0,0.09944102
34.0,-109.0,0.097940594
34.5,-109.0,0.07623194
35.0,-109.0,0.07493928
35.5,-109.0,0.09235951
36.0,-109.0,0.09282866
36.5,-109.0,0.06882216
37.0,-109.0,0.06264265
37.5,-109.0,0.08669041
38.0,-109.0,0.08014677
38.5,-109.0,0.09576824
39.0,-109.0,0.08970964
39.5,-109.0,0.11385918
40.0,-109.0,0.093494445
26.0,-108.5,0.20600046
27.0,-108.5,0.27033123
27.5,-108.5,0.25618812
28.0,-108.5,0.27042165
28.5,-108.5,0.24359882
29.0,-108.5,0.18842767
29.5,-108.5,0.18528876
30.0,-108.5,0.1462679
30.5,-108.5,0.109203145
31.0,-108.5,0.07559966
31.5,-108.5,0.07325742
32.0,-108.5,0.07547055
32.5,-108.5,0.07584894
33.0,-108.5,0.11257133
33.5,-108.5,0.102112755
34.0,-108.5,0.11087529
34.5,-108.5,0.08905929
35.0,-108.5,0.09048002
35.5,-108.5,0.08664147
37.0,-108.5,0.08459383
37.5,-108.5,0.13242847
38.0,-108.5,0.10834076
38.5,-108.5,0.09982353
39.0,-108.5,0.09638796
39.5,-108.5,0.12728302
40.0,-108.5,0.11436664
25.5,-108.0,0.24087739
27.5,-108.0,0.26848733
28.0,-108.0,0.278336
28.5,-108.0,0.24280247
29.0,-108.0,0.18634714
29.5,-108.0,0.16606256
30.0,-108.0,0.12649493
30.5,-108.0,0.09092672
31.0,-108.0,0.08398537
31.5,-108.0,0.08730821
32.0,-108.0,0.07439974
32.5,-108.0,0.08685017
33.0,-108.0,0.121878944
33.5,-108.0,0.1003972
34.0,-108.0,0.07924991
34.5,-108.0,0.086255856
35.0,-108.0,0.10322118
35.5,-108.0,0.07897392
36.5,-108.0,0.047869418
37.0,-108.0,0.0985544
38.0,-108.0,0.12897725
38.5,-108.0,0.11728592
39.0,-108.0,0.12044571
39.5,-108.0,0.13615112
40.0,-108.0,0.113319136
25.0,-107.5,0.27498516
27.0,-107.5,0.28833556
27.5,-107.5,0.29637745
28.0,-107.5,0.249899
28.5,-107.5,0.21193315
29.0,-107.5,0.18243298
29.5,-107.5,0.12779856
30.0,-107.5,0.1057882
30.5,-107.5,0.09078015
31.0,-107.5,0.08744638
31.5,-107.5,0.085688405
32.0,-107.5,0.08079101
32.5,-107.5,0.087502345
33.0,-107.5,0.08489609
33.5,-107.5,0.085197054
34.0,-107.5,0.08041307
34.5,-107.5,0.091286436
35.0,-107.5,0.09279424
35.5,-107.5,0.07239748
36.0,-107.5,0.06215954
36.5,-107.5,0.083661556
37.0,-107.5,0.11277127
38.0,-107.5,0.19180821
38.5,-107.5,0.11522955
39.0,-107.5,0.13057378
39.5,-107.5,0.13399456
40.0,-107.5,0.1393602
24.5,-107.0,0.31527328
26.0,-107.0,0.36898234
26.5,-107.0,0.3479858
27.0,-107.0,0.27343312
27.5,-107.0,0.23783931
28.0,-107.0,0.2216928
28.5,-107.0,0.23218796
29.0,-107.0,0.16924444
29.5,-107.0,0.11245069
30.0,-107.0,0.09293977
