lat,long,smap_sm
30.5,-115.5,0.17177975
31.0,-115.5,0.18191597
31.5,-115.5,0.15313703
32.0,-115.5,0.12999114
32.5,-115.5,0.14587191
29.5,-115.0,0.13272162
30.0,-115.0,0.12375347
30.5,-115.0,0.13207042
31.5,-115.0,0.28865921
32.0,-115.0,0.35792923
32.5,-115.0,0.17841168
33.0,-115.0,0.108040646
33.5,-115.0,0.09574382
34.0,-115.0,0.08943927
34.5,-115.0,0.103657775
35.0,-115.0,0.14992863
35.5,-115.0,0.16657624
29.5,-114.5,0.13820004
32.5,-114.5,0.0982149
33.0,-114.5,0.13968243
33.5,-114.5,0.13622442
34.0,-114.5,0.13316353
34.5,-114.5,0.1583826
38.0,-114.5,0.089393795
29.0,-114.0,0.10902976
32.0,-114.0,0.13824905
32.5,-114.0,0.15713875
33.0,-114.0,0.15866719
33.5,-114.0,0.15748575
34.0,-114.0,0.13022791
34.5,-114.0,0.15912263
36.5,-114.0,0.15372679
38.5,-114.0,0.05964684
27.5,-113.5,0.117601335
28.0,-113.5,0.11455424
28.5,-113.5,0.1411067
31.5,-113.5,0.14793055
32.0,-113.5,0.16168708
32.5,-113.5,0.17769822
33.0,-113.5,0.19109647
33.5,-113.5,0.19218734
34.0,-113.5,0.16687979
34.5,-113.5,0.19767681
35.0,-113.5,0.19658062
35.5,-113.5,0.17909351
36.0,-113.5,0.19183853
36.5,-113.5,0.17747828
39.0,-113.5,0.0774105
39.5,-113.5,0.08254117
40.0,-113.5,0.1896641
27.0,-113.0,0.22976941
27.5,-113.0,0.15251714
31.5,-113.0,0.1432111
32.0,-113.0,0.18034112
32.5,-113.0,0.18623877
33.0,-113.0,0.19313157
33.5,-113.0,0.22158709
34.0,-113.0,0.22194585
34.5,-113.0,0.22258043
35.0,-113.0,0.18273446
35.5,-113.0,0.14136642
39.0,-113.0,0.12930588
39.5,-113.0,0.068305336
40.0,-113.0,0.11663278
27.0,-112.5,0.18034476
30.5,-112.5,0.113448165
31.0,-112.5,0.1371752
31.5,-112.5,0.16450533
32.0,-112.5,0.18056792
32.5,-112.5,0.19329873
33.5,-112.5,0.2083604
34.0,-112.5,0.23838244
34.5,-112.5,0.2173554
35.0,-112.5,0.16352388
35.5,-112.5,0.12100347
36.0,-112.5,0.12005023
36.5,-112.5,0.14168285
39.5,-112.5,0.06967846
26.0,-112.0,0.17763303
26.5,-112.0,0.18980642
27.0,-112.0,0.19886164
29.0,-112.0,0.12179514
29.5,-112.0,0.10710378
30.0,-112.0,0.1033549
30.5,-112.0,0.11082245
31.0,-112.0,0.1443246
31.5,-112.0,0.16645229
32.0,-112.0,0.18506904
32.5,-112.0,0.19062449
33.0,-112.0,0.19316107
34.0,-112.0,0.24902785
34.5,-112.0,0.26413062
35.0,-112.0,0.20804897
35.5,-112.0,0.10267192
36.5,-112.0,0.10685149
37.5,-112.0,0.12552257
39.5,-112.0,0.093188256
25.0,-111.5,0.12690091
25.5,-111.5,0.15191208
28.5,-111.5,0.13070692
29.0,-111.5,0.10031752
29.5,-111.5,0.10381606
30.0,-111.5,0.109361075
30.5,-111.5,0.12363702
31.0,-111.5,0.14318915
31.5,-111.5,0.18821537
32.0,-111.5,0.17543468
32.5,-111.5,0.2060872
33.5,-111.5,0.24785434
34.0,-111.5,0.28517815
34.5,-111.5,0.27432707
36.0,-111.5,0.1034479
36.5,-111.5,0.07644432
37.5,-111.5,0.11734268
24.5,-111.0,0.13546889
25.0,-111.0,0.15410484
28.5,-111.0,0.117762625
29.5,-111.0,0.119427286
30.0,-111.0,0.10497222
30.5,-111.0,0.14012139
31.0,-111.0,0.20955825
31.5,-111.0,0.20542574
32.5,-111.0,0.22983079
33.0,-111.0,0.23314266
33.5,-111.0,0.2788017
34.0,-111.0,0.31176388
35.0,-111.0,0.12254876
36.0,-111.0,0.07584512
36.5,-111.0,0.067681946
37.5,-111.0,0.10998784
38.0,-111.0,0.10867132
28.0,-110.5,0.16277736
28.5,-110.5,0.1221614
29.0,-110.5,0.1384592
29.5,-110.5,0.16469231
30.0,-110.5,0.1962583
30.5,-110.5,0.24082202
31.0,-110.5,0.23141587
31.5,-110.5,0.20851037
32.0,-110.5,0.17854999
32.5,-110.5,0.23250018
33.0,-110.5,0.24444887
33.5,-110.5,0.27084422
34.0,-110.5,0.2823997
34.5,-110.5,0.14454526
35.0,-110.5,0.1260697
35.5,-110.5,0.07015634
36.0,-110.5,0.06437363
36.5,-110.5,0.0967751
37.0,-110.5,0.103908435
37.5,-110.5,0.10802352
38.0,-110.5,0.090803206
38.5,-110.5,0.09261678
39.0,-110.5,0.10821351
27.5,-110.0,0.16447352
28.0,-110.0,0.13904516
28.5,-110.0,0.13784666
29.0,-110.0,0.17571762
29.5,-110.0,0.17430958
30.0,-110.0,0.2289548
30.5,-110.0,0.21551019
31.0,-110.0,0.208693
31.5,-110.0,0.16240188
32.0,-110.0,0.19884688
32.5,-110.0,0.23111169
33.5,-110.0,0.2783382
34.5,-110.0,0.13168338
35.0,-110.0,0.14268067
35.5,-110.0,0.08250141
36.5,-110.0,0.09177421
37.0,-110.0,0.089403145
37.5,-110.0,0.1125047
38.0,-110.0,0.096539296
38.5,-110.0,0.0933804
39.0,-110.0,0.10772446
27.0,-109.5,0.22784556
27.5,-109.5,0.14929411
28.0,-109.5,0.14283918
28.5,-109.5,0.16590305
29.5,-109.5,0.18509386
30.0,-109.5,0.20827727
30.5,-109.5,0.21150902
31.0,-109.5,0.16529787
31.5,-109.5,0.1510349
32.0,-109.5,0.19152682
32.5,-109.5,0.21833757
33.0,-109.5,0.22273794
33.5,-109.5,0.24354215
34.5,-109.5,0.10547887
35.0,-109.5,0.115742594
35.5,-109.5,0.09753164
36.0,-109.5,0.07948865
36.5,-109.5,0.08713539
37.0,-109.5,0.096070096
37.5,-109.5,0.108291246
38.5,-109.5,0.110628344
26.0,-109.0,0.24320365
26.5,-109.0,0.21300435
27.0,-109.0,0.14792147
27.5,-109.0,0.13209093
28.0,-109.0,0.20938915
28.5,-109.0,0.21298157
29.0,-109.0,0.22353186
29.5,-109.0,0.27741733
30.0,-109.0,0.29550445
30.5,-109.0,0.23111574
31.0,-109.0,0.16521242
31.5,-109.0,0.1648691
32.0,-109.0,0.14663383
32.5,-109.0,0.17410368
33.0,-109.0,0.23189814
33.5,-109.0,0.23457317
34.0,-109.0,0.17796996
34.5,-109.0,0.09943582
35.0,-109.0,0.10887867
36.5,-109.0,0.08444031
37.0,-109.0,0.09431457
37.5,-109.0,0.09395697
39.0,-109.0,0.117278874
26.0,-108.5,0.20400417
26.5,-108.5,0.2283529
27.0,-108.5,0.24747449
27.5,-108.5,0.22690812
28.0,-108.5,0.21914819
28.5,-108.5,0.24602488
29.0,-108.5,0.27226254
29.5,-108.5,0.34709507
30.0,-108.5,0.3155021
30.5,-108.5,0.22287028
31.0,-108.5,0.11749026
31.5,-108.5,0.11100016
32.0,-108.5,0.12692739
32.5,-108.5,0.14229584
33.0,-108.5,0.20703813
33.5,-108.5,0.2248159
34.0,-108.5,0.18219183
34.5,-108.5,0.13740368
36.0,-108.5,0.07011029
36.5,-108.5,0.07727417
37.0,-108.5,0.11329866
25.5,-108.0,0.20696886
26.0,-108.0,0.20335376
27.5,-108.0,0.27100396
28.0,-108.0,0.2868728
28.5,-108.0,0.24279612
29.0,-108.0,0.22476412
29.5,-108.0,0.2713123
30.0,-108.0,0.20286316
30.5,-108.0,0.12497384
31.0,-108.0,0.10359113
31.5,-108.0,0.11638538
32.0,-108.0,0.12445936
32.5,-108.0,0.1378336
33.0,-108.0,0.19863303
33.5,-108.0,0.18166132
34.0,-108.0,0.13637936
34.5,-108.0,0.14653465
35.5,-108.0,0.07253392
36.0,-108.0,0.056421716
36.5,-108.0,0.06747182
37.0,-108.0,0.12074889
25.0,-107.5,0.20839648
25.5,-107.5,0.22026476
27.0,-107.5,0.23786704
27.5,-107.5,0.25006577
28.0,-107.5,0.21697031
28.5,-107.5,0.15495303
29.0,-107.5,0.14942726
29.5,-107.5,0.14421766
30.0,-107.5,0.11649598
30.5,-107.5,0.09804888
31.0,-107.5,0.102442525
31.5,-107.5,0.105642974
32.0,-107.5,0.11061347
32.5,-107.5,0.13077492
33.0,-107.5,0.13719338
33.5,-107.5,0.12528765
34.0,-107.5,0.10771468
34.5,-107.5,0.12205184
35.0,-107.5,0.115239374
35.5,-107.5,0.07222456
36.0,-107.5,0.086104766
36.5,-107.5,0.12454428
37.0,-107.5,0.16129562
24.5,-107.0,0.25935525
26.0,-107.0,0.2942309
26.5,-107.0,0.23811157
27.0,-107.0,0.21586457
27.5,-107.0,0.16617689
28.0,-107.0,0.14919345
28.5,-107.0,0.15739316
29.0,-107.0,0.13001478
29.5,-107.0,0.10528193
30.0,-107.0,0.10355749
30.5,-107.0,0.11883284
31.0,-107.0,0.14024773
31.5,-107.0,0.0929109
32.0,-107.0,0.065348364
32.5,-107.0,0.09879831
33.0,-107.0,0.11783899
33.5,-107.0,0.11796339
34.0,-107.0,0.11341169
34.5,-107.0,0.11232402
35.0,-107.0,0.08584637
35.5,-107.0,0.11614388
26.0,-106.5,0.27406475
26.5,-106.5,0.21482097
27.0,-106.5,0.15122789
27.5,-106.5,0.12900825
28.0,-106.5,0.124717124
28.5,-106.5,0.14989066
29.0,-106.5,0.12245887
29.5,-106.5,0.10381556
30.0,-106.5,0.10313052
30.5,-106.5,0.113891125
31.0,-106.5,0.11253445
31.5,-106.5,0.08167588
32.5,-106.5,0.108822174
33.0,-106.5,0.12536035
33.5,-106.5,0.112087
34.5,-106.5,0.118023925
35.5,-106.5,0.14016984
26.5,-106.0,0.18006304
27.0,-106.0,0.12588853
27.5,-106.0,0.101971306
28.0,-106.0,0.097383246
28.5,-106.0,0.10324456
29.0,-106.0,0.09905309
29.5,-106.0,0.099357605
30.0,-106.0,0.11084524
30.5,-106.0,0.092885956
31.0,-106.0,0.084772855
31.5,-106.0,0.08657745
32.0,-106.0,0.110386595
32.5,-106.0,0.09345147
33.0,-106.0,0.13445616
33.5,-106.0,0.11808906
34.0,-106.0,0.11811645
34.5,-106.0,0.12673417
35.0,-106.0,0.12576886
35.5,-106.0,0.121696316
29.0,-105.5,0.107883245
29.5,-105.5,0.09947534
30.0,-105.5,0.09998331
30.5,-105.5,0.098799646
31.0,-105.5,0.09366162
31.5,-105.5,0.08266321
32.0,-105.5,0.09739558
32.5,-105.5,0.13462631
33.0,-105.5,0.20930178
33.5,-105.5,0.1662528
34.5,-105.5,0.12640014
35.0,-105.5,0.122762196
35.5,-105.5,0.13441591
30.5,-105.0,0.108961165
31.0,-105.0,0.09299257
31.5,-105.0,0.08700305
32.0,-105.0,0.11532873
32.5,-105.0,0.14646842
33.0,-105.0,0.12693763
33.5,-105.0,0.13199063
34.0,-105.0,0.102665655
34.5,-105.0,0.097128004
35.5,-105.0,0.13088824
36.0,-105.0,0.1346333
36.5,-105.0,0.13195373
32.5,-104.5,0.109558254
33.0,-104.5,0.118811004
33.5,-104.5,0.10392391
34.0,-104.5,0.09183921
34.5,-104.5,0.07214786
35.0,-104.5,0.10489547
35.5,-104.5,0.11524445
36.0,-104.5,0.10487749
36.5,-104.5,0.11237551
37.5,-104.5,0.11020613
38.0,-104.5,0.1128168
38.5,-104.5,0.082316935
33.5,-104.0,0.08510992
34.0,-104.0,0.07864984
34.5,-104.0,0.09067203
35.0,-104.0,0.10915473
35.5,-104.0,0.10809629
36.5,-104.0,0.114167534
37.5,-104.0,0.1062987
38.0,-104.0,0.10058598
38.5,-104.0,0.068945155
40.0,-104.0,0.08355595
34.5,-103.5,0.11712771
35.0,-103.5,0.11656918
35.5,-103.5,0.1094095
36.5,-103.5,0.119755566
37.0,-103.5,0.12357085
37.5,-103.5,0.14246616
38.0,-103.5,0.1270617
38.5,-103.5,0.096093826
39.0,-103.5,0.08050962
39.5,-103.5,0.07873896
40.0,-103.5,0.061896328
37.0,-103.0,0.12632148
37.5,-103.0,0.15435423
38.0,-103.0,0.16201589
38.5,-103.0,0.13023938
39.0,-103.0,0.09354807
39.5,-103.0,0.07008566
40.0,-103.0,0.055842273
38.0,-102.5,0.1645511
38.5,-102.5,0.16552342
39.0,-102.5,0.12542264
39.5,-102.5,0.08806188
40.0,-102.5,0.05952946
38.5,-102.0,0.19638178
39.0,-102.0,0.14504372
39.5,-102.0,0.116425976
40.0,-102.0,0.09051782
16.5,-94.0,0.18281189
17.5,-94.0,0.47969672
16.5,-93.5,0.16885756
17.5,-93.5,0.43869993
16.0,-93.0,0.15280817
16.5,-93.0,0.12088327
17.0,-93.0,0.2019465
16.5,-92.5,0.16612412
16.0,-92.0,0.12527448
17.5,-92.0,0.34782997
14.5,-91.5,0.15942399
15.0,-91.5,0.19037856
15.5,-91.5,0.1988825
17.5,-91.5,0.26018247
18.0,-91.5,0.23964708
15.0,-91.0,0.20229572
15.0,-90.5,0.17408799
17.0,-90.5,0.20962563
30.5,-90.5,0.43174592
31.0,-90.5,0.35522488
31.5,-90.5,0.3389774
14.0,-90.0,0.17188847
14.5,-90.0,0.16701314
31.0,-90.0,0.36325923
31.5,-90.0,0.36052004
32.0,-90.0,0.3400039
37.5,-90.0,0.4211654
38.0,-90.0,0.39619094
14.0,-89.5,0.17578413
14.5,-89.5,0.15420508
30.5,-89.5,0.37586567
31.0,-89.5,0.3220919
31.5,-89.5,0.37835908
38.0,-89.5,0.39058423
38.5,-89.5,0.38288265
39.0,-89.5,0.34230998
40.0,-89.5,0.27512
14.5,-89.0,0.2137213
31.5,-89.0,0.34247893
37.5,-89.0,0.42848
39.0,-89.0,0.3523168
39.5,-89.0,0.30500355
13.5,-88.5,0.18133743
14.0,-88.5,0.20464331
21.0,-88.5,0.2695913
38.0,-88.5,0.36812246
38.5,-88.5,0.34355426
39.0,-88.5,0.33438152
39.5,-88.5,0.29220372
40.0,-88.5,0.2802649
13.5,-88.0,0.16663852
14.0,-88.0,0.18430443
37.0,-88.0,0.29929844
37.5,-88.0,0.36790046
38.0,-88.0,0.39668435
40.0,-88.0,0.250334
14.0,-87.5,0.18341923
