lat,long,smap_sm
19.5,-155.5,0.17518371
27.5,-113.5,0.109822035
28.0,-113.5,0.11255715
27.0,-113.0,0.20590305
27.5,-113.0,0.14400657
27.0,-112.5,0.17565253
30.5,-112.5,0.07225922
31.0,-112.5,0.06814841
31.5,-112.5,0.072354876
32.0,-112.5,0.07012377
26.0,-112.0,0.19327469
26.5,-112.0,0.19935752
27.0,-112.0,0.19710527
29.0,-112.0,0.11732956
29.5,-112.0,0.07072841
30.0,-112.0,0.077961124
30.5,-112.0,0.09231831
31.0,-112.0,0.12449193
31.5,-112.0,0.09146905
32.0,-112.0,0.071562424
32.5,-112.0,0.097941875
33.0,-112.0,0.093603164
34.0,-112.0,0.1318377
34.5,-112.0,0.13394412
35.0,-112.0,0.18620557
35.5,-112.0,0.18513362
25.0,-111.5,0.14571458
25.5,-111.5,0.16881251
28.5,-111.5,0.13451074
29.0,-111.5,0.07348602
29.5,-111.5,0.08461641
30.0,-111.5,0.09695688
30.5,-111.5,0.13018782
31.0,-111.5,0.14213003
31.5,-111.5,0.09606325
32.0,-111.5,0.077269465
32.5,-111.5,0.0964969
33.5,-111.5,0.11531429
34.0,-111.5,0.12984364
34.5,-111.5,0.16314602
35.0,-111.5,0.19010995
35.5,-111.5,0.10004233
36.0,-111.5,0.07355703
36.5,-111.5,0.06046299
24.5,-111.0,0.15609977
25.0,-111.0,0.18757455
28.5,-111.0,0.0902849
29.5,-111.0,0.09742968
30.0,-111.0,0.10639823
30.5,-111.0,0.1425591
31.0,-111.0,0.14771065
31.5,-111.0,0.112165496
32.5,-111.0,0.075364225
33.0,-111.0,0.07221167
33.5,-111.0,0.12174324
34.0,-111.0,0.13375832
34.5,-111.0,0.15782434
35.0,-111.0,0.09429709
35.5,-111.0,0.070961036
36.0,-111.0,0.05579632
36.5,-111.0,0.058336
37.5,-111.0,0.06473225
38.0,-111.0,0.08670234
38.5,-111.0,0.07718648
39.0,-111.0,0.0781568
28.0,-110.5,0.13485216
28.5,-110.5,0.097838074
29.0,-110.5,0.098151535
29.5,-110.5,0.16980767
30.0,-110.5,0.21138082
30.5,-110.5,0.22073278
31.0,-110.5,0.1467061
31.5,-110.5,0.12667507
32.0,-110.5,0.15093458
32.5,-110.5,0.15251403
33.0,-110.5,0.11602301
33.5,-110.5,0.16733135
34.0,-110.5,0.16803956
34.5,-110.5,0.09695759
35.0,-110.5,0.065311655
35.5,-110.5,0.057659775
36.0,-110.5,0.05456638
36.5,-110.5,0.07692881
37.0,-110.5,0.050170287
37.5,-110.5,0.042249903
38.0,-110.5,0.061596654
38.5,-110.5,0.058509592
39.0,-110.5,0.07759799
39.5,-110.5,0.108918555
40.0,-110.5,0.11927878
27.5,-110.0,0.15317032
28.0,-110.0,0.14598806
28.5,-110.0,0.107090965
29.0,-110.0,0.13912226
29.5,-110.0,0.25106722
30.0,-110.0,0.3338623
30.5,-110.0,0.3022573
31.0,-110.0,0.17468579
31.5,-110.0,0.15610749
32.0,-110.0,0.19056146
32.5,-110.0,0.21663417
33.0,-110.0,0.117795356
33.5,-110.0,0.17941016
34.0,-110.0,0.2144975
34.5,-110.0,0.123290055
35.5,-110.0,0.05940962
36.0,-110.0,0.0687899
36.5,-110.0,0.06688448
37.0,-110.0,0.054636624
37.5,-110.0,0.07907024
38.0,-110.0,0.08947404
38.5,-110.0,0.066747285
39.0,-110.0,0.09518431
39.5,-110.0,0.12280194
40.0,-110.0,0.09115162
27.0,-109.5,0.14264084
27.5,-109.5,0.11309326
28.0,-109.5,0.117807396
28.5,-109.5,0.11924265
29.5,-109.5,0.2995529
30.0,-109.5,0.3181374
30.5,-109.5,0.30538753
31.0,-109.5,0.22239326
31.5,-109.5,0.17430164
32.0,-109.5,0.22016995
32.5,-109.5,0.15172276
33.0,-109.5,0.1301796
33.5,-109.5,0.1576334
34.5,-109.5,0.08886263
35.5,-109.5,0.063851684
36.0,-109.5,0.06313842
36.5,-109.5,0.0525278
37.0,-109.5,0.057883587
37.5,-109.5,0.06455271
