lat,long,smap_sm
19.5,-155.5,0.22653556
27.5,-113.5,0.11120243
28.0,-113.5,0.11167127
28.5,-113.5,0.13740733
27.0,-113.0,0.22069028
27.5,-113.0,0.16272484
27.0,-112.5,0.18738571
30.5,-112.5,0.07033147
31.0,-112.5,0.06429747
31.5,-112.5,0.06254092
32.0,-112.5,0.06544693
32.5,-112.5,0.07250245
26.0,-112.0,0.19081332
26.5,-112.0,0.19128442
27.0,-112.0,0.19981055
29.0,-112.0,0.14604135
29.5,-112.0,0.089726485
30.0,-112.0,0.079125494
30.5,-112.0,0.07981748
31.0,-112.0,0.08825995
31.5,-112.0,0.072218336
32.0,-112.0,0.07018166
32.5,-112.0,0.07104283
33.0,-112.0,0.08222587
34.0,-112.0,0.10955024
34.5,-112.0,0.13577896
35.0,-112.0,0.2312135
35.5,-112.0,0.14398317
25.0,-111.5,0.12750867
25.5,-111.5,0.16126673
28.5,-111.5,0.1367595
29.0,-111.5,0.09458202
29.5,-111.5,0.08053909
30.0,-111.5,0.083595015
30.5,-111.5,0.08429642
31.0,-111.5,0.08173132
31.5,-111.5,0.070381254
32.0,-111.5,0.06874876
32.5,-111.5,0.07030311
33.5,-111.5,0.10133973
34.0,-111.5,0.12122196
34.5,-111.5,0.18997899
35.0,-111.5,0.18418826
35.5,-111.5,0.082946874
36.0,-111.5,0.05919673
36.5,-111.5,0.049933456
37.5,-111.5,0.08755194
24.5,-111.0,0.14993307
25.0,-111.0,0.19745135
28.5,-111.0,0.111849084
29.5,-111.0,0.094820976
30.0,-111.0,0.07664204
30.5,-111.0,0.07947394
31.0,-111.0,0.10465621
31.5,-111.0,0.088937424
32.5,-111.0,0.07168168
33.0,-111.0,0.080227174
33.5,-111.0,0.091201685
34.0,-111.0,0.12136252
34.5,-111.0,0.16566753
35.0,-111.0,0.0756594
35.5,-111.0,0.055618722
36.0,-111.0,0.061615165
36.5,-111.0,0.05536396
37.5,-111.0,0.059794173
38.0,-111.0,0.10204325
38.5,-111.0,0.06935048
39.0,-111.0,0.057401977
28.0,-110.5,0.13127083
28.5,-110.5,0.1062278
29.0,-110.5,0.113594994
29.5,-110.5,0.11494832
30.0,-110.5,0.10754208
30.5,-110.5,0.12147462
31.0,-110.5,0.10717796
31.5,-110.5,0.09213275
32.0,-110.5,0.075300634
32.5,-110.5,0.09153038
33.0,-110.5,0.10191994
33.5,-110.5,0.09459868
34.0,-110.5,0.12687898
34.5,-110.5,0.101774216
35.0,-110.5,0.06025672
35.5,-110.5,0.06785038
36.0,-110.5,0.07283889
36.5,-110.5,0.07264722
37.0,-110.5,0.051289514
37.5,-110.5,0.03537974
38.0,-110.5,0.051352587
