,long,lat,sr
0,-180.0,-40.0,161.2845345818851
1,-180.0,-39.5,159.11631579512084
2,-180.0,-38.5,157.4883786078276
3,-180.0,-38.0,160.2218660845073
4,-180.0,-37.5,156.49676326848277
5,-180.0,-37.0,148.6143281803241
6,-180.0,-36.5,149.90248185298577
7,-180.0,-36.0,154.5575784048627
8,-180.0,-35.0,157.2920678224569
9,-180.0,-34.5,150.71975769541052
10,-180.0,-34.0,159.0845617656008
11,-180.0,-33.5,149.35727672469474
12,-180.0,-33.0,149.37313436454755
13,-180.0,-32.5,154.2088924364024
14,-180.0,-32.0,150.61124017625227
15,-180.0,-31.5,150.69309766645182
16,-180.0,-31.0,151.437199828276
17,-180.0,-30.5,159.29250079638442
18,-180.0,-30.0,150.3954563258804
19,-180.0,-29.5,151.21279205870002
20,-180.0,-29.0,154.298708459501
21,-180.0,-28.5,153.00050548416428
22,-180.0,-28.0,153.26291727182746
23,-180.0,-27.5,164.88846351998635
24,-180.0,-27.0,156.52439504362866
25,-180.0,-26.5,146.82211605130496
26,-180.0,-26.0,162.73573567913752
27,-180.0,-25.5,156.45234426813263
28,-180.0,-25.0,149.237036789854
29,-180.0,-24.5,149.439654497904
30,-180.0,-24.0,151.02784881245682
31,-180.0,-23.5,149.00338881207912
32,-180.0,-23.0,152.39950547947475
33,-180.0,-22.5,151.27559244890662
34,-180.0,-22.0,152.5229295768848
35,-180.0,-21.5,152.43343934424135
36,-180.0,-21.0,150.43024953896628
37,-180.0,-20.5,149.38499559192687
38,-180.0,-20.0,150.15796040195917
39,-180.0,-19.0,152.57684041757025
40,-180.0,-18.5,149.47609822216404
41,-180.0,-18.0,152.69171624531168
42,-180.0,-17.5,150.41959968861835
43,-180.0,-17.0,154.7952018388288
44,-180.0,-16.5,152.5148193174481
45,-180.0,-16.0,149.16261185161235
46,-180.0,-15.5,149.38833190307685
47,-180.0,-15.0,148.1979289779911
48,-180.0,-14.5,152.21042914844324
49,-180.0,-14.0,152.32190345136516
50,-180.0,-13.5,154.19334729775395
51,-180.0,-13.0,149.5267367796923
52,-180.0,-12.5,150.47627230415821
53,-180.0,-12.0,149.86238538923496
54,-180.0,-11.5,152.0658488256738
55,-180.0,-10.0,148.25266265266922
56,-180.0,-9.5,153.03742820922187
57,-180.0,-9.0,148.96647487923897
58,-180.0,-8.5,147.59981494492095
59,-180.0,-8.0,157.3199214040804
60,-180.0,-7.5,157.42644855950562
61,-180.0,-7.0,149.30954371728345
62,-180.0,-6.5,161.45011326352375
63,-180.0,-6.0,149.12269704993966
64,-180.0,-5.5,149.20082779448163
65,-180.0,-4.5,151.80705393728508
66,-180.0,-4.0,153.27514893910907
67,-180.0,-3.5,152.21318609554422
68,-180.0,-3.0,153.38678839234956
69,-180.0,-2.5,157.02119747048962
70,-180.0,-2.0,152.85465507197756
71,-180.0,-1.5,154.57919083001053
72,-180.0,-1.0,150.40349815827167
