,long,lat,sr
0,-180.0,-37.5,149.98164918732536
1,-180.0,-37.0,149.10226120747714
2,-180.0,-36.5,151.65125954146941
3,-180.0,-36.0,150.09799484378829
4,-180.0,-35.5,151.8693304998
5,-180.0,-35.0,150.16322311278518
6,-180.0,-34.5,151.80564703459456
7,-180.0,-34.0,152.4884556754467
8,-180.0,-33.5,156.09449480458326
9,-180.0,-33.0,149.04587664465328
10,-180.0,-32.5,156.53810956122587
11,-180.0,-31.5,152.61727162378983
12,-180.0,-31.0,151.2488968432396
13,-180.0,-30.5,150.5712478456913
14,-180.0,-30.0,150.26637304391383
15,-180.0,-29.5,152.97200355244283
16,-180.0,-29.0,160.92354772952615
17,-180.0,-28.5,146.4413352593697
18,-180.0,-28.0,148.52421653943642
19,-180.0,-27.5,148.1080575349964
20,-180.0,-27.0,148.47386495707585
21,-180.0,-26.5,149.13110340623695
22,-180.0,-26.0,148.14199163308223
23,-180.0,-25.5,148.19766046650005
24,-180.0,-25.0,150.84767500551388
25,-180.0,-24.5,148.71271527413091
26,-180.0,-24.0,147.54506381926586
27,-180.0,-23.5,149.15894048228125
28,-180.0,-23.0,160.05701143287948
29,-180.0,-22.5,157.92948141549343
30,-180.0,-22.0,147.90354945382984
31,-180.0,-21.5,148.40279547341143
32,-180.0,-21.0,149.68894203411836
33,-180.0,-20.5,148.8599427070469
34,-180.0,-20.0,151.15088742824392
35,-180.0,-19.0,151.37748842163003
36,-180.0,-18.5,152.64623814338512
37,-180.0,-18.0,149.84089748188742
38,-180.0,-17.5,149.90486600157223
39,-180.0,-16.5,154.62185228438136
40,-180.0,-16.0,151.16508541847082
41,-180.0,-15.0,150.3705310656617
42,-180.0,-14.0,152.6559248691451
43,-180.0,-13.5,151.03509818797795
44,-180.0,-13.0,150.09155640728864
45,-180.0,-12.5,151.8196463488661
46,-180.0,-12.0,149.06922361244827
47,-180.0,-11.5,150.4128500121368
48,-180.0,-11.0,149.36602688620096
49,-180.0,-10.5,149.43367064744564
50,-180.0,-10.0,149.91507046876836
51,-180.0,-9.5,156.0397835106121
52,-180.0,-9.0,151.9196991662384
53,-180.0,-8.5,148.43072862914002
54,-180.0,-8.0,152.49375658739584
55,-180.0,-7.5,150.26532925633063
56,-180.0,-7.0,152.53157264317846
57,-180.0,-6.5,150.95032064077307
58,-180.0,-6.0,149.90171652972978
59,-180.0,-5.5,150.5628082793112
60,-180.0,-5.0,154.41473744907108
61,-180.0,-4.5,150.23562237373744
62,-180.0,-4.0,152.41114250323713
63,-180.0,-3.5,152.23842186219522
64,-180.0,-3.0,149.7193222022937
65,-180.0,-2.0,148.2213394394156
66,-180.0,-1.5,151.37558622240346
67,-180.0,-1.0,149.79361132758774
68,-180.0,-0.5,152.44129578127416
69,-180.0,0.0,150.49555601504596
70,-180.0,0.5,148.52526437627867
71,-180.0,1.0,152.1608244514403
72,-180.0,1.5,150.82532502834417
73,-180.0,2.0,151.99725284001312
74,-180.0,2.5,154.74645560013514
75,-180.0,3.5,148.1166115608444
76,-180.0,4.0,166.8333796747576
77,-180.0,4.5,156.81016587536502
78,-180.0,5.0,152.08130943600824
79,-180.0,5.5,151.91450231127126
80,-180.0,6.0,149.99211835998997
81,-180.0,6.5,152.56788825351921
82,-180.0,7.0,149.5997412333524
83,-180.0,7.5,151.65433112011
84,-180.0,8.0,151.39386053796386
85,-180.0,9.0,152.14423041860502
86,-180.0,9.5,146.79918010267102
87,-180.0,10.0,152.45390877959088
88,-180.0,10.5,158.24877787414437
89,-180.0,11.0,157.6021526874404
90,-180.0,11.5,153.90522649116124
91,-180.0,12.0,153.59768369584185
92,-180.0,12.5,149.77924954109528
93,-180.0,13.0,151.8699519539519
94,-180.0,15.0,148.99449790524238
95,-180.0,15.5,148.30529273437904
96,-180.0,16.0,148.7495929243732
97,-180.0,16.5,148.55068043552382
98,-180.0,17.0,154.73241071345606
99,-180.0,17.5,151.40787855559668
100,-180.0,18.0,148.74676396791992
101,-180.0,18.5,156.3636683040154
102,-180.0,19.0,151.91986550090337
103,-180.0,19.5,152.80385958091327
104,-180.0,20.0,155.14031568824967
105,-180.0,20.5,152.9872703138496
106,-180.0,21.5,151.60262045860594
107,-180.0,22.0,156.85515735574077
108,-180.0,22.5,153.05495531518434
109,-180.0,23.0,151.51975733590058
110,-180.0,23.5,153.87905501431604
111,-180.0,24.0,155.99157263112625
112,-180.0,24.5,151.96408492435143
113,-180.0,25.5,160.99002117690392
114,-180.0,26.0,148.46714433386776
115,-180.0,26.5,150.1004223685621
116,-180.0,27.0,155.4079444874957
117,-180.0,27.5,151.88255570981522
118,-180.0,28.0,149.72415509791077
119,-180.0,28.5,150.83336906164303
120,-180.0,29.0,150.4797331894596
121,-180.0,29.5,148.33817171753984
122,-180.0,30.0,151.07433470433122
123,-180.0,30.5,152.96329178560407
124,-180.0,31.0,146.8918549480444
125,-180.0,31.5,148.13072282872523
126,-180.0,32.0,150.81128769022254
127,-180.0,32.5,151.51894022420242
128,-180.0,33.0,153.90239317153384
129,-180.0,33.5,151.130144840087
130,-180.0,34.0,167.69220300079704
131,-180.0,34.5,149.882060300474
132,-180.0,35.0,155.66297683438773
133,-180.0,35.5,157.47327147191757
134,-180.0,36.0,161.23302504180046
135,-180.0,36.5,151.21669783049788
136,-180.0,37.0,153.83338402629283
137,-180.0,37.5,170.2572705044299
138,-180.0,38.0,165.94840936880334
139,-180.0,38.5,169.47811313021435
140,-179.5,-37.5,149.17389036135063
141,-179.5,-37.0,148.5998726026059
142,-179.5,-36.5,151.26221982069805
143,-179.5,-36.0,150.59864863464696
144,-179.5,-35.5,151.687695475805
145,-179.5,-35.0,150.7847341484295
146,-179.5,-34.5,152.1613260210502
147,-179.5,-34.0,152.33123676726993
148,-179.5,-33.5,156.19413368465405
149,-179.5,-33.0,153.01724083856274
150,-179.5,-32.5,156.437940677251
151,-179.5,-31.5,152.6368810486482
152,-179.5,-31.0,147.66060319065068
153,-179.5,-30.5,152.6340453257177
154,-179.5,-30.0,149.46661718672428
155,-179.5,-29.5,154.37486219722481
156,-179.5,-29.0,156.12633752717258
157,-179.5,-28.5,148.349023030035
158,-179.5,-28.0,150.8711124298299
159,-179.5,-27.5,147.52501974791932
160,-179.5,-27.0,150.50200625207626
161,-179.5,-26.5,148.55424038981735
162,-179.5,-26.0,147.95228315430765
163,-179.5,-25.5,151.88564761465983
164,-179.5,-25.0,149.65754930809018
165,-179.5,-24.5,148.40163177257077
166,-179.5,-24.0,147.38276402919686
167,-179.5,-23.5,150.57164516065933
168,-179.5,-23.0,158.10732690124075
169,-179.5,-22.5,156.89234858168396
170,-179.5,-22.0,147.864922128763
171,-179.5,-21.5,148.13887098273466
172,-179.5,-21.0,149.3640849831897
173,-179.5,-20.5,149.1067574372809
174,-179.5,-20.0,151.6884053793832
175,-179.5,-19.5,148.10770604012737
176,-179.5,-19.0,149.76085663662454
177,-179.5,-18.5,150.6726500727526
