,long,lat,sr
0,-180.0,-40.5,161.51374928488832
1,-180.0,-39.0,158.8604665862314
2,-180.0,-38.0,160.25439353779433
3,-180.0,-37.5,155.01571851442623
4,-180.0,-37.0,147.78060981849242
5,-180.0,-36.5,150.96354280575278
6,-180.0,-36.0,153.66066741545887
7,-180.0,-35.5,152.90203285646342
8,-180.0,-35.0,152.4748517582281
9,-180.0,-34.5,149.73961079173355
10,-180.0,-34.0,149.3551049061978
11,-180.0,-33.5,150.59631205445393
12,-180.0,-33.0,150.01072427205781
13,-180.0,-32.5,149.69755571183603
14,-180.0,-32.0,152.39526786858502
15,-180.0,-31.5,154.05235021080114
16,-180.0,-31.0,151.39672609308144
17,-180.0,-30.5,150.11217399860368
18,-180.0,-30.0,154.98430907715473
19,-180.0,-29.5,149.79117325496807
20,-180.0,-29.0,156.0256216093025
21,-180.0,-28.5,155.5014791599531
22,-180.0,-28.0,155.08440469769812
23,-180.0,-27.5,161.72449420034832
24,-180.0,-27.0,165.48436705189684
25,-180.0,-26.5,145.199413578054
26,-180.0,-26.0,152.22305823209666
27,-180.0,-25.5,147.74417300927115
28,-180.0,-25.0,148.01100453009053
29,-180.0,-24.5,149.22199364952223
30,-180.0,-24.0,149.3175874683723
31,-180.0,-23.5,150.0471661284086
32,-180.0,-23.0,150.64159750733893
33,-180.0,-22.5,150.0746599823037
34,-180.0,-22.0,149.48010317776712
35,-180.0,-21.5,150.99981389444375
36,-180.0,-21.0,149.24903152649307
37,-180.0,-20.5,148.87691814127717
38,-180.0,-20.0,148.74727486991588
39,-180.0,-19.5,148.37845239674795
40,-180.0,-19.0,150.6709443049849
41,-180.0,-18.5,148.79436193050958
42,-180.0,-18.0,147.7376140731621
43,-180.0,-17.5,149.4094640682205
44,-180.0,-17.0,147.20608993228652
45,-180.0,-16.5,152.1260295594694
46,-180.0,-16.0,148.4855023828255
47,-180.0,-15.5,148.77712104879723
48,-180.0,-15.0,150.40270331636063
49,-180.0,-14.5,147.42808734261502
50,-180.0,-14.0,145.65917607670514
51,-180.0,-13.5,150.11929780618567
52,-180.0,-13.0,146.57016335922614
53,-180.0,-12.5,147.060094179755
54,-180.0,-12.0,151.40464385737434
55,-180.0,-11.5,147.63627845057587
56,-180.0,-11.0,148.5288695548138
57,-180.0,-10.5,147.74809151446587
58,-180.0,-10.0,148.99872493492674
59,-180.0,-9.5,148.2141765491209
60,-180.0,-9.0,145.9862865914695
61,-180.0,-8.5,151.82718727527205
62,-180.0,-7.5,151.1533405881002
63,-180.0,-7.0,150.362074553937
64,-180.0,-6.5,153.99797462682176
65,-180.0,-6.0,154.0129388351931
66,-180.0,-5.5,172.48243338422174
67,-180.0,-4.5,153.1937480692008
68,-180.0,-4.0,152.17663990803058
69,-180.0,-3.0,159.03497433774953
70,-180.0,-1.5,151.84428119392223
71,-180.0,-1.0,151.91298384706732
72,-180.0,-0.5,152.2761302612842
73,-180.0,0.0,150.8640440938379
74,-180.0,0.5,160.25956625506552
75,-180.0,1.0,158.8402081394425
76,-180.0,1.5,159.3521521258112
77,-180.0,2.0,154.12698685171026
78,-180.0,2.5,154.2660873789033
79,-180.0,3.0,152.00188395614902
80,-180.0,3.5,152.4374345605155
81,-180.0,4.5,149.73881265423367
82,-180.0,5.0,150.12948583604177
83,-180.0,5.5,150.19041581267538
84,-180.0,6.0,154.4709077317577
85,-180.0,6.5,148.54426300967478
86,-180.0,7.0,151.79639179509007
87,-180.0,8.0,150.06613447733858
88,-180.0,8.5,149.62768381041514
89,-180.0,9.0,146.8438958686913
90,-180.0,9.5,147.0656901514348
91,-180.0,10.0,148.01690616322313
92,-180.0,10.5,152.46276033277482
93,-180.0,11.0,152.55147216415477
94,-180.0,11.5,149.05950903898406
95,-180.0,12.0,150.03436745665994
96,-180.0,12.5,149.58973422855703
97,-180.0,13.0,151.75182592557798
98,-180.0,13.5,150.866633897895
99,-180.0,14.0,148.84935866504313
100,-180.0,14.5,149.08538984664858
101,-180.0,15.0,148.28037884649427
102,-180.0,15.5,150.9312345853668
103,-180.0,16.0,147.8799292982329
104,-180.0,16.5,150.55374602775572
105,-180.0,17.0,148.0916485586656
106,-180.0,17.5,148.55856317308877
107,-180.0,18.0,150.02657605651956
108,-180.0,18.5,149.75744043746968
109,-180.0,19.0,148.65688834827267
110,-180.0,19.5,149.19989323385948
111,-180.0,20.0,147.873239811395
112,-180.0,20.5,149.81766720161687
113,-180.0,21.0,149.81906634079996
114,-180.0,22.0,149.0261681962816
115,-180.0,22.5,149.39400377294265
116,-180.0,23.0,149.04179823507462
117,-180.0,23.5,150.6923694925022
118,-180.0,24.0,148.41896814339657
119,-180.0,24.5,154.48056215475603
120,-180.0,25.0,153.97611581656892
121,-180.0,25.5,151.20998484679777
122,-180.0,26.0,153.4055582257228
123,-180.0,26.5,150.35437354144176
124,-180.0,27.0,148.807526281936
125,-180.0,27.5,149.776800352287
126,-180.0,28.0,147.9702003223994
127,-180.0,28.5,152.717173884596
128,-180.0,29.0,149.08953033449149
129,-180.0,29.5,153.1429140103688
130,-180.0,30.0,150.39645398317086
131,-180.0,30.5,147.77293113315653
132,-180.0,31.0,147.77159926959857
133,-180.0,31.5,150.29668516790952
134,-180.0,32.0,147.31898111452327
135,-180.0,32.5,150.25816406616153
136,-180.0,33.0,147.93867308402588
137,-180.0,33.5,151.0049650529389
138,-180.0,34.0,151.17640927335557
139,-180.0,34.5,147.08064809278122
140,-180.0,35.0,152.65232183560147
141,-180.0,35.5,155.07154277036133
142,-180.0,36.0,156.85152594615434
143,-180.0,36.5,156.58254784954252
144,-180.0,37.0,167.25877002887762
145,-180.0,37.5,159.37312623797385
146,-180.0,38.0,165.511572444019
147,-180.0,39.0,178.54913876462408
148,-179.5,-40.5,161.67540033212217
149,-179.5,-39.5,159.53783235828055
150,-179.5,-39.0,158.96332102797598
151,-179.5,-38.0,158.59187816179178
152,-179.5,-37.5,154.66255338579614
153,-179.5,-37.0,153.49668691012394
154,-179.5,-36.5,149.441117649803
155,-179.5,-36.0,153.63337622900647
156,-179.5,-35.5,155.86167076692414
157,-179.5,-35.0,150.27476309511016
158,-179.5,-34.5,151.60353959414954
159,-179.5,-34.0,147.49541929485193
160,-179.5,-33.5,149.39660187605185
161,-179.5,-33.0,151.47115059163875
162,-179.5,-32.5,149.8139747986714
163,-179.5,-32.0,153.07283316124088
164,-179.5,-31.5,152.4176511602733
165,-179.5,-31.0,150.34726569360393
166,-179.5,-30.5,151.21972268746592
167,-179.5,-30.0,155.2415596015986
168,-179.5,-29.5,148.80717398304847
169,-179.5,-29.0,161.92642207129975
170,-179.5,-28.5,154.03857515070317
171,-179.5,-28.0,150.3809193902396
172,-179.5,-27.5,165.36743880301466
173,-179.5,-27.0,160.14275444987464
174,-179.5,-26.5,145.15326136841912
175,-179.5,-26.0,152.61610490175462
176,-179.5,-25.5,147.93003453193552
177,-179.5,-25.0,148.20257216189995
178,-179.5,-24.5,149.84794340824135
179,-179.5,-24.0,149.2435185089618
180,-179.5,-23.5,150.68767220196747
181,-179.5,-23.0,151.1412592032269
182,-179.5,-22.5,149.86904766019754
183,-179.5,-22.0,147.52387200714267
184,-179.5,-21.5,150.76819434208286
185,-179.5,-21.0,149.2187384180272
186,-179.5,-20.5,148.54796923741242
