,long,lat,sr
0,-180.0,-37.5,169.68967421407498
1,-180.0,-37.0,155.2370931892438
2,-180.0,-36.5,150.1944968751535
3,-180.0,-36.0,148.35365700613522
4,-180.0,-35.5,150.3429985449138
5,-180.0,-35.0,153.2339975450037
6,-180.0,-34.5,148.51193224917603
7,-180.0,-34.0,151.52140830708902
8,-180.0,-33.5,152.16609700527644
9,-180.0,-33.0,148.02290656394078
10,-180.0,-32.5,149.46454642900216
11,-180.0,-32.0,155.12340343102557
12,-180.0,-31.5,152.0858888933261
13,-180.0,-31.0,150.2574662138407
14,-180.0,-30.5,153.9809599778237
15,-180.0,-30.0,149.89997563927952
16,-180.0,-29.5,150.69704417044375
17,-180.0,-29.0,151.2172163563307
18,-180.0,-28.5,151.3545124423786
19,-180.0,-28.0,145.72743391602054
20,-180.0,-27.5,149.63881889201357
21,-180.0,-27.0,148.148534778467
22,-180.0,-26.5,148.52237869185535
23,-180.0,-26.0,151.24222626634878
24,-180.0,-25.5,147.89222550182552
25,-180.0,-25.0,149.25870125471235
26,-180.0,-24.5,148.80760095957203
27,-180.0,-24.0,151.54255137602277
28,-180.0,-23.5,147.74404772889287
29,-180.0,-23.0,148.2780700249975
30,-180.0,-22.5,148.0887315625081
31,-180.0,-22.0,148.65663606796858
32,-180.0,-21.5,147.317749552838
33,-180.0,-21.0,147.54476158359492
34,-180.0,-20.5,149.27248905618112
35,-180.0,-20.0,154.18750458738128
36,-180.0,-19.5,148.53606250878218
37,-180.0,-19.0,150.44568257725658
38,-180.0,-18.5,150.72445945188198
39,-180.0,-18.0,152.40282265300215
40,-180.0,-17.5,149.5537611507258
41,-180.0,-17.0,148.49450496822976
42,-180.0,-16.5,154.5084949521008
43,-180.0,-16.0,150.56498690110723
44,-180.0,-15.5,153.97446457932898
45,-180.0,-15.0,151.93840470317633
46,-180.0,-14.5,152.13305709089062
47,-180.0,-14.0,153.47383885310347
48,-180.0,-13.5,158.4327051508174
49,-180.0,-12.5,160.49270494650008
50,-180.0,-12.0,159.76673796654603
51,-180.0,-11.0,154.49451369692954
52,-180.0,-10.5,160.54429185382116
53,-180.0,-10.0,159.65747546113974
54,-180.0,-9.5,158.72326236638355
55,-180.0,-9.0,160.2907878305463
56,-180.0,-8.5,154.507860704117
57,-180.0,-8.0,155.0741534137702
58,-180.0,-7.5,153.41438278205027
59,-180.0,-6.5,150.90020680651918
60,-180.0,-6.0,155.20507871600873
61,-180.0,-5.5,161.27740789806674
62,-180.0,-5.0,154.75259008053013
63,-180.0,-4.5,145.8628560258805
64,-180.0,-4.0,153.6578406745447
65,-180.0,-3.5,153.0528098673026
66,-180.0,-2.5,149.0156837346404
67,-180.0,-2.0,167.6544641526958
68,-180.0,-1.5,149.47098252005418
69,-180.0,-0.5,151.31975276328535
70,-180.0,0.0,149.26278937288433
71,-180.0,0.5,165.41682618677024
72,-180.0,1.0,165.96910466601338
73,-180.0,1.5,150.1511102883878
74,-180.0,2.5,153.40987501794783
75,-180.0,3.0,153.9149848619308
76,-180.0,3.5,154.7810159730015
77,-180.0,5.5,155.9640484948486
78,-180.0,6.0,154.48102767998117
79,-180.0,7.0,153.1788817086208
80,-180.0,7.5,154.41136240819753
81,-180.0,8.5,153.4105193963905
82,-180.0,9.0,152.8913090952996
83,-180.0,9.5,154.02115091693375
84,-180.0,10.0,151.07658615204306
85,-180.0,10.5,151.32037036342808
86,-180.0,11.0,150.4449871096387
87,-180.0,11.5,151.65114650087628
88,-180.0,12.0,152.1042208442667
89,-180.0,12.5,151.8403775582289
90,-180.0,13.0,152.77596408534347
91,-180.0,13.5,152.00693529226152
92,-180.0,14.0,151.82359671179123
93,-180.0,14.5,152.04319501274776
94,-180.0,15.0,150.45390750244653
95,-180.0,15.5,146.04517730306526
96,-180.0,16.0,151.9998476290542
97,-180.0,16.5,150.9644924753817
98,-180.0,17.0,149.62272714865185
99,-180.0,17.5,149.06190212188312
100,-180.0,18.0,151.8950894665372
101,-180.0,18.5,151.25681840821662
102,-180.0,19.0,150.4753975839312
103,-180.0,19.5,148.51697872601576
104,-180.0,20.0,151.8191014790804
105,-180.0,20.5,148.09996451771718
106,-180.0,21.0,149.1400917371322
107,-180.0,21.5,148.20732152081084
108,-180.0,22.0,148.56242306290181
109,-180.0,22.5,152.60606343240622
110,-180.0,23.0,148.28098458677363
111,-180.0,23.5,145.7545758907477
112,-180.0,24.0,148.63050082072226
113,-180.0,24.5,149.18649459599
114,-180.0,25.0,156.9314893436248
115,-180.0,25.5,149.9550383539709
116,-180.0,26.0,147.04642928094677
117,-180.0,26.5,150.1550308332222
118,-180.0,27.0,149.962091231124
119,-180.0,27.5,152.42817827367784
120,-180.0,28.0,151.04397837471114
121,-180.0,28.5,151.66900712811017
122,-180.0,29.0,147.51366068506607
123,-180.0,29.5,149.6943791046189
124,-180.0,30.0,151.311232561806
125,-180.0,30.5,148.48810153952573
126,-180.0,31.0,153.44847051161707
127,-180.0,31.5,152.1048803049284
128,-180.0,32.0,147.54246214828166
129,-180.0,32.5,151.57797742598814
130,-180.0,33.0,151.7874283159806
131,-180.0,33.5,152.8459277551646
