,long,lat,sr
0,-180.0,-37.0,149.74132497162805
1,-180.0,-36.5,151.6162136454045
2,-180.0,-36.0,151.31975937760066
3,-180.0,-35.5,150.5902627547891
4,-180.0,-35.0,151.94773554151124
5,-180.0,-34.5,151.32125755117923
6,-180.0,-34.0,149.11576310665183
7,-180.0,-33.5,150.92429109243167
8,-180.0,-33.0,151.36508639092548
9,-180.0,-32.5,154.53547551654415
10,-180.0,-32.0,155.4856634426072
11,-180.0,-31.5,155.3440786535071
12,-180.0,-31.0,154.61536842648565
13,-180.0,-30.5,158.47342159180334
14,-180.0,-30.0,149.7742383792783
15,-180.0,-29.5,150.53666544905423
16,-180.0,-29.0,153.96933274790206
17,-180.0,-28.5,152.69234217803904
18,-180.0,-27.5,149.9094624259998
19,-180.0,-27.0,153.67671307171173
20,-180.0,-26.5,152.12968718256914
21,-180.0,-26.0,152.73069383308572
22,-180.0,-25.5,153.72850469686654
23,-180.0,-25.0,152.29813535592015
24,-180.0,-24.5,154.01552471198096
25,-180.0,-24.0,157.08111825399394
26,-180.0,-23.5,156.69970619999043
27,-180.0,-23.0,157.1164086669979
28,-180.0,-22.5,154.38314656350548
29,-180.0,-22.0,154.30224825064772
30,-180.0,-21.5,152.76712853254978
31,-180.0,-21.0,150.41525314324167
32,-180.0,-20.5,154.21402806150053
33,-180.0,-20.0,153.5392176420959
34,-180.0,-19.5,156.67079443306088
35,-180.0,-19.0,155.09291058293365
36,-180.0,-18.5,155.12835574466177
37,-180.0,-18.0,155.31090901751227
38,-180.0,-17.5,156.4042542254196
39,-180.0,-17.0,157.73658977770737
40,-180.0,-16.5,157.66701631635556
41,-180.0,-16.0,153.3978855341336
42,-180.0,-15.5,150.24554444316962
43,-180.0,-15.0,152.04736438363884
44,-180.0,-14.5,154.77341833318636
45,-180.0,-14.0,150.10501825410415
46,-180.0,-13.5,150.19650690001532
47,-180.0,-12.0,153.93504537509284
48,-180.0,-11.5,152.04519476476005
49,-180.0,-11.0,151.47629029769715
50,-180.0,-10.5,152.17637546072584
51,-180.0,-10.0,150.69733666717096
52,-180.0,-9.0,152.9234084570633
53,-180.0,-8.5,155.5059740461894
54,-180.0,-8.0,154.6569772139104
55,-180.0,-7.5,152.436093538218
56,-180.0,-7.0,151.14788881874932
57,-180.0,-6.5,154.7130248813176
58,-180.0,-5.5,153.99809934419736
59,-180.0,-5.0,150.8453786624257
60,-180.0,-4.5,151.35948759104198
61,-180.0,-4.0,151.52821845748568
62,-180.0,-3.5,151.4258741691575
63,-180.0,-2.5,147.81340163005146
64,-180.0,-2.0,152.01566792371494
65,-180.0,-1.5,150.4668453755124
66,-180.0,-0.5,150.63202102424117
67,-180.0,0.5,148.70534080190487
68,-180.0,1.5,148.9298812025518
69,-180.0,2.0,149.28307088548758
70,-180.0,2.5,148.45191173394278
71,-180.0,3.0,149.54413977180462
72,-180.0,3.5,157.24735355825752
73,-180.0,4.0,157.14981971645574
74,-180.0,4.5,149.8288775073265
75,-180.0,5.0,149.48296846598504
76,-180.0,5.5,149.80927402102947
77,-180.0,6.0,154.84011397073377
78,-180.0,6.5,156.22538092658962
79,-180.0,7.0,150.4959281136172
80,-180.0,7.5,152.669053547796
81,-180.0,8.0,149.28953183819326
82,-180.0,8.5,148.825126972689
83,-180.0,9.0,148.57022607363507
84,-180.0,9.5,147.70222590163962
85,-180.0,10.0,152.8886657436594
86,-180.0,10.5,149.6038487795413
87,-180.0,11.0,148.90465378537024
88,-180.0,12.0,149.67753268856794
89,-180.0,12.5,147.30401776678312
90,-180.0,13.0,147.91787083431998
91,-180.0,13.5,147.05999447520776
92,-180.0,14.0,148.48464311384495
93,-180.0,14.5,148.02639374076517
94,-180.0,15.0,149.21307641315465
95,-180.0,15.5,154.45833980419226
96,-180.0,16.0,154.1184063926074
97,-180.0,16.5,151.2634822883789
98,-180.0,17.0,149.0279884024942
99,-180.0,17.5,148.914577100589
100,-180.0,18.0,153.8377783633601
101,-180.0,18.5,149.78154710887503
102,-180.0,19.0,148.94695623184842
103,-180.0,19.5,149.07965743016211
104,-180.0,20.0,152.51780102495138
105,-180.0,20.5,149.52480319984582
106,-180.0,21.0,157.23393420192562
107,-180.0,21.5,146.90872909757374
108,-180.0,22.0,148.54183156348887
109,-180.0,22.5,147.93781242141117
110,-180.0,23.0,149.96571023784315
111,-180.0,23.5,148.38268926164199
112,-180.0,24.0,148.3076000570651
113,-180.0,24.5,153.57655987913753
114,-180.0,25.0,150.35054361520446
115,-180.0,25.5,152.9849312316771
