,long,lat,sr
0,-180.0,-38.0,156.8335055919922
1,-180.0,-37.5,154.25851119620106
2,-180.0,-37.0,153.6220940563642
3,-180.0,-36.5,153.03499984822588
4,-180.0,-36.0,149.9906199246677
5,-180.0,-35.5,157.03021065229706
6,-180.0,-35.0,152.7551305793818
7,-180.0,-34.5,158.25939826428288
8,-180.0,-34.0,154.74209950911316
9,-180.0,-33.5,145.00100031432626
10,-180.0,-33.0,152.5185393622916
11,-180.0,-32.5,149.9566937221151
12,-180.0,-32.0,150.02988417643706
13,-180.0,-31.5,149.76016109284373
14,-180.0,-31.0,149.08274682226826
15,-180.0,-30.5,149.45502094615097
16,-180.0,-30.0,147.36056342897
17,-180.0,-29.5,148.78424314068317
18,-180.0,-29.0,152.58561676670215
19,-180.0,-28.5,148.84040501815258
20,-180.0,-28.0,149.37515942729732
21,-180.0,-27.0,151.1310937394874
22,-180.0,-26.5,147.75377328988358
23,-180.0,-26.0,156.3981412413361
24,-180.0,-25.0,147.23512403531018
25,-180.0,-24.5,155.0340080310997
26,-180.0,-24.0,149.90071213818086
27,-180.0,-23.5,151.01463591325538
28,-180.0,-23.0,155.98777383842537
29,-180.0,-22.5,151.70652236849932
30,-180.0,-22.0,151.56693249954247
31,-180.0,-21.5,152.85966946689507
32,-180.0,-21.0,151.11876177401743
33,-180.0,-20.5,152.03872918206784
34,-180.0,-20.0,149.69954551127924
35,-180.0,-19.5,151.45612276010192
36,-180.0,-19.0,151.45439541471035
37,-180.0,-18.5,149.39168894831147
38,-180.0,-18.0,151.842196112177
39,-180.0,-17.5,151.21968549514943
40,-180.0,-17.0,154.75215815048756
41,-180.0,-16.5,149.66978204183803
42,-180.0,-16.0,149.76214816981096
43,-180.0,-15.5,151.21552711207585
44,-180.0,-15.0,151.64436757695583
45,-180.0,-14.5,154.94170962547858
46,-180.0,-14.0,152.10810969619075
47,-180.0,-12.0,151.88305684033918
48,-180.0,-11.5,152.5248810375669
49,-180.0,-11.0,148.64117452056806
50,-180.0,-10.5,153.9385508891554
51,-180.0,-10.0,152.62284309103717
52,-180.0,-9.5,149.5602308539857
53,-180.0,-9.0,157.360395209825
54,-180.0,-8.0,155.82515451589518
55,-180.0,-7.0,149.88279132159846
56,-180.0,-5.0,149.1305584592201
57,-180.0,-4.5,153.24119614362002
58,-180.0,-4.0,150.36218861986328
59,-180.0,-3.5,148.29169072773115
60,-180.0,-3.0,149.92793748384062
61,-180.0,-2.5,156.37300692191232
62,-180.0,-1.0,147.61466148291558
63,-180.0,-0.5,145.22392377247527
64,-180.0,0.0,149.1318721150682
65,-180.0,1.5,149.40372342069264
66,-180.0,2.0,147.39205385118126
67,-180.0,3.0,151.3718671288842
68,-180.0,3.5,158.1563777991884
69,-180.0,4.0,151.06381185956042
70,-180.0,4.5,149.10942635769985
71,-180.0,5.0,150.6196925129639
72,-180.0,7.5,155.59281371962254
73,-180.0,8.0,159.532914380478
74,-180.0,9.0,150.09851269690344
75,-180.0,9.5,151.45479942943763
76,-180.0,10.0,164.13121067975248
77,-180.0,10.5,154.0438194697857
78,-180.0,11.0,151.7369802420695
79,-180.0,11.5,151.982322191816
80,-180.0,12.0,151.3093217523076
81,-180.0,12.5,159.72360306764725
82,-180.0,13.0,151.64846522486854
83,-180.0,13.5,156.62599791660918
84,-180.0,14.0,156.29011263171196
85,-180.0,14.5,151.13738603692096
86,-180.0,15.0,154.76985049815391
87,-180.0,16.0,158.62285187170158
88,-180.0,16.5,154.62419721879598
89,-180.0,17.0,170.24089284405505
90,-180.0,17.5,169.7166726298715
91,-180.0,18.5,159.20795572633122
92,-180.0,19.0,147.49203922628183
93,-180.0,19.5,143.3005433637913
94,-180.0,20.0,147.53406576028127
95,-180.0,20.5,147.4987900394067
96,-180.0,21.0,154.62154133654047
97,-180.0,21.5,165.68448605017042
98,-180.0,22.0,155.70547145637556
99,-180.0,22.5,158.23692983122604
100,-180.0,23.0,147.17550497382746
101,-180.0,23.5,161.8555340448236
102,-180.0,24.0,146.7819069234626
103,-180.0,24.5,145.50750503472838
104,-180.0,25.0,146.81329911419868
105,-180.0,25.5,152.06101881752315
106,-180.0,26.0,160.9782152612081
107,-180.0,26.5,153.31260888504184
108,-180.0,27.0,147.17348905409781
109,-180.0,27.5,151.10964240745255
110,-180.0,28.0,148.63022739777472
111,-180.0,28.5,153.21317805309593
