,long,lat,sr
0,-180.0,-42.0,174.4271173792276
1,-180.0,-41.0,167.01911141138424
2,-180.0,-40.0,160.8048310188937
3,-180.0,-39.5,163.00536450488565
4,-180.0,-39.0,158.6770636086421
5,-180.0,-38.0,154.9657917922315
6,-180.0,-37.0,153.01174588046658
7,-180.0,-36.5,151.4248053269967
8,-180.0,-36.0,152.18718317547663
9,-180.0,-35.0,152.43751895745598
10,-180.0,-34.5,148.33848691097387
11,-180.0,-34.0,146.8310469177513
12,-180.0,-33.5,149.7832787380077
13,-180.0,-33.0,152.11138902933808
14,-180.0,-32.5,151.09821541625223
15,-180.0,-32.0,150.72914955365027
16,-180.0,-31.5,150.39894077232304
17,-180.0,-31.0,148.08703244604084
18,-180.0,-30.5,153.35986267460862
19,-180.0,-30.0,151.455248935758
20,-180.0,-29.5,149.26696056749722
21,-180.0,-29.0,153.79801339973022
22,-180.0,-28.5,153.72513800145722
23,-180.0,-28.0,150.98700730768107
24,-180.0,-27.5,155.6290541447172
25,-180.0,-27.0,148.1400262312121
26,-180.0,-26.5,149.36467072737486
27,-180.0,-26.0,151.48702818083098
28,-180.0,-25.5,149.32824740948706
29,-180.0,-25.0,154.03092489095846
30,-180.0,-24.5,147.83627072407342
31,-180.0,-24.0,150.26372403378824
32,-180.0,-23.5,159.2635007741848
33,-180.0,-22.5,147.41215807544506
34,-180.0,-22.0,146.89111340837624
35,-180.0,-21.5,144.9395075916953
36,-180.0,-21.0,145.12931566545456
37,-180.0,-20.5,145.52605056036893
38,-180.0,-20.0,147.48099709362236
39,-180.0,-19.5,152.50713596586087
40,-180.0,-19.0,150.12941488738775
41,-180.0,-18.5,147.5132955276874
42,-180.0,-18.0,146.7154137039183
43,-180.0,-17.5,148.99758825102015
44,-180.0,-17.0,150.3574023050601
45,-180.0,-16.5,152.1749597536123
46,-180.0,-16.0,149.69816295442064
47,-180.0,-15.5,148.48941830858195
48,-180.0,-15.0,149.63972706899688
49,-180.0,-14.5,148.21538249538423
50,-180.0,-14.0,149.50604661679634
51,-180.0,-13.5,148.17159567255143
52,-180.0,-13.0,148.47921382074642
53,-180.0,-12.5,152.75077164463713
54,-180.0,-12.0,149.7725252638875
55,-180.0,-11.5,147.7870529130482
56,-180.0,-11.0,149.49458995918653
57,-180.0,-10.5,155.90431869217934
58,-180.0,-10.0,148.86096984885273
59,-180.0,-9.5,146.4833654408843
60,-180.0,-9.0,148.65984577068437
61,-180.0,-8.5,146.62106059617858
62,-180.0,-8.0,146.4783904746613
63,-180.0,-7.0,149.68875519472883
64,-180.0,-6.0,150.1427337083812
65,-180.0,-5.0,153.29185057906298
66,-180.0,-4.5,151.2791491109063
67,-180.0,-4.0,153.57841177804028
68,-180.0,-3.5,151.4230582276851
69,-180.0,-3.0,149.97583019502542
70,-180.0,-2.5,151.98287189876555
71,-180.0,-2.0,149.01602985940218
72,-180.0,-1.5,151.36127581019875
73,-180.0,-1.0,155.1599363486089
74,-180.0,-0.5,152.35703509599816
75,-180.0,0.0,150.38951230123197
76,-180.0,3.0,150.5914597762831
77,-180.0,3.5,150.59463477242923
78,-180.0,4.5,151.9569798075921
79,-180.0,7.0,147.64100198188197
80,-180.0,8.0,150.79418729524255
81,-180.0,8.5,149.6350041937357
82,-180.0,9.0,146.00755300030843
83,-180.0,9.5,149.18256817352355
84,-180.0,10.0,147.8071871549831
85,-180.0,10.5,149.17374823398563
86,-180.0,11.0,146.20241470304703
87,-180.0,11.5,146.61071650986676
88,-180.0,12.0,148.04296418086344
89,-180.0,12.5,148.7794574236685
90,-180.0,13.0,145.58517004670935
91,-180.0,13.5,148.67753378622783
92,-180.0,14.0,145.34641448690348
93,-180.0,14.5,147.38488913296948
94,-180.0,15.0,147.70917837123912
95,-180.0,15.5,145.38658092224617
96,-180.0,16.0,151.00148819253806
97,-180.0,16.5,149.80097095137958
98,-180.0,17.0,155.5175376583537
99,-180.0,17.5,150.59751604133905
100,-180.0,18.0,149.06535047249594
101,-180.0,18.5,146.08987583117676
102,-180.0,19.0,151.01076408775802
103,-180.0,19.5,150.68195452905772
104,-180.0,20.0,150.66159842841117
105,-180.0,21.0,151.132877721064
106,-180.0,21.5,150.52049806366915
107,-180.0,22.0,149.91761698993548
108,-180.0,22.5,147.70490949839956
109,-180.0,23.0,153.12162716763495
110,-180.0,23.5,149.36866955787409
111,-180.0,24.0,148.63311896247455
112,-180.0,24.5,147.58170084950106
113,-180.0,25.0,147.00486639529157
114,-180.0,25.5,149.93936352472969
115,-180.0,26.0,149.88068225626935
116,-180.0,26.5,152.33204150429697
117,-180.0,27.0,151.23975649635437
118,-180.0,27.5,149.5189425050668
119,-180.0,28.0,149.7198250834334
120,-180.0,28.5,148.7072258844805
121,-180.0,29.0,148.88176674876487
122,-180.0,29.5,149.71561089545898
123,-180.0,30.0,147.78162260488526
124,-180.0,30.5,149.04209432712295
125,-180.0,31.0,149.01567079250094
126,-180.0,31.5,146.32709216093346
127,-180.0,32.0,148.17871979107935
128,-180.0,32.5,149.5735393263128
129,-180.0,33.0,152.8090279871544
130,-180.0,33.5,148.0406786665663
131,-180.0,34.0,160.75822008732703
132,-180.0,34.5,151.64685285277844
133,-180.0,35.0,156.91574636155684
134,-180.0,35.5,150.10235707816835
135,-180.0,36.0,157.58838711791617
136,-180.0,36.5,147.29158725354083
137,-180.0,37.0,148.79815077063068
138,-180.0,37.5,151.62692215942337
139,-180.0,38.0,161.85564532170224
140,-179.5,-41.0,166.68682347925488
141,-179.5,-40.0,160.63835644651653
142,-179.5,-39.5,163.76934353050748
143,-179.5,-39.0,157.9707539153414
144,-179.5,-37.0,153.76573845845184
145,-179.5,-36.5,151.14601245110586
146,-179.5,-36.0,153.37986333926
147,-179.5,-35.5,156.09968024411623
148,-179.5,-35.0,152.3692893343753
149,-179.5,-34.5,146.13733549756805
150,-179.5,-34.0,147.71284593076888
151,-179.5,-33.5,149.01254879284951
152,-179.5,-33.0,153.72921246099366
153,-179.5,-32.5,149.1875104466781
154,-179.5,-32.0,150.33106549070445
155,-179.5,-31.5,149.2936327776714
156,-179.5,-31.0,149.44596554877455
157,-179.5,-30.5,153.05372515352875
158,-179.5,-30.0,151.55728850740093
159,-179.5,-29.5,149.35916248406699
160,-179.5,-29.0,153.3951717155384
161,-179.5,-28.5,154.25954324647603
162,-179.5,-28.0,151.81495611582474
163,-179.5,-27.5,156.52606748850994
164,-179.5,-27.0,148.42382007814868
165,-179.5,-26.5,149.21719774058482
166,-179.5,-26.0,151.4804901148476
167,-179.5,-25.5,149.28711322434805
168,-179.5,-25.0,153.63377675061366
169,-179.5,-24.5,148.06416124284345
170,-179.5,-24.0,150.41300376474308
171,-179.5,-23.5,160.68527775682372
172,-179.5,-22.5,148.23802842447603
173,-179.5,-22.0,146.629521645784
174,-179.5,-21.5,145.07142073379865
175,-179.5,-21.0,145.31020580071151
176,-179.5,-20.5,145.84859345502147
177,-179.5,-20.0,146.42198030008336
178,-179.5,-19.5,149.59170852978048
179,-179.5,-19.0,149.80201392469212
180,-179.5,-18.5,147.48281832501493
181,-179.5,-18.0,149.1097639378218
182,-179.5,-17.5,148.44313519380577
183,-179.5,-17.0,150.8103926319151
184,-179.5,-16.5,149.4089365291623
185,-179.5,-16.0,147.95081371836292
186,-179.5,-15.5,149.5693992473674
187,-179.5,-15.0,150.42065691946476
188,-179.5,-14.5,150.10268350403092
189,-179.5,-14.0,147.04454897308693
190,-179.5,-13.5,149.82382392650285
191,-179.5,-13.0,147.27139091822067
192,-179.5,-12.5,152.3686695609005
193,-179.5,-12.0,148.42801295733722
194,-179.5,-11.0,154.6950402293323
195,-179.5,-10.5,150.54521763306562
196,-179.5,-10.0,148.24853540407292
197,-179.5,-9.5,146.54147750510654
198,-179.5,-9.0,148.81138439627952
199,-179.5,-8.5,146.66680087950198
200,-179.5,-8.0,146.3111010389639
201,-179.5,-7.5,146.72848705430368
202,-179.5,-7.0,150.55515168784726
203,-179.5,-6.5,149.36535752104075
204,-179.5,-6.0,150.1835527638067
205,-179.5,-5.5,149.52691919817525
206,-179.5,-5.0,149.0615959441073
207,-179.5,-4.5,157.35378034240745
208,-179.5,-4.0,151.50315336673827
209,-179.5,-3.5,151.23955682036922
210,-179.5,-3.0,150.49630117877484
211,-179.5,-2.5,152.23496378652428
212,-179.5,-2.0,150.40839875522846
213,-179.5,-1.5,151.43677662572125
214,-179.5,-1.0,154.70478468111446
215,-179.5,-0.5,151.04164638406573
216,-179.5,0.0,151.96343392487316
217,-179.5,3.5,150.3703634902669
218,-179.5,4.5,151.88404831228092
219,-179.5,5.0,153.39320000733298
220,-179.5,6.5,151.64966683726664
221,-179.5,7.0,147.60691733564357
222,-179.5,7.5,147.49482936630832
223,-179.5,8.0,150.47930883163417
224,-179.5,8.5,148.94061124549577
225,-179.5,9.0,148.28977877694987
226,-179.5,9.5,148.88651827706212
227,-179.5,10.0,149.8345162920366
228,-179.5,10.5,149.4990528752423
229,-179.5,11.0,146.06942390116222
230,-179.5,11.5,145.6911651549907
231,-179.5,12.0,148.57970070518724
232,-179.5,12.5,148.7110457992515
233,-179.5,13.0,145.5852704808696
234,-179.5,13.5,147.6368453133078
235,-179.5,14.0,147.36991896955718
