,long,lat,sr
0,-180.0,-37.5,149.72693746450122
1,-180.0,-37.0,149.01063603831977
2,-180.0,-36.5,150.55920766798982
3,-180.0,-36.0,149.6278887056019
4,-180.0,-35.5,153.0140236515014
5,-180.0,-35.0,153.49796450900502
6,-180.0,-34.5,152.31326386239
7,-180.0,-34.0,153.32571541199488
8,-180.0,-33.5,149.91480523117545
9,-180.0,-33.0,159.10536241500859
10,-180.0,-32.5,158.37208168212078
11,-180.0,-32.0,159.55235071206548
12,-180.0,-31.5,158.8344579763664
13,-180.0,-31.0,165.30391720422347
14,-180.0,-30.5,152.7168636200996
15,-180.0,-30.0,149.34800015087046
16,-180.0,-29.5,149.27504316693046
17,-180.0,-29.0,146.85073668066335
18,-180.0,-28.5,148.35125112442813
19,-180.0,-28.0,150.20561570474584
20,-180.0,-27.5,147.6903429617419
21,-180.0,-26.5,149.86789537822477
22,-180.0,-26.0,150.3399516023854
23,-180.0,-25.5,153.27481777100172
24,-180.0,-25.0,149.3437877911562
25,-180.0,-24.5,150.00079906418537
26,-180.0,-24.0,172.94145967410594
27,-180.0,-23.0,155.1374723187365
28,-180.0,-22.5,145.00416540322868
29,-180.0,-22.0,144.47962089415356
30,-180.0,-21.5,168.07109091463278
31,-180.0,-21.0,146.2188500644741
32,-180.0,-20.5,151.5865086763963
33,-180.0,-20.0,163.0096967740394
34,-180.0,-19.5,148.60375207924415
35,-180.0,-19.0,148.28917059995294
36,-180.0,-18.5,148.76891888651875
37,-180.0,-18.0,147.59335323012513
38,-180.0,-17.0,149.0524725595674
39,-180.0,-16.5,149.5421284752003
40,-180.0,-16.0,150.2138771958458
41,-180.0,-15.5,146.98038710676678
42,-180.0,-15.0,151.14124916461358
43,-180.0,-14.5,150.28468966066643
44,-180.0,-14.0,153.9849095049686
45,-180.0,-13.5,152.99906618974
46,-180.0,-13.0,155.38242486250527
47,-180.0,-12.5,152.8471682026737
48,-180.0,-12.0,153.2990255424704
49,-180.0,-11.5,152.0905274112551
50,-180.0,-11.0,151.51328571192042
51,-180.0,-10.5,152.26045408475724
52,-180.0,-8.0,148.95653484853204
53,-180.0,-7.5,148.82584198172088
54,-180.0,-7.0,148.74306261791799
55,-180.0,-6.5,153.7099733186587
56,-180.0,-4.5,149.7548797923684
57,-180.0,-4.0,151.78037310869965
58,-180.0,-3.5,150.0142840425979
59,-180.0,-2.5,150.0059700181664
60,-180.0,-2.0,149.68013829939068
61,-180.0,-1.5,150.48653682409204
62,-180.0,-1.0,150.2719545631385
63,-180.0,-0.5,148.7871471039265
64,-180.0,0.0,149.83997418546198
65,-180.0,0.5,153.2693671824694
66,-180.0,1.0,152.3842902940979
67,-180.0,2.5,148.4484792265476
68,-180.0,3.0,152.58525368228612
69,-180.0,3.5,152.35375228550203
70,-180.0,4.0,149.55640083957508
71,-180.0,4.5,150.0056457599676
72,-180.0,5.0,146.89911930052145
73,-180.0,5.5,146.90830988332723
74,-180.0,6.0,154.64850477265588
75,-180.0,6.5,156.85269596372495
76,-180.0,7.0,147.89795468555752
77,-180.0,7.5,150.95971238075992
78,-180.0,8.0,151.5161043946667
79,-180.0,8.5,152.00890796275596
80,-180.0,9.0,149.0716504934439
81,-180.0,11.0,144.64247210964243
82,-180.0,11.5,149.63665295306376
83,-180.0,12.0,150.86908133444405
84,-180.0,12.5,146.231052396257
85,-180.0,13.0,145.59185023133162
86,-180.0,13.5,156.5624563495777
87,-180.0,14.0,149.20310708699134
88,-180.0,14.5,146.80287107931778
89,-180.0,15.0,157.408628980695
90,-180.0,15.5,146.67944287500939
91,-180.0,16.0,145.42931943469932
92,-180.0,16.5,147.4989771802312
93,-180.0,17.0,147.70078695665947
94,-180.0,17.5,147.15131750026927
95,-180.0,18.0,147.69392897668175
96,-180.0,18.5,147.92115035974297
