,long,lat,sr
0,-180.0,-37.5,149.23509910535512
1,-180.0,-37.0,146.65695072983397
2,-180.0,-36.5,150.59411500592597
3,-180.0,-36.0,148.53501256732463
4,-180.0,-35.5,151.119486461403
5,-180.0,-35.0,151.54030940164552
6,-180.0,-34.5,152.43054143668127
7,-180.0,-34.0,155.3403265097457
8,-180.0,-33.5,154.7226949647757
9,-180.0,-33.0,159.7877698191136
10,-180.0,-32.5,153.02264145558104
11,-180.0,-32.0,151.09195319031528
12,-180.0,-31.5,148.47811707102966
13,-180.0,-31.0,153.00616683937338
14,-180.0,-30.5,153.01832725183954
15,-180.0,-30.0,153.9697443474923
16,-180.0,-29.5,155.22474090118496
17,-180.0,-29.0,148.51451616318232
18,-180.0,-28.5,148.58987931563152
19,-180.0,-28.0,154.10348015337289
20,-180.0,-27.5,148.3005626308242
21,-180.0,-27.0,148.47283056824747
22,-180.0,-26.5,147.3920377589124
23,-180.0,-26.0,148.4708781683268
24,-180.0,-25.5,148.2921727133819
25,-180.0,-25.0,148.12465823939326
26,-180.0,-24.5,153.0174543442632
27,-180.0,-24.0,146.527754974473
28,-180.0,-23.5,154.89133646080415
29,-180.0,-23.0,149.69374290503214
30,-180.0,-22.5,146.63976976517407
31,-180.0,-22.0,145.82999052061928
32,-180.0,-21.5,146.2997383473461
33,-180.0,-21.0,146.16948354588757
34,-180.0,-20.5,147.52304931137363
35,-180.0,-20.0,146.23698579123504
36,-180.0,-19.0,151.61207229106006
37,-180.0,-18.5,146.59840574541283
38,-180.0,-18.0,149.32883408837841
39,-180.0,-17.5,163.05654244518047
40,-180.0,-17.0,155.48924477429475
41,-180.0,-16.5,158.03211874218064
42,-180.0,-16.0,151.2864171108027
43,-180.0,-15.5,152.11668816139147
44,-180.0,-15.0,154.1185999144675
45,-180.0,-14.5,151.33006270031842
46,-180.0,-14.0,150.79258786825966
47,-180.0,-13.5,150.96440699065317
48,-180.0,-12.5,151.54200501009174
49,-180.0,-12.0,152.1481777880123
50,-180.0,-11.5,150.82961886481505
51,-180.0,-11.0,152.75015483695253
52,-180.0,-10.5,150.8827993843196
53,-180.0,-10.0,148.99724354794262
54,-180.0,-9.5,148.77760022685024
55,-180.0,-9.0,151.7266743744553
56,-180.0,-8.5,150.4193581810774
57,-180.0,-8.0,156.91943717597388
58,-180.0,-7.5,148.27668209658094
59,-180.0,-7.0,154.34199231052906
60,-180.0,-6.5,151.06797005083908
61,-180.0,-6.0,150.01860640387093
62,-180.0,-5.5,150.18762045300235
63,-180.0,-5.0,149.70777546104074
64,-180.0,-4.5,151.11393492889727
65,-180.0,-4.0,150.2586589613071
66,-180.0,-3.0,150.64039400232008
67,-180.0,-2.5,147.75309525030315
68,-180.0,-2.0,151.59114340429653
69,-180.0,-1.5,151.02015501032974
70,-180.0,-1.0,147.50689739961007
71,-180.0,-0.5,146.86592184294514
72,-180.0,0.5,148.07523138216968
73,-180.0,1.0,148.20632350686827
74,-180.0,1.5,151.2022619127536
75,-180.0,2.0,151.7947224956524
76,-180.0,2.5,147.91555231360908
77,-180.0,3.0,146.32548481394318
78,-180.0,3.5,144.91321252802572
79,-180.0,4.5,144.70436687989795
80,-180.0,5.0,144.38252543727788
81,-180.0,5.5,153.85259838307954
82,-180.0,6.0,151.17954252604318
83,-180.0,6.5,147.71374850668127
84,-180.0,7.0,145.96849863593917
85,-180.0,7.5,146.3010482913173
86,-180.0,8.0,149.84601952464396
87,-180.0,8.5,148.0497278889618
88,-180.0,9.0,150.4254123825223
89,-180.0,9.5,149.86233726749646
90,-180.0,10.0,146.90314192629677
91,-180.0,10.5,147.00103497397632
92,-180.0,11.0,152.3663224233214
93,-180.0,11.5,151.83173347915474
94,-180.0,12.0,150.25935270213637
95,-180.0,12.5,150.4064427762028
96,-180.0,13.0,149.28901414830523
97,-180.0,13.5,147.75555550626012
98,-180.0,14.0,147.48254578535813
99,-180.0,15.0,148.28457880539182
100,-180.0,15.5,150.4853963035889
101,-180.0,16.0,148.8435276753876
102,-180.0,16.5,147.78078413493313
103,-180.0,17.0,148.42223639137302
104,-180.0,18.0,150.2960655822822
105,-180.0,18.5,147.13361522861697
106,-180.0,19.5,148.18394435512525
107,-180.0,20.0,150.0610150374868
108,-180.0,20.5,150.8686033943072
109,-180.0,21.0,147.08673626456098
110,-180.0,21.5,147.90602056168035
111,-180.0,22.5,148.03908081653682
112,-180.0,23.0,150.901335784766
113,-180.0,23.5,147.8581318048315
114,-180.0,24.0,147.95234656605916
115,-180.0,24.5,149.37810537967854
116,-180.0,25.0,153.4836205896291
117,-180.0,26.0,150.48949766134672
118,-180.0,26.5,148.63935433655232
119,-180.0,27.0,150.3746610368499
120,-180.0,28.0,154.8338091658972
121,-180.0,28.5,153.33023885208007
122,-180.0,29.0,155.94500920263445
123,-180.0,29.5,153.2269094870271
124,-180.0,30.0,154.27347121976462
125,-180.0,30.5,155.73908136629524
126,-180.0,31.0,156.29029344179065
127,-180.0,31.5,153.79368866567862
128,-180.0,32.0,150.95994626407742
129,-180.0,32.5,152.60167295752032
130,-180.0,33.0,151.28594686705364
131,-180.0,33.5,154.99032457571374
132,-180.0,34.0,151.91247401717055
133,-180.0,34.5,153.5877653690574
134,-180.0,35.0,166.12007221872005
135,-180.0,35.5,158.6715313493916
136,-180.0,36.0,156.05278497211296
137,-180.0,36.5,150.56045555972722
138,-180.0,37.0,151.2598705883095
139,-180.0,37.5,158.52261491844865
140,-180.0,38.0,162.01788272077357
141,-180.0,39.0,173.07779943631763
142,-180.0,39.5,172.31284464093568
143,-179.5,-37.5,149.20346922191786
144,-179.5,-37.0,146.78844493144902
145,-179.5,-36.5,151.45908144230677
146,-179.5,-36.0,148.60496179312565
147,-179.5,-35.5,150.90669023980382
148,-179.5,-35.0,150.77366496598637
149,-179.5,-34.5,152.5724384674398
150,-179.5,-34.0,154.89672335885004
151,-179.5,-33.5,155.0117988424187
152,-179.5,-33.0,159.4301298940295
153,-179.5,-32.5,149.2392994024438
154,-179.5,-32.0,153.04215465022466
155,-179.5,-31.5,148.7848733029955
156,-179.5,-31.0,155.6147266041787
157,-179.5,-30.5,153.4845499205349
158,-179.5,-30.0,155.12892863222322
159,-179.5,-29.5,146.9705359521668
160,-179.5,-29.0,151.5875423734918
161,-179.5,-28.5,148.78515537037225
162,-179.5,-28.0,151.09207843958376
163,-179.5,-27.5,152.9062205944808
164,-179.5,-27.0,152.2058150809363
165,-179.5,-26.5,147.85764652436964
166,-179.5,-26.0,147.3463675855558
167,-179.5,-25.5,148.23441556278394
168,-179.5,-25.0,147.7214522143429
169,-179.5,-24.5,156.1650758483143
170,-179.5,-24.0,146.9791708424887
171,-179.5,-23.5,145.1640916005127
172,-179.5,-23.0,151.76048666257742
173,-179.5,-22.5,146.65397582066728
174,-179.5,-21.5,147.0335332178734
175,-179.5,-21.0,146.18830808414737
176,-179.5,-20.5,145.90256759360017
177,-179.5,-20.0,147.47133085865642
178,-179.5,-19.5,164.1269277878598
179,-179.5,-19.0,151.89021316916413
180,-179.5,-18.5,149.21016852554666
181,-179.5,-18.0,148.46197342128355
182,-179.5,-17.5,155.71888842916718
183,-179.5,-17.0,152.91217156708566
184,-179.5,-16.0,151.65307742075544
185,-179.5,-15.5,150.74110644478472
186,-179.5,-15.0,152.58866585502983
187,-179.5,-14.5,150.1337228715551
188,-179.5,-14.0,152.1372714476746
189,-179.5,-13.5,148.30148634306417
190,-179.5,-13.0,150.9611592030378
191,-179.5,-12.5,152.95441199273904
192,-179.5,-12.0,150.27250526279468
193,-179.5,-11.5,150.97990735349833
194,-179.5,-11.0,149.86668626357664
195,-179.5,-10.5,152.94699574240863
196,-179.5,-10.0,148.77818950305664
197,-179.5,-9.5,153.81019514155653
198,-179.5,-9.0,150.70848852768074
199,-179.5,-8.5,151.69280442887447
200,-179.5,-8.0,159.09554185008352
201,-179.5,-7.5,151.88587969531355
202,-179.5,-7.0,151.1548283401711
203,-179.5,-6.5,152.4141321360174
204,-179.5,-6.0,150.56643651603758
205,-179.5,-5.5,150.03692297806145
206,-179.5,-5.0,149.29689194644914
207,-179.5,-4.5,148.8615978061976
208,-179.5,-4.0,150.89317450690274
209,-179.5,-3.5,152.15157536602646
210,-179.5,-3.0,150.42638794319984
211,-179.5,-2.5,149.31993614586955
212,-179.5,-2.0,146.2817607285521
213,-179.5,-1.5,148.7522253017114
214,-179.5,-1.0,148.43175722077405
215,-179.5,-0.5,149.72460850181994
216,-179.5,0.5,146.018385844611
217,-179.5,1.0,149.52035619067186
218,-179.5,1.5,151.63623784511233
219,-179.5,2.0,150.41662212419382
220,-179.5,2.5,149.38568121657767
221,-179.5,3.0,146.51725869967618
222,-179.5,3.5,146.39396976823946
223,-179.5,4.0,144.99128163158161
224,-179.5,4.5,144.69086102774244
225,-179.5,5.0,145.76756127621988
226,-179.5,5.5,146.63901918559023
227,-179.5,6.0,148.76868662618426
228,-179.5,6.5,149.66739571361992
229,-179.5,7.0,145.91644013101512
230,-179.5,7.5,146.25905880713094
231,-179.5,8.0,146.4719235634873
232,-179.5,8.5,151.53184802566113
233,-179.5,9.0,144.73520930373996
234,-179.5,9.5,149.82048242084792
235,-179.5,10.0,146.84167072884088
236,-179.5,10.5,153.02081850143483
237,-179.5,11.0,150.6185728649509
238,-179.5,11.5,152.0266115436648
239,-179.5,12.0,147.55869627627362
240,-179.5,12.5,149.18159560932142
241,-179.5,13.0,149.02321346524982
242,-179.5,13.5,149.10559567520897
243,-179.5,15.0,148.1707893051817
244,-179.5,15.5,150.56113210896626
245,-179.5,16.0,148.19388510605265
246,-179.5,16.5,148.44876466959397
247,-179.5,17.0,148.3336568569482
248,-179.5,18.0,151.75496890855499
249,-179.5,18.5,147.1295106027832
250,-179.5,19.0,148.2161089826441
251,-179.5,19.5,148.97361679296907
252,-179.5,20.0,149.72394326145383
253,-179.5,20.5,150.90259949820336
254,-179.5,21.0,150.09691440952085
255,-179.5,21.5,147.36709617938791
256,-179.5,22.5,148.87516726013607
257,-179.5,23.0,149.89225371437684
258,-179.5,23.5,149.21572811010637
259,-179.5,24.0,150.02258787280718
260,-179.5,24.5,148.5003964537121
261,-179.5,25.0,150.17120253702848
