,long,lat,sr
0,-180.0,-37.5,150.94488486074727
1,-180.0,-37.0,147.92876196442143
2,-180.0,-36.5,148.10342097441546
3,-180.0,-36.0,147.55406754703873
4,-180.0,-35.5,150.2601001441585
5,-180.0,-35.0,149.18118518248394
6,-180.0,-34.5,148.6875441858791
7,-180.0,-34.0,147.91634115960665
8,-180.0,-33.5,156.03064975713028
9,-180.0,-33.0,153.84767559470316
10,-180.0,-32.5,162.35150278714084
11,-180.0,-32.0,153.31823303729186
12,-180.0,-31.5,166.1199210444636
13,-180.0,-31.0,152.21690474337987
14,-180.0,-30.5,164.01354693303097
15,-180.0,-30.0,150.81890284017717
16,-180.0,-29.5,150.14285925967155
17,-180.0,-29.0,153.13648361045244
18,-180.0,-28.5,155.5450666478004
19,-180.0,-28.0,151.5070253407941
20,-180.0,-27.0,147.29413408970674
21,-180.0,-26.5,149.93538201660252
22,-180.0,-26.0,148.4655996164077
23,-180.0,-25.5,148.84534689822064
24,-180.0,-25.0,151.7080158163639
25,-180.0,-24.5,148.63031730217102
26,-180.0,-24.0,150.82504780997598
27,-180.0,-23.5,146.77857533639516
28,-180.0,-23.0,146.14059918672064
29,-180.0,-22.5,151.03277013144435
30,-180.0,-22.0,149.14211865461402
31,-180.0,-21.5,148.74108528099515
32,-180.0,-21.0,148.5501600184607
33,-180.0,-20.5,147.36777190799467
34,-180.0,-20.0,147.57135188092494
35,-180.0,-19.5,150.78069872450092
36,-180.0,-19.0,150.96606856664044
37,-180.0,-18.5,152.1395666907277
38,-180.0,-18.0,149.10115127620466
39,-180.0,-17.5,150.80111543976543
40,-180.0,-17.0,154.11286368142623
41,-180.0,-16.0,152.26172618723825
42,-180.0,-15.5,150.1556947394483
43,-180.0,-15.0,151.810955832032
44,-180.0,-14.5,155.93530965840583
45,-180.0,-14.0,153.22469768251653
46,-180.0,-13.5,153.39848668538005
47,-180.0,-13.0,158.05047776849418
48,-180.0,-12.0,152.09692208021167
49,-180.0,-11.5,155.44312507360544
50,-180.0,-11.0,155.06073638617895
51,-180.0,-10.5,155.05838683153132
52,-180.0,-10.0,151.13156507401004
53,-180.0,-9.5,156.26001980913836
54,-180.0,-9.0,153.87537104311437
55,-180.0,-8.5,155.25445084247482
56,-180.0,-8.0,153.39408382565165
57,-180.0,-7.5,152.07849428400132
58,-180.0,-7.0,154.647423596137
