,long,lat,sr
0,-180.0,-37.0,149.97081483167656
1,-180.0,-36.5,148.61589922525053
2,-180.0,-36.0,145.8319968235542
3,-180.0,-35.5,152.23963381049222
4,-180.0,-35.0,151.95428564767346
5,-180.0,-34.5,152.2245531534323
6,-180.0,-34.0,153.98725918995564
7,-180.0,-33.5,150.2523413210589
8,-180.0,-33.0,153.24263729417595
9,-180.0,-32.5,150.9450948448562
10,-180.0,-32.0,152.5607477900774
11,-180.0,-31.5,153.59126443857483
12,-180.0,-31.0,152.89044705494956
13,-180.0,-30.5,152.61789759744298
14,-180.0,-30.0,155.76434482678857
15,-180.0,-29.5,153.9049162356031
16,-180.0,-29.0,151.22597932426586
17,-180.0,-28.5,156.87721099325665
18,-180.0,-28.0,153.15666668688132
19,-180.0,-27.5,153.80625509570515
20,-180.0,-27.0,156.1362244241345
21,-180.0,-26.5,151.4854789097468
22,-180.0,-26.0,148.69003892223068
23,-180.0,-25.5,150.1478085707914
24,-180.0,-25.0,148.9212290465595
25,-180.0,-24.5,147.28566055764583
26,-180.0,-24.0,150.17844584396005
27,-180.0,-23.5,146.37267916550155
28,-180.0,-22.5,148.22322359209912
29,-180.0,-22.0,152.37494399027884
30,-180.0,-21.5,149.44082842603044
31,-180.0,-21.0,147.63716616133058
32,-180.0,-20.5,148.04704494135927
33,-180.0,-20.0,149.50942646678433
34,-180.0,-19.5,150.49913467339917
35,-180.0,-19.0,152.17305957096355
36,-180.0,-18.5,148.80309653964636
37,-180.0,-18.0,151.04773819207435
38,-180.0,-17.5,151.2112995576549
39,-180.0,-17.0,148.2399303873458
40,-180.0,-16.5,151.82376648956784
41,-180.0,-16.0,150.53550603464242
42,-180.0,-15.5,149.88633204122772
43,-180.0,-15.0,150.1310338766034
44,-180.0,-14.5,150.0051755456222
45,-180.0,-14.0,151.205358535375
46,-180.0,-13.5,148.87661673430722
47,-180.0,-13.0,149.19992180276492
48,-180.0,-12.5,149.0840327995153
49,-180.0,-12.0,155.36225890236656
50,-180.0,-11.5,152.0570729110127
51,-180.0,-11.0,151.4053965476988
52,-180.0,-10.5,149.35264712545978
