,long,lat,sr
0,-180.0,-38.0,156.0897634390449
1,-180.0,-37.5,158.03774294223746
2,-180.0,-37.0,151.67415825046234
3,-180.0,-36.5,159.01500779779315
4,-180.0,-36.0,152.04275129190182
5,-180.0,-35.5,151.74801732398896
6,-180.0,-35.0,153.95484372164884
7,-180.0,-34.5,148.20303603380603
8,-180.0,-34.0,155.11347693079722
9,-180.0,-33.5,148.7257172891473
10,-180.0,-33.0,149.01809984250764
11,-180.0,-32.5,149.65298215376617
12,-180.0,-32.0,148.11682075840514
13,-180.0,-31.5,149.07225088572574
14,-180.0,-31.0,150.12066592887507
15,-180.0,-30.5,161.1062980681292
16,-180.0,-30.0,152.18361322001587
17,-180.0,-29.5,149.90093241973844
18,-180.0,-29.0,149.64851803985778
19,-180.0,-28.5,153.26287930050233
20,-180.0,-28.0,150.45026619255037
21,-180.0,-27.5,151.2769186345068
22,-180.0,-27.0,156.48432636444795
23,-180.0,-26.5,157.71320528304736
24,-180.0,-26.0,154.6096262634515
25,-180.0,-25.5,151.54457001389775
26,-180.0,-25.0,156.54144625799768
27,-180.0,-24.5,152.57553065455122
28,-180.0,-24.0,152.21116612812713
29,-180.0,-23.0,154.83525140334916
30,-180.0,-22.5,148.66478463482997
31,-180.0,-22.0,152.1584434337032
32,-180.0,-21.5,148.84795899295702
33,-180.0,-21.0,148.6682416621825
34,-180.0,-20.5,153.18123399815798
35,-180.0,-20.0,155.99461098892382
36,-180.0,-19.5,159.01314163980746
37,-180.0,-19.0,149.2616470130896
38,-180.0,-18.5,149.67818218693756
39,-180.0,-18.0,149.8993808276703
40,-180.0,-17.0,151.9843719634447
41,-180.0,-16.5,149.30406605295437
42,-180.0,-16.0,148.9638832930373
43,-180.0,-15.5,153.5994626341883
44,-180.0,-15.0,151.70242038884123
45,-180.0,-14.5,153.43729052313682
46,-180.0,-14.0,154.74399704552414
47,-180.0,-13.5,147.3382303968993
48,-180.0,-13.0,151.6401192460278
49,-180.0,-12.5,168.31189522127264
50,-180.0,-12.0,156.90926156789172
51,-180.0,-11.5,151.74348381758006
52,-180.0,-11.0,151.7369092071251
53,-180.0,-10.5,148.22816658103736
54,-180.0,-9.0,147.90916284192969
55,-180.0,-7.5,154.21890345945718
56,-180.0,-7.0,146.1878731650244
57,-180.0,-6.5,146.55316543889202
58,-180.0,-5.0,148.57536925614843
59,-180.0,-4.5,145.97774366864888
60,-180.0,-4.0,146.74045061788328
61,-180.0,-3.0,151.91221256893698
62,-180.0,-2.5,149.85320056146261
63,-180.0,-2.0,147.80088890251668
64,-180.0,-1.5,150.12720297790796
65,-180.0,-1.0,153.3409806852452
66,-180.0,-0.5,152.38794258589914
67,-180.0,0.0,154.22251260998686
68,-180.0,0.5,169.8626725454356
69,-180.0,1.0,156.28088970711406
70,-180.0,1.5,154.04077818609628
71,-180.0,2.0,150.238414771809
72,-180.0,2.5,152.78220635270443
73,-180.0,3.0,153.38895431012028
74,-180.0,3.5,153.73154232463966
75,-180.0,4.5,147.86661095289284
76,-180.0,5.5,149.3183209506885
77,-180.0,6.0,154.79633848706274
78,-180.0,6.5,147.81118414740638
79,-180.0,7.5,152.18299623376714
80,-180.0,8.0,156.9964901508813
81,-180.0,8.5,148.17425270380437
82,-180.0,9.0,147.59985724699325
83,-180.0,9.5,146.31545531209096
84,-180.0,10.0,150.30413518304167
85,-180.0,10.5,149.0159053850919
86,-180.0,11.0,150.6296699648982
87,-180.0,11.5,145.43921894100214
88,-180.0,12.0,147.210158289435
89,-180.0,12.5,146.46426672880793
90,-180.0,13.0,147.99035483799565
91,-180.0,14.0,148.1705681981306
92,-180.0,14.5,144.16194506505747
93,-180.0,15.0,149.77158004683136
94,-180.0,15.5,147.67241969324542
95,-180.0,16.0,146.882836036303
96,-180.0,16.5,147.68839375672476
97,-180.0,17.0,149.23489424250985
98,-180.0,17.5,148.33571237522003
99,-180.0,18.0,147.95732992080514
100,-180.0,18.5,149.8883310708263
101,-180.0,19.0,156.50417979990613
102,-180.0,19.5,151.99089796743974
103,-180.0,20.0,150.70216237678014
104,-180.0,20.5,154.26897995503543
105,-180.0,21.0,147.18369761910503
106,-180.0,21.5,147.20661271698984
107,-180.0,22.0,153.38998236162527
108,-180.0,22.5,177.17640413575504
109,-180.0,23.0,157.62017102172172
110,-180.0,23.5,147.85552902240863
111,-180.0,24.0,151.0491748658693
112,-180.0,25.0,147.41744589739287
113,-180.0,25.5,148.42003210191876
114,-180.0,26.0,149.49474752649226
115,-180.0,26.5,151.3212285712696
116,-180.0,27.0,154.21570202247574
117,-180.0,27.5,151.39457577602474
118,-180.0,28.0,150.67025677518902
119,-180.0,28.5,148.81286362737836
120,-180.0,29.0,150.5719061999743
121,-180.0,29.5,151.353466252048
122,-180.0,30.0,151.76522922238402
123,-180.0,30.5,152.72149651428532
124,-180.0,31.0,149.86210227776044
125,-180.0,31.5,150.08996009836338
126,-180.0,32.0,147.86512906893148
127,-180.0,32.5,149.12056215450045
128,-180.0,33.0,149.03226870145227
129,-180.0,33.5,157.57447169931746
130,-180.0,34.0,151.68500104428554
131,-180.0,34.5,156.0224977358688
132,-180.0,35.0,155.1312575569617
133,-180.0,35.5,154.68708500119945
134,-180.0,36.0,149.93043842219924
135,-180.0,36.5,148.09174753263477
136,-180.0,37.0,151.94505500562164
137,-180.0,37.5,157.02236313038398
138,-179.5,-38.0,158.3490247019199
139,-179.5,-37.5,158.3908560699826
140,-179.5,-37.0,151.94740144537616
141,-179.5,-36.5,157.41649090196057
142,-179.5,-36.0,151.72774422899198
143,-179.5,-35.5,153.00849716075018
144,-179.5,-35.0,153.67709655065607
145,-179.5,-34.5,149.24559541323381
146,-179.5,-34.0,154.69514047282294
147,-179.5,-33.5,148.78791587283294
148,-179.5,-33.0,148.0743246810035
149,-179.5,-32.5,150.18128323038457
150,-179.5,-32.0,150.28564632942425
151,-179.5,-31.5,148.7152361880953
152,-179.5,-31.0,152.6900495904223
153,-179.5,-30.5,158.6793118599573
154,-179.5,-30.0,151.85830028897513
155,-179.5,-29.5,151.00311828439408
156,-179.5,-29.0,150.34610996846254
157,-179.5,-28.5,151.92865042158132
158,-179.5,-28.0,150.3649311970138
159,-179.5,-27.5,152.40083207237947
160,-179.5,-27.0,156.06722300780038
