,long,lat,sr
0,-180.0,-37.0,155.68550528675968
1,-180.0,-36.5,149.77715203873893
2,-180.0,-36.0,151.62886315050673
3,-180.0,-35.5,157.02696847800775
4,-180.0,-35.0,149.1020962965842
5,-180.0,-34.5,151.54462941481128
6,-180.0,-34.0,148.1391033229622
7,-180.0,-33.5,148.08489586687145
8,-180.0,-33.0,152.62166041592428
9,-180.0,-32.5,156.42116249444362
10,-180.0,-32.0,153.83775359196287
11,-180.0,-31.5,149.8746895703792
12,-180.0,-31.0,150.4182001079974
13,-180.0,-30.5,150.7218249788298
14,-180.0,-30.0,156.86018700017826
15,-180.0,-29.5,155.8017751710568
16,-180.0,-29.0,153.26236793786111
17,-180.0,-28.5,151.49509921311991
18,-180.0,-28.0,149.72062367061503
19,-180.0,-27.5,151.65011203381331
20,-180.0,-27.0,148.75720314305272
21,-180.0,-26.5,149.4233933057695
22,-180.0,-26.0,148.95783868886113
23,-180.0,-25.5,148.97436200731195
24,-180.0,-25.0,147.56080637853285
25,-180.0,-24.5,149.40070482468835
26,-180.0,-24.0,147.79456044326912
27,-180.0,-23.5,147.33975274532995
28,-180.0,-23.0,148.18933305981062
29,-180.0,-22.5,155.0655330383988
30,-180.0,-22.0,152.82092745618732
31,-180.0,-21.5,150.4885750485121
32,-180.0,-21.0,147.83210970745913
33,-180.0,-20.5,149.90395317691883
34,-180.0,-20.0,148.96572423547852
35,-180.0,-19.5,150.9394934250092
36,-180.0,-19.0,151.80963625982216
37,-180.0,-18.5,154.82355025922732
38,-180.0,-18.0,152.85425430708165
39,-180.0,-17.5,152.9220694769066
40,-180.0,-17.0,153.93481782214263
41,-180.0,-16.5,159.4919520824572
42,-180.0,-16.0,156.16300996466333
43,-180.0,-15.5,158.2484312246355
44,-180.0,-15.0,157.9867698581124
45,-180.0,-14.5,149.25538017722062
46,-180.0,-14.0,149.6667190338782
47,-180.0,-13.5,152.7798549745765
48,-180.0,-13.0,151.58725017455762
49,-180.0,-12.5,150.4477173304374
50,-180.0,-12.0,150.54802073867316
51,-180.0,-11.5,151.57405657753307
52,-180.0,-11.0,150.2192775928643
53,-180.0,-10.5,149.8686898346953
54,-180.0,-10.0,149.0246090200979
55,-180.0,-9.0,150.0333499616603
56,-180.0,-8.5,157.27782334044522
57,-180.0,-8.0,150.3504409600033
58,-180.0,-7.5,148.9044794525285
59,-180.0,-7.0,170.62646169340883
60,-180.0,-6.5,151.09827375839373
61,-180.0,-6.0,147.29354023749045
62,-180.0,-5.5,150.44535548465984
63,-180.0,-5.0,149.42301444877572
