,long,lat,sr
0,-180.0,-37.5,149.56606851373382
1,-180.0,-37.0,149.87784051063963
2,-180.0,-36.5,151.5625962317697
3,-180.0,-36.0,150.45755426072557
4,-180.0,-35.5,152.37288520018885
5,-180.0,-35.0,151.24192516670672
6,-180.0,-34.5,152.8317393219866
7,-180.0,-34.0,151.1857548670269
8,-180.0,-33.5,155.7228390190568
9,-180.0,-33.0,149.67615974374667
10,-180.0,-32.5,150.4534494787244
11,-180.0,-32.0,156.21264571465005
12,-180.0,-31.5,149.39622685773068
13,-180.0,-31.0,159.97934114379143
14,-180.0,-30.5,147.51194656550229
15,-180.0,-29.5,148.07626767551454
16,-180.0,-29.0,156.1890558742626
17,-180.0,-28.5,148.02825748306964
18,-180.0,-28.0,149.39207696913655
19,-180.0,-27.5,150.85042686699262
20,-180.0,-27.0,148.45653514810323
21,-180.0,-26.5,146.5162155722993
22,-180.0,-26.0,149.3296313750885
23,-180.0,-25.5,145.24272275986385
24,-180.0,-25.0,147.7639279086996
25,-180.0,-24.5,147.66999241164592
26,-180.0,-23.5,145.8748944451277
27,-180.0,-23.0,146.5521068876698
28,-180.0,-22.5,145.2965910238085
29,-180.0,-21.5,149.2088175535597
30,-180.0,-21.0,148.2049313540838
31,-180.0,-20.5,147.17049644449648
32,-180.0,-20.0,147.98553527794508
33,-180.0,-19.5,148.4563506406286
34,-180.0,-19.0,147.70092227408574
35,-180.0,-18.5,148.64623451778158
36,-180.0,-17.5,148.1515974088065
37,-180.0,-16.5,149.31519680973517
38,-180.0,-16.0,145.6321324281829
39,-180.0,-15.5,148.7981733402224
40,-180.0,-15.0,148.40152786477063
41,-180.0,-14.5,149.0676289649214
42,-180.0,-13.5,148.5035860743751
43,-180.0,-12.5,151.05749577139702
44,-180.0,-12.0,147.40306420678203
45,-180.0,-11.5,144.06117455754614
46,-180.0,-11.0,143.48381073621488
47,-180.0,-10.0,149.650060329624
48,-180.0,-9.5,149.38627623764424
49,-180.0,-9.0,150.82921793092666
50,-180.0,-8.5,150.60440017691107
51,-180.0,-8.0,151.2684939128356
52,-180.0,-7.5,151.11474677869006
53,-180.0,-7.0,148.8246791334569
54,-180.0,-6.5,150.93913691947174
55,-180.0,-6.0,147.4845275722585
56,-180.0,-5.5,147.74349102775003
57,-180.0,-5.0,150.5366144301252
58,-180.0,-4.0,147.59206764857623
59,-180.0,-3.5,147.51416586093296
60,-180.0,-2.0,147.15195464968795
61,-180.0,-1.5,147.45034167109728
62,-180.0,-1.0,145.02101387678954
63,-180.0,-0.5,149.5420075195354
64,-180.0,0.0,150.03086937647313
65,-180.0,0.5,149.84741711107407
66,-180.0,1.0,151.22453432455754
67,-180.0,1.5,148.18879399814196
68,-180.0,2.0,147.46594266253882
69,-180.0,2.5,149.76482248797163
70,-180.0,3.0,150.40854449079222
71,-180.0,3.5,150.79014528106399
72,-180.0,4.0,149.38651454853184
73,-180.0,4.5,151.5264636925519
74,-180.0,5.0,147.45220908251852
75,-180.0,5.5,148.6292304117827
76,-180.0,6.0,148.65022378879715
77,-180.0,6.5,146.04041890943265
78,-180.0,7.5,149.49418236370292
79,-180.0,8.0,151.5856005123056
80,-180.0,8.5,148.15545402186063
81,-180.0,9.0,151.85223248760576
82,-180.0,10.0,158.30744271045955
83,-180.0,10.5,147.81673716653793
84,-180.0,11.0,153.3917112036601
85,-180.0,11.5,150.41803509976157
86,-180.0,12.0,151.07492162835885
87,-180.0,12.5,151.4149677033065
88,-180.0,13.0,149.614979241347
89,-180.0,13.5,151.54421507655127
90,-180.0,14.5,154.26408359153913
91,-180.0,15.0,155.91033100194986
92,-180.0,15.5,155.66623766110206
93,-180.0,16.5,153.06109222845063
94,-180.0,17.0,149.65319510917217
95,-180.0,17.5,152.57499639330211
96,-180.0,18.0,151.66381867113355
97,-180.0,18.5,156.66202612809784
98,-180.0,19.0,153.72196089288656
99,-180.0,19.5,154.7309221054579
100,-180.0,20.0,147.83966592894262
101,-180.0,20.5,149.238344063669
102,-180.0,21.0,152.99132166249473
103,-180.0,21.5,158.79492703275196
104,-180.0,22.0,152.57226744193215
105,-180.0,22.5,155.39533618544348
106,-180.0,23.0,151.1398809761584
107,-180.0,23.5,153.58856547656328
108,-180.0,24.0,149.69476014242318
109,-180.0,24.5,158.6888338615134
110,-180.0,25.0,149.6418322928164
111,-180.0,25.5,148.30538865396213
112,-180.0,26.0,147.22784838051862
113,-180.0,27.0,151.689755380113
114,-180.0,27.5,151.09275040836926
115,-180.0,28.0,148.96883767795575
116,-180.0,28.5,147.8742083290112
117,-180.0,29.0,149.0905432864543
118,-180.0,29.5,150.0794856568075
119,-180.0,30.0,147.53066618733348
120,-180.0,30.5,152.38097880792293
121,-180.0,31.0,150.0165200178246
122,-180.0,31.5,149.3404258868223
123,-180.0,32.0,152.09325194432728
124,-180.0,32.5,153.42948067377498
125,-180.0,33.0,154.06784932374444
126,-180.0,33.5,146.78033485382522
127,-180.0,34.0,149.3435908408306
128,-180.0,34.5,150.71281777098906
129,-180.0,35.0,152.51830694102767
130,-180.0,35.5,151.8742563966041
131,-180.0,36.0,161.42488181338095
132,-180.0,36.5,160.23515803754762
133,-180.0,37.0,159.66713873481456
134,-180.0,37.5,153.80321422490152
135,-180.0,38.0,165.56684017884564
136,-179.5,-37.5,149.5832729673208
137,-179.5,-37.0,150.50257371859712
138,-179.5,-36.5,151.05616733176237
139,-179.5,-36.0,149.6581507691369
140,-179.5,-35.5,152.36227882997593
141,-179.5,-35.0,150.70348268898357
142,-179.5,-34.5,152.38691762721024
143,-179.5,-34.0,151.82549292110522
144,-179.5,-33.5,157.12997113927628
145,-179.5,-33.0,150.28475955530746
146,-179.5,-32.5,149.3188908418656
147,-179.5,-32.0,161.04330794315374
148,-179.5,-31.5,148.74084080389463
149,-179.5,-31.0,156.09613094996843
150,-179.5,-30.5,148.18645539305746
151,-179.5,-29.5,147.72992546209935
152,-179.5,-29.0,157.57168490271744
153,-179.5,-28.5,147.98323683004892
154,-179.5,-28.0,149.4791520591984
155,-179.5,-27.5,149.4152237531256
156,-179.5,-27.0,150.64457596736867
157,-179.5,-26.5,147.75143406348903
158,-179.5,-26.0,147.6471484250858
159,-179.5,-25.5,151.38033134488117
160,-179.5,-25.0,146.80222310785
161,-179.5,-24.5,147.80562267111452
162,-179.5,-24.0,146.30420645215503
163,-179.5,-23.5,146.08261099204933
164,-179.5,-23.0,146.48046349055002
165,-179.5,-22.5,145.29397548196488
166,-179.5,-22.0,146.1567805511622
167,-179.5,-21.5,148.09895848282378
168,-179.5,-21.0,149.54053212114303
169,-179.5,-20.5,148.5410334273723
170,-179.5,-20.0,148.51444301582526
171,-179.5,-19.5,148.3039248123154
172,-179.5,-19.0,148.92773956902704
173,-179.5,-18.5,148.34707483329095
174,-179.5,-18.0,146.61662120075948
175,-179.5,-17.5,148.8046451781594
176,-179.5,-17.0,149.44108022779864
177,-179.5,-16.5,149.72668140263383
178,-179.5,-16.0,145.55751357020958
179,-179.5,-15.0,149.49052352078
180,-179.5,-14.5,148.34155162052943
181,-179.5,-13.5,151.65278088118205
182,-179.5,-13.0,148.25942068370205
183,-179.5,-12.5,151.2569121894396
184,-179.5,-12.0,151.0244635423639
185,-179.5,-11.5,144.30641391996312
186,-179.5,-11.0,143.5174224243406
187,-179.5,-10.0,149.29115580902823
188,-179.5,-9.5,149.17274025422816
