lat,long,smap_sm
30.5,-115.5,0.10008014
31.0,-115.5,0.11243457
31.5,-115.5,0.10636173
32.0,-115.5,0.13441595
29.5,-115.0,0.1098305
30.0,-115.0,0.092979185
30.5,-115.0,0.1066844
31.5,-115.0,0.30606338
32.0,-115.0,0.30041796
32.5,-115.0,0.14472763
33.0,-115.0,0.09753784
33.5,-115.0,0.09283748
34.0,-115.0,0.07195361
34.5,-115.0,0.065143734
35.0,-115.0,0.06701526
35.5,-115.0,0.07662703
29.5,-114.5,0.09968912
32.5,-114.5,0.067702755
33.0,-114.5,0.11100544
33.5,-114.5,0.097454846
34.0,-114.5,0.08582445
34.5,-114.5,0.08414711
35.5,-114.5,0.07863785
36.5,-114.5,0.06504469
37.0,-114.5,0.06866285
37.5,-114.5,0.08650567
29.0,-114.0,0.1063624
32.0,-114.0,0.06927462
32.5,-114.0,0.08520058
33.0,-114.0,0.08510927
33.5,-114.0,0.0832797
34.0,-114.0,0.0675437
34.5,-114.0,0.088990994
35.0,-114.0,0.080979094
35.5,-114.0,0.069391415
36.5,-114.0,0.053816818
37.0,-114.0,0.063670315
37.5,-114.0,0.090059556
38.0,-114.0,0.11121398
38.5,-114.0,0.09988306
39.0,-114.0,0.083449095
27.5,-113.5,0.09294942
28.0,-113.5,0.10678683
28.5,-113.5,0.13496253
31.5,-113.5,0.078990705
32.0,-113.5,0.08617267
32.5,-113.5,0.080395795
33.0,-113.5,0.07965364
33.5,-113.5,0.07609533
34.0,-113.5,0.07880248
34.5,-113.5,0.096061535
35.0,-113.5,0.09655106
35.5,-113.5,0.08952029
36.0,-113.5,0.08341347
36.5,-113.5,0.09423369
37.5,-113.5,0.12007302
38.0,-113.5,0.1244242
38.5,-113.5,0.11900081
39.0,-113.5,0.13114859
39.5,-113.5,0.10167313
40.0,-113.5,0.2609681
27.0,-113.0,0.18631606
27.5,-113.0,0.15329783
31.5,-113.0,0.07421979
32.0,-113.0,0.08212577
32.5,-113.0,0.07513308
33.0,-113.0,0.096716635
33.5,-113.0,0.08526029
