lat,long,smap_sm
31.0,-115.5,0.1948676
31.5,-115.5,0.16854036
29.5,-115.0,0.12432711
30.0,-115.0,0.15282694
30.5,-115.0,0.14565828
31.5,-115.0,0.27710232
32.0,-115.0,0.29266238
32.5,-115.0,0.17535341
33.0,-115.0,0.12864028
33.5,-115.0,0.11763606
34.0,-115.0,0.09475876
34.5,-115.0,0.12615615
35.0,-115.0,0.13004746
35.5,-115.0,0.14960186
29.5,-114.5,0.11950098
32.5,-114.5,0.089928865
33.5,-114.5,0.13076575
34.0,-114.5,0.11767002
34.5,-114.5,0.13668072
35.5,-114.5,0.1651957
36.5,-114.5,0.09872856
37.0,-114.5,0.1253561
29.0,-114.0,0.10214015
32.0,-114.0,0.071833245
32.5,-114.0,0.13247584
33.0,-114.0,0.1573737
33.5,-114.0,0.14456485
34.0,-114.0,0.10352336
34.5,-114.0,0.16688946
36.5,-114.0,0.120998256
37.0,-114.0,0.13507861
27.5,-113.5,0.12186548
28.0,-113.5,0.116296865
28.5,-113.5,0.13532165
31.5,-113.5,0.08094785
32.0,-113.5,0.093305506
32.5,-113.5,0.15269509
33.5,-113.5,0.16669682
34.0,-113.5,0.1882798
34.5,-113.5,0.20629922
35.0,-113.5,0.20641395
35.5,-113.5,0.16674544
36.5,-113.5,0.14376833
27.5,-113.0,0.15921667
31.5,-113.0,0.08947717
32.0,-113.0,0.10415375
32.5,-113.0,0.123012856
33.5,-113.0,0.21097836
34.5,-113.0,0.23950426
35.0,-113.0,0.22039254
35.5,-113.0,0.14304249
27.0,-112.5,0.17655224
30.5,-112.5,0.080228075
31.0,-112.5,0.081421986
31.5,-112.5,0.11294149
32.0,-112.5,0.13979837
32.5,-112.5,0.14745706
33.5,-112.5,0.2128261
34.0,-112.5,0.2319448
34.5,-112.5,0.2360074
35.5,-112.5,0.1658494
36.0,-112.5,0.12156835
26.0,-112.0,0.19312161
26.5,-112.0,0.180285
27.0,-112.0,0.19996765
29.0,-112.0,0.106267594
29.5,-112.0,0.08389966
30.0,-112.0,0.085701466
30.5,-112.0,0.09609013
31.0,-112.0,0.102275535
31.5,-112.0,0.12064577
32.0,-112.0,0.1617097
32.5,-112.0,0.17246634
33.0,-112.0,0.18712261
34.0,-112.0,0.25413442
34.5,-112.0,0.25624913
35.0,-112.0,0.24247633
35.5,-112.0,0.1121656
37.0,-112.0,0.10952789
25.0,-111.5,0.15266871
25.5,-111.5,0.1753971
28.5,-111.5,0.11226404
29.0,-111.5,0.10111639
29.5,-111.5,0.08779594
30.0,-111.5,0.087945126
30.5,-111.5,0.09172954
31.0,-111.5,0.11591598
31.5,-111.5,0.12511672
32.0,-111.5,0.17388812
32.5,-111.5,0.19228296
33.5,-111.5,0.23964164
34.0,-111.5,0.27297485
34.5,-111.5,0.28515574
36.0,-111.5,0.089180954
36.5,-111.5,0.07369156
24.5,-111.0,0.15606633
25.0,-111.0,0.17335007
28.5,-111.0,0.1072414
29.5,-111.0,0.0971348
30.0,-111.0,0.07424288
30.5,-111.0,0.08809307
31.0,-111.0,0.11776464
31.5,-111.0,0.14508346
33.0,-111.0,0.22372381
33.5,-111.0,0.2714669
34.0,-111.0,0.29915366
36.0,-111.0,0.07982155
36.5,-111.0,0.088468835
38.5,-111.0,0.088191405
28.0,-110.5,0.15689199
28.5,-110.5,0.11891051
29.0,-110.5,0.10996729
29.5,-110.5,0.11828669
30.0,-110.5,0.11827378
30.5,-110.5,0.13371918
31.0,-110.5,0.117931396
31.5,-110.5,0.11177112
32.0,-110.5,0.14566967
32.5,-110.5,0.20211066
33.0,-110.5,0.2515129
33.5,-110.5,0.25603086
34.0,-110.5,0.29440084
34.5,-110.5,0.17023551
36.0,-110.5,0.10343399
36.5,-110.5,0.11099688
37.0,-110.5,0.079584144
38.0,-110.5,0.06319617
38.5,-110.5,0.08476027
27.5,-110.0,0.16755165
28.0,-110.0,0.13722233
28.5,-110.0,0.12957776
29.0,-110.0,0.11428769
29.5,-110.0,0.1084709
30.0,-110.0,0.13771911
30.5,-110.0,0.143838
31.0,-110.0,0.10092207
31.5,-110.0,0.08244643
32.0,-110.0,0.09868376
32.5,-110.0,0.15608616
33.5,-110.0,0.26590067
34.5,-110.0,0.21758592
37.5,-110.0,0.0987456
38.0,-110.0,0.10337419
38.5,-110.0,0.101384
39.0,-110.0,0.103771366
27.0,-109.5,0.1711295
27.5,-109.5,0.14190403
28.0,-109.5,0.1287034
28.5,-109.5,0.13609394
29.5,-109.5,0.119693756
30.0,-109.5,0.14103377
30.5,-109.5,0.124785416
31.0,-109.5,0.10801895
31.5,-109.5,0.085574605
32.0,-109.5,0.098572075
32.5,-109.5,0.15615849
33.0,-109.5,0.20077917
33.5,-109.5,0.24204136
36.5,-109.5,0.09268607
37.0,-109.5,0.09195965
37.5,-109.5,0.10523473
38.5,-109.5,0.11583425
26.0,-109.0,0.23648976
26.5,-109.0,0.22982877
27.0,-109.0,0.15348051
27.5,-109.0,0.14634198
28.0,-109.0,0.17234808
28.5,-109.0,0.14749777
29.0,-109.0,0.15428999
29.5,-109.0,0.13878277
30.0,-109.0,0.12959355
30.5,-109.0,0.12367797
31.0,-109.0,0.10152012
31.5,-109.0,0.088797435
32.0,-109.0,0.12004012
32.5,-109.0,0.1597047
33.0,-109.0,0.20109192
33.5,-109.0,0.21075168
34.0,-109.0,0.16022825
35.5,-109.0,0.1367083
37.0,-109.0,0.100603014
