lat,long,smap_sm
39.0,-123.0,0.16617945
39.0,-122.5,0.13073729
39.5,-122.5,0.15221621
40.0,-122.5,0.09459844
39.0,-122.0,0.18477343
39.5,-122.0,0.20265092
40.0,-122.0,0.11800367
37.5,-121.5,0.08320607
39.0,-121.5,0.17097864
39.5,-121.5,0.14018957
35.5,-121.0,0.08119047
36.0,-121.0,0.10643465
36.5,-121.0,0.09733696
37.0,-121.0,0.110982925
37.5,-121.0,0.13552114
38.0,-121.0,0.11162409
38.5,-121.0,0.10584823
39.0,-121.0,0.15652251
35.5,-120.5,0.06298824
36.0,-120.5,0.07712832
36.5,-120.5,0.12659419
37.0,-120.5,0.17242223
37.5,-120.5,0.12911382
35.0,-120.0,0.07541536
35.5,-120.0,0.06488587
36.0,-120.0,0.10272658
36.5,-120.0,0.15190956
37.5,-120.0,0.08792802
39.5,-120.0,0.09957641
40.0,-120.0,0.064360045
34.5,-119.5,0.09389539
35.0,-119.5,0.08254941
35.5,-119.5,0.09141562
36.0,-119.5,0.15505427
36.5,-119.5,0.12136028
37.0,-119.5,0.08815895
38.0,-119.5,0.1565452
38.5,-119.5,0.09259632
39.0,-119.5,0.08935151
39.5,-119.5,0.09150549
34.5,-119.0,0.08545132
35.0,-119.0,0.08773411
35.5,-119.0,0.084743984
36.0,-119.0,0.10399974
36.5,-119.0,0.11450511
37.5,-119.0,0.16346893
38.0,-119.0,0.16107064
38.5,-119.0,0.08479053
39.0,-119.0,0.07169675
39.5,-119.0,0.09144968
40.0,-119.0,0.07125067
34.5,-118.5,0.09188193
35.0,-118.5,0.06387252
35.5,-118.5,0.07621655
36.5,-118.5,0.161448
38.0,-118.5,0.09292993
38.5,-118.5,0.07265706
39.0,-118.5,0.075617515
39.5,-118.5,0.0889724
40.0,-118.5,0.09028421
34.5,-118.0,0.053154394
35.0,-118.0,0.041900083
35.5,-118.0,0.064542666
36.0,-118.0,0.09137275
37.0,-118.0,0.08542966
37.5,-118.0,0.08253205
38.0,-118.0,0.088764906
38.5,-118.0,0.08773276
39.0,-118.0,0.07181697
39.5,-118.0,0.08256468
40.0,-118.0,0.08599947
34.5,-117.5,0.041902445
35.0,-117.5,0.03944732
35.5,-117.5,0.056700297
36.0,-117.5,0.07711341
36.5,-117.5,0.099643804
37.0,-117.5,0.086026356
38.0,-117.5,0.077916116
38.5,-117.5,0.07832555
39.0,-117.5,0.08092298
39.5,-117.5,0.060360745
40.0,-117.5,0.050377216
35.0,-117.0,0.05391375
35.5,-117.0,0.054173194
37.0,-117.0,0.06558701
37.5,-117.0,0.059641425
38.0,-117.0,0.06617002
38.5,-117.0,0.07089605
39.5,-117.0,0.07379539
40.0,-117.0,0.060785767
32.0,-116.5,0.08863651
32.5,-116.5,0.09195323
33.0,-116.5,0.103555635
33.5,-116.5,0.11016952
34.5,-116.5,0.08009072
35.0,-116.5,0.06831004
35.5,-116.5,0.06627714
36.5,-116.5,0.08525109
37.0,-116.5,0.06236788
37.5,-116.5,0.06824479
38.0,-116.5,0.05875489
38.5,-116.5,0.07688552
39.0,-116.5,0.07956464
39.5,-116.5,0.06955093
40.0,-116.5,0.06978126
31.5,-116.0,0.08439946
32.0,-116.0,0.115972616
32.5,-116.0,0.10574518
33.0,-116.0,0.11670515
34.0,-116.0,0.08163217
34.5,-116.0,0.07427992
35.0,-116.0,0.08016655
35.5,-116.0,0.06792088
36.5,-116.0,0.08208755
37.5,-116.0,0.07966736
38.0,-116.0,0.07169233
38.5,-116.0,0.077139586
39.0,-116.0,0.08455001
39.5,-116.0,0.08448347
40.0,-116.0,0.073512346
30.5,-115.5,0.09960506
31.0,-115.5,0.122139804
31.5,-115.5,0.11767535
32.0,-115.5,0.12672393
32.5,-115.5,0.17814188
33.5,-115.5,0.089327134
34.0,-115.5,0.07901079
34.5,-115.5,0.07107282
35.0,-115.5,0.12362692
35.5,-115.5,0.10393855
36.0,-115.5,0.09549663
36.5,-115.5,0.09740442
37.0,-115.5,0.07314742
38.0,-115.5,0.08209072
38.5,-115.5,0.0981843
39.0,-115.5,0.08959907
39.5,-115.5,0.07539409
40.0,-115.5,0.085145146
29.5,-115.0,0.10044805
30.0,-115.0,0.08898722
30.5,-115.0,0.10384561
31.5,-115.0,0.3523716
32.0,-115.0,0.3578342
32.5,-115.0,0.16683203
33.0,-115.0,0.1043753
33.5,-115.0,0.098294646
34.0,-115.0,0.07668847
34.5,-115.0,0.06276152
35.0,-115.0,0.09729389
35.5,-115.0,0.099208266
36.5,-115.0,0.096383445
37.5,-115.0,0.08607564
38.0,-115.0,0.07318655
38.5,-115.0,0.09102282
39.0,-115.0,0.0917856
39.5,-115.0,0.07772145
40.0,-115.0,0.07906853
29.5,-114.5,0.09977561
32.5,-114.5,0.1784623
33.5,-114.5,0.12562707
34.0,-114.5,0.10811779
34.5,-114.5,0.09028971
35.5,-114.5,0.07943733
37.0,-114.5,0.0704771
37.5,-114.5,0.09880482
38.0,-114.5,0.08330926
38.5,-114.5,0.07843483
39.5,-114.5,0.08139851
40.0,-114.5,0.07049375
32.0,-114.0,0.10865249
32.5,-114.0,0.19338623
33.5,-114.0,0.17328775
34.0,-114.0,0.1362353
34.5,-114.0,0.09170996
35.0,-114.0,0.08777396
35.5,-114.0,0.07073547
36.5,-114.0,0.043762483
37.0,-114.0,0.05846118
37.5,-114.0,0.100020185
38.0,-114.0,0.08621505
38.5,-114.0,0.082594484
39.0,-114.0,0.08558075
39.5,-114.0,0.08337962
40.0,-114.0,0.0838593
32.0,-113.5,0.13364111
32.5,-113.5,0.24008706
33.5,-113.5,0.2517316
34.0,-113.5,0.2010465
34.5,-113.5,0.1586529
35.0,-113.5,0.16595984
35.5,-113.5,0.14158824
36.0,-113.5,0.13767773
36.5,-113.5,0.10198583
37.5,-113.5,0.13352239
38.0,-113.5,0.08643685
38.5,-113.5,0.08004917
39.0,-113.5,0.11566949
39.5,-113.5,0.10212028
40.0,-113.5,0.23163386
33.5,-113.0,0.23804057
34.0,-113.0,0.26139885
34.5,-113.0,0.22442842
35.5,-113.0,0.19807996
36.0,-113.0,0.15482782
36.5,-113.0,0.121561676
37.0,-113.0,0.09678316
37.5,-113.0,0.15178552
38.0,-113.0,0.09415096
38.5,-113.0,0.07252888
39.0,-113.0,0.14452016
39.5,-113.0,0.06816924
40.0,-113.0,0.08826725
35.5,-112.5,0.18829563
36.0,-112.5,0.106916234
36.5,-112.5,0.11547884
