lat,long,smap_sm
39.0,-123.0,0.20257641
39.0,-122.5,0.15155391
39.5,-122.5,0.17296258
40.0,-122.5,0.10196176
39.0,-122.0,0.23462707
39.5,-122.0,0.2546023
40.0,-122.0,0.122881114
37.5,-121.5,0.07111648
39.0,-121.5,0.2128112
39.5,-121.5,0.16688648
35.5,-121.0,0.10535148
36.0,-121.0,0.11869453
36.5,-121.0,0.09684801
37.0,-121.0,0.10717258
37.5,-121.0,0.14046925
38.0,-121.0,0.12218109
38.5,-121.0,0.13271105
39.0,-121.0,0.17726976
35.5,-120.5,0.070756264
36.0,-120.5,0.076809056
36.5,-120.5,0.13388756
37.0,-120.5,0.17058602
37.5,-120.5,0.12925792
35.0,-120.0,0.089464046
35.5,-120.0,0.073794544
36.0,-120.0,0.10776537
36.5,-120.0,0.16739531
37.5,-120.0,0.09963185
39.5,-120.0,0.08710337
40.0,-120.0,0.05111998
34.5,-119.5,0.09677241
35.0,-119.5,0.081714466
35.5,-119.5,0.0887382
36.0,-119.5,0.17598104
36.5,-119.5,0.13406298
37.0,-119.5,0.09420423
38.0,-119.5,0.16927692
38.5,-119.5,0.09963764
39.0,-119.5,0.090656124
39.5,-119.5,0.08446949
34.5,-119.0,0.09580496
35.0,-119.0,0.10359587
35.5,-119.0,0.09250911
36.0,-119.0,0.10862995
36.5,-119.0,0.1319706
37.5,-119.0,0.17389269
38.0,-119.0,0.21580903
38.5,-119.0,0.12552023
39.0,-119.0,0.07405467
39.5,-119.0,0.0902767
40.0,-119.0,0.06833313
34.5,-118.5,0.09197052
35.0,-118.5,0.074090645
35.5,-118.5,0.0824273
36.5,-118.5,0.19377954
38.0,-118.5,0.13645908
38.5,-118.5,0.09990085
39.0,-118.5,0.08469729
39.5,-118.5,0.09831554
40.0,-118.5,0.10227899
34.5,-118.0,0.066335544
35.0,-118.0,0.049288914
35.5,-118.0,0.066912845
36.0,-118.0,0.10393457
36.5,-118.0,0.11367613
38.0,-118.0,0.08778172
38.5,-118.0,0.10072445
39.0,-118.0,0.06807415
39.5,-118.0,0.074515015
40.0,-118.0,0.098909095
35.5,-117.5,0.06281859
36.0,-117.5,0.08474051
36.5,-117.5,0.10021012
37.5,-117.5,0.0837605
38.0,-117.5,0.077972434
38.5,-117.5,0.078762405
39.0,-117.5,0.08430318
39.5,-117.5,0.05886931
40.0,-117.5,0.045749854
34.5,-117.0,0.056739744
35.5,-117.0,0.06797269
37.0,-117.0,0.07304604
38.0,-117.0,0.067461625
38.5,-117.0,0.08707036
39.5,-117.0,0.07101128
40.0,-117.0,0.053217925
32.0,-116.5,0.08865399
32.5,-116.5,0.08644384
33.0,-116.5,0.10026024
33.5,-116.5,0.09533711
34.5,-116.5,0.07167437
35.0,-116.5,0.06531547
35.5,-116.5,0.07156984
36.0,-116.5,0.07939545
36.5,-116.5,0.07097822
37.0,-116.5,0.07326716
37.5,-116.5,0.073632225
38.0,-116.5,0.07332018
38.5,-116.5,0.088589326
39.0,-116.5,0.11135119
39.5,-116.5,0.08483325
40.0,-116.5,0.05670007
31.5,-116.0,0.07989614
32.0,-116.0,0.08890728
32.5,-116.0,0.10050796
33.0,-116.0,0.116248816
34.0,-116.0,0.076227784
34.5,-116.0,0.09461838
35.0,-116.0,0.08875766
35.5,-116.0,0.07293233
36.0,-116.0,0.07636143
