lat,long,smap_sm
34.5,-118.0,0.05825443
35.0,-118.0,0.050675705
35.5,-118.0,0.051815964
34.5,-117.5,0.04844156
35.0,-117.5,0.04239232
35.5,-117.5,0.058883168
36.0,-117.5,0.08396358
36.5,-117.5,0.10084659
37.0,-117.5,0.08100359
37.5,-117.5,0.06962832
34.5,-117.0,0.052839883
35.5,-117.0,0.050815184
37.0,-117.0,0.06969628
37.5,-117.0,0.061789982
38.0,-117.0,0.062178027
38.5,-117.0,0.068752915
32.0,-116.5,0.09566392
32.5,-116.5,0.09348274
33.0,-116.5,0.10546073
33.5,-116.5,0.107295886
34.5,-116.5,0.07317016
35.0,-116.5,0.062254824
35.5,-116.5,0.06686444
36.0,-116.5,0.07565697
37.0,-116.5,0.07020502
37.5,-116.5,0.0671057
38.0,-116.5,0.055793718
38.5,-116.5,0.07673101
39.0,-116.5,0.075657874
39.5,-116.5,0.059462108
40.0,-116.5,0.06625185
31.5,-116.0,0.120248616
32.0,-116.0,0.112311766
32.5,-116.0,0.110831074
33.0,-116.0,0.11835584
34.5,-116.0,0.07312128
35.0,-116.0,0.068001546
35.5,-116.0,0.067920364
36.0,-116.0,0.072727636
36.5,-116.0,0.08384939
37.0,-116.0,0.067837216
37.5,-116.0,0.069780126
38.0,-116.0,0.06781893
38.5,-116.0,0.07236356
39.0,-116.0,0.07796945
39.5,-116.0,0.07443456
40.0,-116.0,0.07706695
30.5,-115.5,0.11558351
31.0,-115.5,0.15538551
31.5,-115.5,0.14702967
32.0,-115.5,0.1274609
32.5,-115.5,0.17602602
33.5,-115.5,0.10227323
34.0,-115.5,0.07637509
34.5,-115.5,0.06970476
35.0,-115.5,0.07191169
35.5,-115.5,0.07668686
36.0,-115.5,0.086839154
36.5,-115.5,0.094485275
37.0,-115.5,0.082135886
37.5,-115.5,0.074259795
38.0,-115.5,0.08128612
38.5,-115.5,0.0943092
39.0,-115.5,0.080466114
39.5,-115.5,0.07300033
40.0,-115.5,0.074395254
29.5,-115.0,0.10245879
30.0,-115.0,0.08783737
30.5,-115.0,0.12814087
31.5,-115.0,0.32800582
32.0,-115.0,0.26727453
32.5,-115.0,0.14408395
33.0,-115.0,0.12886304
33.5,-115.0,0.10730234
34.0,-115.0,0.07948451
34.5,-115.0,0.06809732
35.0,-115.0,0.065038055
35.5,-115.0,0.07515033
36.5,-115.0,0.10203315
37.0,-115.0,0.08046557
37.5,-115.0,0.08885467
38.0,-115.0,0.085530795
38.5,-115.0,0.08463324
39.0,-115.0,0.09178786
39.5,-115.0,0.08267492
40.0,-115.0,0.07950552
29.5,-114.5,0.112313285
32.5,-114.5,0.08601306
33.0,-114.5,0.1624266
33.5,-114.5,0.1460262
34.0,-114.5,0.094381675
34.5,-114.5,0.084488764
35.5,-114.5,0.077838
36.5,-114.5,0.062417444
37.0,-114.5,0.086469844
37.5,-114.5,0.12791593
38.0,-114.5,0.110700876
38.5,-114.5,0.08453003
39.5,-114.5,0.08565203
40.0,-114.5,0.07413184
29.0,-114.0,0.10315149
32.0,-114.0,0.070287526
32.5,-114.0,0.111366645
33.5,-114.0,0.1701277
34.0,-114.0,0.12216319
34.5,-114.0,0.08253324
35.0,-114.0,0.074149966
36.5,-114.0,0.055815615
37.0,-114.0,0.06655078
37.5,-114.0,0.11861868
38.0,-114.0,0.11029604
38.5,-114.0,0.07904713
39.0,-114.0,0.08984397
39.5,-114.0,0.08637348
40.0,-114.0,0.08265763
27.5,-113.5,0.1305701
28.0,-113.5,0.09515765
28.5,-113.5,0.14128834
31.5,-113.5,0.13051258
32.0,-113.5,0.11866428
32.5,-113.5,0.115726665
33.0,-113.5,0.16690846
33.5,-113.5,0.18969049
34.5,-113.5,0.15756524
35.0,-113.5,0.14123853
