lat,long,smap_sm
19.5,-155.5,0.24916606
39.0,-123.0,0.40537238
39.0,-122.5,0.24954054
39.5,-122.5,0.25681525
40.0,-122.5,0.25840306
39.0,-122.0,0.30410856
39.5,-122.0,0.29701543
40.0,-122.0,0.2851002
37.5,-121.5,0.15852639
39.0,-121.5,0.29225913
39.5,-121.5,0.35602102
36.5,-121.0,0.16989726
37.0,-121.0,0.21807021
37.5,-121.0,0.20756698
38.0,-121.0,0.28348505
38.5,-121.0,0.2884535
39.0,-121.0,0.347318
27.5,-110.0,0.15830033
28.0,-110.0,0.1272893
28.5,-110.0,0.11832904
29.0,-110.0,0.10890508
28.5,-109.5,0.13113791
29.5,-109.5,0.24362598
30.0,-109.5,0.12914218
30.5,-109.5,0.13083127
29.5,-109.0,0.13924658
30.0,-109.0,0.12915932
30.5,-109.0,0.12143338
31.0,-109.0,0.09455757
31.5,-109.0,0.071831554
32.0,-109.0,0.05628576
32.5,-109.0,0.06656503
33.0,-109.0,0.1035877
33.5,-109.0,0.11100868
34.0,-109.0,0.12572828
34.5,-109.0,0.10993534
30.0,-108.5,0.1364342
30.5,-108.5,0.109901235
31.0,-108.5,0.08042086
31.5,-108.5,0.061331242
32.0,-108.5,0.05279762
32.5,-108.5,0.052994814
33.0,-108.5,0.10187118
33.5,-108.5,0.12647417
34.0,-108.5,0.12605378
34.5,-108.5,0.10613606
35.0,-108.5,0.12782829
35.5,-108.5,0.10084218
36.0,-108.5,0.03371549
30.5,-108.0,0.09505717
31.0,-108.0,0.086759485
31.5,-108.0,0.079901025
32.0,-108.0,0.055440456
32.5,-108.0,0.05355327
33.0,-108.0,0.1267152
33.5,-108.0,0.10803922
34.0,-108.0,0.072914995
34.5,-108.0,0.10226518
35.0,-108.0,0.12753844
35.5,-108.0,0.0690076
36.0,-108.0,0.02616504
36.5,-108.0,0.026478775
37.0,-108.0,0.14124049
30.5,-107.5,0.08157916
31.0,-107.5,0.07635729
31.5,-107.5,0.071371
32.0,-107.5,0.06029751
32.5,-107.5,0.05829922
33.0,-107.5,0.07362063
33.5,-107.5,0.06690229
34.0,-107.5,0.053508997
34.5,-107.5,0.0674052
35.0,-107.5,0.06899539
35.5,-107.5,0.0614917
36.0,-107.5,0.04742926
36.5,-107.5,0.0890919
37.0,-107.5,0.1761227
30.5,-107.0,0.09043978
31.0,-107.0,0.09377521
31.5,-107.0,0.075761005
32.0,-107.0,0.059467405
32.5,-107.0,0.06411795
33.0,-107.0,0.061321817
33.5,-107.0,0.060768288
34.0,-107.0,0.061768692
34.5,-107.0,0.06554091
35.5,-107.0,0.05759254
36.5,-107.0,0.13619329
31.0,-106.5,0.091026165
31.5,-106.5,0.07861659
32.5,-106.5,0.06717956
33.0,-106.5,0.083550364
33.5,-106.5,0.062040783
34.0,-106.5,0.0539518
34.5,-106.5,0.0653391
35.5,-106.5,0.09617465
31.0,-106.0,0.07810835
31.5,-106.0,0.07247349
32.0,-106.0,0.054705568
32.5,-106.0,0.0644193
33.0,-106.0,0.09005591
33.5,-106.0,0.07092109
34.0,-106.0,0.04483546
34.5,-106.0,0.04556514
35.0,-106.0,0.051899493
35.5,-106.0,0.06475938
38.0,-106.0,0.078786045
31.0,-105.5,0.07840967
31.5,-105.5,0.06725639
32.0,-105.5,0.06619826
32.5,-105.5,0.0727215
33.0,-105.5,0.11242443
33.5,-105.5,0.0892196
34.0,-105.5,0.04943082
34.5,-105.5,0.03939407
35.0,-105.5,0.042656906
35.5,-105.5,0.0868759
38.5,-105.5,0.10420263
31.5,-105.0,0.06939612
32.0,-105.0,0.077720985
32.5,-105.0,0.074252695
33.0,-105.0,0.08230311
33.5,-105.0,0.07432234
34.0,-105.0,0.05238863
34.5,-105.0,0.04139306
35.0,-105.0,0.04812324
35.5,-105.0,0.06479093
36.0,-105.0,0.06433695
36.5,-105.0,0.071089596
37.0,-105.0,0.14310439
38.0,-105.0,0.11850691
38.5,-105.0,0.07818319
39.0,-105.0,0.18314868
31.0,-104.5,0.065599814
31.5,-104.5,0.061452456
32.0,-104.5,0.07225506
32.5,-104.5,0.060609266
33.0,-104.5,0.053694397
33.5,-104.5,0.06578566
34.0,-104.5,0.051735424
34.5,-104.5,0.052125134
35.0,-104.5,0.048809845
35.5,-104.5,0.04155448
36.0,-104.5,0.046517923
36.5,-104.5,0.05608403
38.0,-104.5,0.090710536
38.5,-104.5,0.07907529
40.0,-104.5,0.13659823
31.0,-104.0,0.0713074
31.5,-104.0,0.06081463
32.0,-104.0,0.054304454
32.5,-104.0,0.062665
33.0,-104.0,0.04073665
33.5,-104.0,0.044053137
34.0,-104.0,0.04824841
34.5,-104.0,0.044754118
35.0,-104.0,0.05510301
35.5,-104.0,0.04685136
36.0,-104.0,0.041343365
36.5,-104.0,0.07890836
38.0,-104.0,0.102360085
38.5,-104.0,0.072647184
31.0,-103.5,0.06911768
31.5,-103.5,0.057366673
32.0,-103.5,0.04106801
32.5,-103.5,0.043918516
33.0,-103.5,0.049181357
33.5,-103.5,0.04224561
34.0,-103.5,0.040640928
34.5,-103.5,0.0465502
35.0,-103.5,0.05646392
35.5,-103.5,0.04004533
36.0,-103.5,0.04105872
36.5,-103.5,0.061123256
37.0,-103.5,0.11485694
37.5,-103.5,0.13177027
38.0,-103.5,0.10449281
38.5,-103.5,0.09413249
30.5,-103.0,0.07566193
31.0,-103.0,0.067099676
31.5,-103.0,0.046694964
32.0,-103.0,0.036198065
32.5,-103.0,0.04099246
33.0,-103.0,0.050956547
33.5,-103.0,0.040587086
34.0,-103.0,0.05022651
34.5,-103.0,0.07319741
35.0,-103.0,0.07101692
35.5,-103.0,0.046860397
36.0,-103.0,0.05653073
36.5,-103.0,0.062165312
37.0,-103.0,0.0771019
38.0,-103.0,0.10637745
38.5,-103.0,0.105489664
30.5,-102.5,0.10504855
31.0,-102.5,0.077179775
31.5,-102.5,0.050763026
32.5,-102.5,0.045260012
33.0,-102.5,0.054854084
33.5,-102.5,0.043159217
34.0,-102.5,0.058199573
34.5,-102.5,0.0831774
35.0,-102.5,0.09356097
35.5,-102.5,0.06748107
36.0,-102.5,0.082892224
36.5,-102.5,0.06628207
37.0,-102.5,0.085272774
37.5,-102.5,0.10272484
38.0,-102.5,0.103836775
38.5,-102.5,0.07437774
39.5,-102.5,0.14656416
40.0,-102.5,0.12057259
30.0,-102.0,0.10985507
30.5,-102.0,0.11787565
31.0,-102.0,0.0988262
31.5,-102.0,0.059937935
32.0,-102.0,0.05721753
32.5,-102.0,0.05491318
33.0,-102.0,0.064792626
33.5,-102.0,0.060989916
34.0,-102.0,0.069529936
34.5,-102.0,0.08087906
35.0,-102.0,0.09650164
35.5,-102.0,0.06654489
36.0,-102.0,0.09495809
36.5,-102.0,0.10143522
37.0,-102.0,0.10109962
37.5,-102.0,0.13019529
38.0,-102.0,0.11634191
38.5,-102.0,0.120392025
39.0,-102.0,0.14416856
39.5,-102.0,0.15610667
40.0,-102.0,0.13269463
29.5,-101.5,0.102056906
30.0,-101.5,0.12141712
30.5,-101.5,0.12636149
31.0,-101.5,0.13199776
31.5,-101.5,0.084307835
32.0,-101.5,0.073506825
32.5,-101.5,0.0654852
33.0,-101.5,0.07148592
33.5,-101.5,0.06670086
34.0,-101.5,0.07194994
34.5,-101.5,0.0905656
35.0,-101.5,0.10891659
35.5,-101.5,0.09754677
36.0,-101.5,0.08986644
36.5,-101.5,0.12348844
37.0,-101.5,0.12356688
37.5,-101.5,0.13155957
38.0,-101.5,0.13980694
38.5,-101.5,0.1494045
39.0,-101.5,0.16327518
39.5,-101.5,0.16610706
40.0,-101.5,0.14644946
29.0,-101.0,0.095993645
29.5,-101.0,0.10639049
30.0,-101.0,0.13767874
30.5,-101.0,0.1319632
31.0,-101.0,0.13944814
31.5,-101.0,0.10504168
32.0,-101.0,0.09626174
32.5,-101.0,0.07124215
33.0,-101.0,0.07966924
33.5,-101.0,0.086578265
34.0,-101.0,0.076246254
34.5,-101.0,0.09226424
35.0,-101.0,0.11539998
35.5,-101.0,0.12139149
36.0,-101.0,0.10431878
36.5,-101.0,0.11613834
37.0,-101.0,0.10782954
37.5,-101.0,0.1199633
38.0,-101.0,0.14856209
38.5,-101.0,0.1757921
39.0,-101.0,0.1692063
39.5,-101.0,0.16842993
40.0,-101.0,0.1623069
26.0,-100.5,0.13254358
26.5,-100.5,0.111768596
27.0,-100.5,0.096158594
27.5,-100.5,0.09584083
28.0,-100.5,0.10464794
28.5,-100.5,0.109328374
29.0,-100.5,0.11936054
29.5,-100.5,0.13707224
30.0,-100.5,0.1510666
30.5,-100.5,0.15185717
31.0,-100.5,0.13988379
31.5,-100.5,0.124071255
32.0,-100.5,0.117076635
32.5,-100.5,0.08866635
33.0,-100.5,0.091611944
33.5,-100.5,0.09760572
34.0,-100.5,0.09105265
34.5,-100.5,0.113795236
35.0,-100.5,0.12008318
35.5,-100.5,0.13139921
36.0,-100.5,0.12987328
36.5,-100.5,0.13708721
37.0,-100.5,0.1373191
37.5,-100.5,0.13498011
38.0,-100.5,0.1627776
39.0,-100.5,0.17785506
39.5,-100.5,0.16725695
40.0,-100.5,0.18271194
26.0,-100.0,0.14375387
26.5,-100.0,0.104108326
27.0,-100.0,0.0917044
27.5,-100.0,0.09517862
28.0,-100.0,0.10493003
28.5,-100.0,0.09858873
29.0,-100.0,0.12167753
29.5,-100.0,0.15462068
30.0,-100.0,0.1642342
30.5,-100.0,0.16906655
31.0,-100.0,0.13752554
31.5,-100.0,0.12708811
32.0,-100.0,0.123470396
32.5,-100.0,0.12909853
33.0,-100.0,0.109418236
33.5,-100.0,0.11441429
34.0,-100.0,0.13131689
34.5,-100.0,0.12745169
35.0,-100.0,0.13142863
35.5,-100.0,0.13068123
36.0,-100.0,0.14017004
36.5,-100.0,0.1678169
37.5,-100.0,0.18088712
38.0,-100.0,0.18559285
38.5,-100.0,0.19877635
39.0,-100.0,0.18547212
39.5,-100.0,0.17260619
40.0,-100.0,0.19401796
28.0,-99.5,0.10104227
28.5,-99.5,0.096044116
29.0,-99.5,0.10684752
29.5,-99.5,0.14288244
30.0,-99.5,0.19171955
30.5,-99.5,0.16686071
31.0,-99.5,0.13947643
31.5,-99.5,0.13019845
32.0,-99.5,0.1552963
32.5,-99.5,0.16903323
33.0,-99.5,0.16873604
33.5,-99.5,0.14207113
34.0,-99.5,0.1424774
34.5,-99.5,0.13281897
35.0,-99.5,0.1401906
35.5,-99.5,0.16038093
36.0,-99.5,0.16531369
37.0,-99.5,0.20127864
37.5,-99.5,0.19071318
38.0,-99.5,0.17019522
38.5,-99.5,0.19543631
39.0,-99.5,0.17774719
39.5,-99.5,0.17074953
40.0,-99.5,0.19760278
28.5,-99.0,0.089512035
29.0,-99.0,0.0982864
29.5,-99.0,0.14951444
30.0,-99.0,0.19387865
30.5,-99.0,0.16659768
31.0,-99.0,0.13683109
31.5,-99.0,0.13270238
32.0,-99.0,0.16564909
32.5,-99.0,0.17530909
33.0,-99.0,0.20218286
33.5,-99.0,0.18208466
34.0,-99.0,0.19427848
34.5,-99.0,0.16705766
35.0,-99.0,0.17301847
35.5,-99.0,0.1933433
36.0,-99.0,0.20104045
36.5,-99.0,0.211648
37.0,-99.0,0.21119452
37.5,-99.0,0.17692834
38.0,-99.0,0.15010846
38.5,-99.0,0.18854406
39.0,-99.0,0.18029866
39.5,-99.0,0.1813131
40.0,-99.0,0.22190318
31.0,-98.5,0.15043463
31.5,-98.5,0.16416924
32.0,-98.5,0.19139156
32.5,-98.5,0.1965125
33.0,-98.5,0.24675465
33.5,-98.5,0.22765988
34.5,-98.5,0.22417518
35.0,-98.5,0.19970903
35.5,-98.5,0.21756127
36.0,-98.5,0.24331012
36.5,-98.5,0.23790404
37.0,-98.5,0.24280503
37.5,-98.5,0.20281564
38.0,-98.5,0.16858026
38.5,-98.5,0.21311891
39.0,-98.5,0.19653806
39.5,-98.5,0.22134978
40.0,-98.5,0.25472552
32.5,-98.0,0.20876259
33.0,-98.0,0.2185214
33.5,-98.0,0.2297092
34.0,-98.0,0.2227524
34.5,-98.0,0.24004191
35.0,-98.0,0.22122554
35.5,-98.0,0.24235457
36.0,-98.0,0.27085146
36.5,-98.0,0.27029145
37.0,-98.0,0.25648805
37.5,-98.0,0.21003269
38.0,-98.0,0.1939804
38.5,-98.0,0.19407894
39.0,-98.0,0.20127895
39.5,-98.0,0.21628575
40.0,-98.0,0.24206917
33.5,-97.5,0.21387431
34.0,-97.5,0.21687253
34.5,-97.5,0.23018053
35.0,-97.5,0.24103117
36.0,-97.5,0.30022752
36.5,-97.5,0.2925466
37.0,-97.5,0.27735662
37.5,-97.5,0.2464081
38.0,-97.5,0.20242606
38.5,-97.5,0.1923447
39.0,-97.5,0.197395
39.5,-97.5,0.21900225
40.0,-97.5,0.23542526
35.5,-97.0,0.27159953
36.0,-97.0,0.2947643
36.5,-97.0,0.30530262
37.0,-97.0,0.29540008
37.5,-97.0,0.27401754
38.0,-97.0,0.2524512
38.5,-97.0,0.21434076
39.0,-97.0,0.21070181
39.5,-97.0,0.21979654
40.0,-97.0,0.23294543
36.5,-96.5,0.31752795
37.0,-96.5,0.30187672
38.0,-96.5,0.29290128
38.5,-96.5,0.23324968
39.0,-96.5,0.23557498
39.5,-96.5,0.2285987
40.0,-96.5,0.22533947
38.0,-96.0,0.27224347
38.5,-96.0,0.24901153
39.0,-96.0,0.22981776
39.5,-96.0,0.24601272
40.0,-96.0,0.2372436
39.0,-95.5,0.27203476
39.5,-95.5,0.23572451
40.0,-95.5,0.23130453
13.5,-88.5,0.193876
14.0,-88.5,0.21043672
13.5,-88.0,0.21403487
14.0,-88.0,0.18294804
14.0,-87.5,0.17786252
12.5,-87.0,0.15061504
13.0,-87.0,0.15438415
13.5,-87.0,0.16721855
14.0,-87.0,0.16255352
14.5,-87.0,0.13127965
13.0,-86.5,0.15549877
13.5,-86.5,0.16299218
12.5,-86.0,0.1681326
13.0,-86.0,0.19025156
10.5,-85.5,0.2152779
12.5,-85.5,0.2007343
12.0,-85.0,0.18890429
12.5,-85.0,0.24575949
13.0,-85.0,0.29263115
11.5,-84.5,0.20500314
12.0,-84.5,0.24152134
12.5,-84.5,0.25445652
13.0,-84.5,0.26230547
30.5,-84.5,0.32635367
31.0,-84.5,0.2556293
31.5,-84.5,0.30385667
32.0,-84.5,0.26842305
12.5,-84.0,0.26058042
30.5,-84.0,0.33719
31.0,-84.0,0.3242788
31.5,-84.0,0.32356548
32.0,-84.0,0.2866914
32.5,-84.0,0.27828014
30.5,-83.5,0.374464
31.0,-83.5,0.3553059
31.5,-83.5,0.3491136
32.0,-83.5,0.31495544
32.5,-83.5,0.3111466
