lat,long,smap_sm
39.0,-123.0,0.18075797
39.0,-122.5,0.15810983
39.5,-122.5,0.19080724
40.0,-122.5,0.10043354
39.0,-122.0,0.28049514
39.5,-122.0,0.32243675
40.0,-122.0,0.11376599
37.5,-121.5,0.084341116
39.0,-121.5,0.27074426
39.5,-121.5,0.2113884
35.5,-121.0,0.08844907
36.0,-121.0,0.1036313
36.5,-121.0,0.0949262
37.0,-121.0,0.1106727
37.5,-121.0,0.1312565
38.0,-121.0,0.13158496
38.5,-121.0,0.13496158
39.0,-121.0,0.18805586
35.5,-120.5,0.06728328
36.0,-120.5,0.07235306
36.5,-120.5,0.11720377
37.0,-120.5,0.1656688
37.5,-120.5,0.1414865
35.0,-120.0,0.073682696
35.5,-120.0,0.06244099
36.0,-120.0,0.098927654
36.5,-120.0,0.14978853
37.5,-120.0,0.094115265
39.5,-120.0,0.086518705
40.0,-120.0,0.059768107
34.5,-119.5,0.1054562
35.0,-119.5,0.07874174
35.5,-119.5,0.07196897
36.0,-119.5,0.14850512
36.5,-119.5,0.13023849
37.0,-119.5,0.091080055
38.0,-119.5,0.15516385
38.5,-119.5,0.09645338
39.0,-119.5,0.105773985
39.5,-119.5,0.0893405
34.5,-119.0,0.09916896
35.0,-119.0,0.094252646
35.5,-119.0,0.082119934
36.0,-119.0,0.10097495
36.5,-119.0,0.11375259
37.5,-119.0,0.14555363
38.0,-119.0,0.16061059
38.5,-119.0,0.08696135
39.0,-119.0,0.07363541
39.5,-119.0,0.0818885
40.0,-119.0,0.07442935
34.5,-118.5,0.082632475
35.0,-118.5,0.0720505
35.5,-118.5,0.09223902
36.5,-118.5,0.17371777
38.0,-118.5,0.08801335
39.0,-118.5,0.07512437
39.5,-118.5,0.100374475
40.0,-118.5,0.09684478
34.5,-118.0,0.061928466
35.0,-118.0,0.052460752
35.5,-118.0,0.0725929
36.0,-118.0,0.09581554
36.5,-118.0,0.13111931
37.0,-118.0,0.09330105
37.5,-118.0,0.07265019
38.0,-118.0,0.076572195
38.5,-118.0,0.070002116
39.0,-118.0,0.059011977
39.5,-118.0,0.082681865
40.0,-118.0,0.09991166
34.5,-117.5,0.04625494
35.0,-117.5,0.045629114
35.5,-117.5,0.06343349
36.5,-117.5,0.104989395
37.0,-117.5,0.07863963
37.5,-117.5,0.060398947
38.0,-117.5,0.066020265
38.5,-117.5,0.055082664
39.0,-117.5,0.066926695
39.5,-117.5,0.06214189
40.0,-117.5,0.048092544
34.5,-117.0,0.050730705
35.0,-117.0,0.054960307
35.5,-117.0,0.06900127
37.0,-117.0,0.05847929
37.5,-117.0,0.049585383
38.0,-117.0,0.05089905
38.5,-117.0,0.060259104
39.5,-117.0,0.065238066
40.0,-117.0,0.052266877
32.0,-116.5,0.08394756
32.5,-116.5,0.08438073
33.0,-116.5,0.098282605
33.5,-116.5,0.09687563
34.5,-116.5,0.071857095
35.0,-116.5,0.065644145
35.5,-116.5,0.0734696
36.0,-116.5,0.07948678
36.5,-116.5,0.07920359
37.0,-116.5,0.051727243
37.5,-116.5,0.046756655
38.0,-116.5,0.05016245
38.5,-116.5,0.05791331
39.0,-116.5,0.061218508
39.5,-116.5,0.06306051
40.0,-116.5,0.06077899
31.5,-116.0,0.081337824
32.0,-116.0,0.0916177
