lat,long,smap_sm
39.0,-123.0,0.36448938
39.0,-122.5,0.32701218
39.5,-122.5,0.31890252
40.0,-122.5,0.23988806
39.0,-122.0,0.32027155
39.5,-122.0,0.42765617
40.0,-122.0,0.30145457
37.5,-121.5,0.19271916
39.0,-121.5,0.33950308
39.5,-121.5,0.3906026
35.5,-121.0,0.18393333
36.0,-121.0,0.1913574
36.5,-121.0,0.20806544
37.0,-121.0,0.22810668
37.5,-121.0,0.21830095
38.0,-121.0,0.30796024
38.5,-121.0,0.28809366
39.0,-121.0,0.36132103
35.5,-120.5,0.16367915
36.0,-120.5,0.17220548
36.5,-120.5,0.25400794
37.0,-120.5,0.2712934
37.5,-120.5,0.25814852
35.0,-120.0,0.14577016
35.5,-120.0,0.13952488
36.0,-120.0,0.1763718
36.5,-120.0,0.26043272
37.5,-120.0,0.27416968
40.0,-120.0,0.17450644
34.5,-119.5,0.2610863
35.0,-119.5,0.18051587
35.5,-119.5,0.13771755
36.0,-119.5,0.21199957
36.5,-119.5,0.23952991
37.0,-119.5,0.22349752
39.0,-119.5,0.17941725
39.5,-119.5,0.1524129
34.5,-119.0,0.23857777
35.0,-119.0,0.21869627
35.5,-119.0,0.19812775
36.0,-119.0,0.23454297
36.5,-119.0,0.23096494
38.5,-119.0,0.21322215
39.0,-119.0,0.19479787
34.5,-118.5,0.16237408
35.0,-118.5,0.1788589
35.5,-118.5,0.23690642
40.0,-118.5,0.24668017
34.5,-118.0,0.08200386
35.0,-118.0,0.0944689
35.5,-118.0,0.12079811
36.0,-118.0,0.18408683
38.0,-118.0,0.18676767
39.0,-118.0,0.22831382
35.5,-117.5,0.13465407
38.0,-117.5,0.22603017
38.5,-117.5,0.15913747
39.5,-117.5,0.20026073
40.0,-117.5,0.19474941
40.0,-117.0,0.1819619
33.5,-116.5,0.1663252
34.5,-116.5,0.09434251
35.0,-116.5,0.11164763
35.5,-116.5,0.12132343
37.0,-116.5,0.15007012
37.5,-116.5,0.18475983
38.0,-116.5,0.17286117
38.5,-116.5,0.20422742
39.0,-116.5,0.19178477
39.5,-116.5,0.2012253
40.0,-116.5,0.20537722
35.0,-116.0,0.09045537
35.5,-116.0,0.11272709
36.5,-116.0,0.12647304
39.0,-116.0,0.21578324
35.5,-115.5,0.104005344
36.0,-115.5,0.09428296
36.5,-115.5,0.09714782
37.5,-115.5,0.18960658
36.5,-115.0,0.119779594
38.5,-115.0,0.24142747
39.0,-115.0,0.22158188
38.5,-114.5,0.24329607
40.0,-114.5,0.21947888
21.0,-105.0,0.17435306
22.0,-105.0,0.17709835
22.5,-105.0,0.16772616
23.0,-105.0,0.14631206
23.5,-105.0,0.13224569
24.5,-105.0,0.09365162
25.0,-105.0,0.10503132
25.5,-105.0,0.08283105
20.0,-104.5,0.16233397
20.5,-104.5,0.15992711
21.0,-104.5,0.19402319
21.5,-104.5,0.20808932
22.0,-104.5,0.1686363
22.5,-104.5,0.14578965
23.0,-104.5,0.12182157
23.5,-104.5,0.10657185
24.0,-104.5,0.11118159
24.5,-104.5,0.06920073
25.0,-104.5,0.10289966
25.5,-104.5,0.08559301
26.0,-104.5,0.073363006
26.5,-104.5,0.07408477
27.0,-104.5,0.07865162
19.5,-104.0,0.16337052
20.0,-104.0,0.15819655
20.5,-104.0,0.17824827
21.0,-104.0,0.18560168
21.5,-104.0,0.14762379
22.0,-104.0,0.1393401
22.5,-104.0,0.11685587
23.0,-104.0,0.11416055
23.5,-104.0,0.099660635
24.0,-104.0,0.098843046
25.0,-104.0,0.104599684
25.5,-104.0,0.12087149
26.0,-104.0,0.08029342
26.5,-104.0,0.078043826
27.0,-104.0,0.080060616
27.5,-104.0,0.08938833
28.0,-104.0,0.08812277
28.5,-104.0,0.07527843
29.0,-104.0,0.09108772
19.0,-103.5,0.1758936
19.5,-103.5,0.15671241
20.0,-103.5,0.14918631
20.5,-103.5,0.15976283
21.0,-103.5,0.11854756
21.5,-103.5,0.11301333
22.0,-103.5,0.0927605
22.5,-103.5,0.100054674
23.0,-103.5,0.103778556
23.5,-103.5,0.088970944
24.0,-103.5,0.077607
24.5,-103.5,0.08714082
25.0,-103.5,0.10720706
26.0,-103.5,0.08955766
26.5,-103.5,0.08353684
27.0,-103.5,0.08818455
27.5,-103.5,0.10063861
28.0,-103.5,0.09961124
28.5,-103.5,0.0888983
29.0,-103.5,0.09946506
29.5,-103.5,0.09677987
30.0,-103.5,0.08127447
30.5,-103.5,0.08357102
31.0,-103.5,0.083117254
31.5,-103.5,0.05731938
32.0,-103.5,0.042910643
32.5,-103.5,0.03933234
19.0,-103.0,0.15772375
19.5,-103.0,0.15938531
20.0,-103.0,0.13568312
20.5,-103.0,0.1256067
21.0,-103.0,0.12272899
21.5,-103.0,0.10643586
22.0,-103.0,0.1093415
22.5,-103.0,0.092985414
23.0,-103.0,0.08319378
23.5,-103.0,0.07950482
24.0,-103.0,0.08900229
24.5,-103.0,0.09556025
25.0,-103.0,0.10418027
25.5,-103.0,0.091323666
26.0,-103.0,0.09828299
26.5,-103.0,0.09874036
27.0,-103.0,0.10015194
27.5,-103.0,0.093867436
28.0,-103.0,0.09939794
28.5,-103.0,0.091967665
29.0,-103.0,0.098592974
29.5,-103.0,0.114767894
30.0,-103.0,0.09547518
30.5,-103.0,0.08473149
31.0,-103.0,0.075632475
31.5,-103.0,0.054176807
32.0,-103.0,0.05020036
32.5,-103.0,0.046757422
33.0,-103.0,0.12448287
33.5,-103.0,0.22357269
34.0,-103.0,0.14315139
34.5,-103.0,0.08970887
18.5,-102.5,0.22322513
19.0,-102.5,0.16518241
19.5,-102.5,0.17859374
20.0,-102.5,0.15898946
20.5,-102.5,0.1485667
21.0,-102.5,0.10799882
21.5,-102.5,0.10497
22.0,-102.5,0.1092309
22.5,-102.5,0.08766585
23.0,-102.5,0.09192406
23.5,-102.5,0.095952556
24.0,-102.5,0.083205305
24.5,-102.5,0.091122776
25.0,-102.5,0.10273853
