lat,long,smap_sm
19.5,-155.5,0.21952154
39.0,-123.0,0.14662696
39.0,-122.5,0.1723079
39.5,-122.5,0.18718491
40.0,-122.5,0.13199984
39.0,-122.0,0.28261602
39.5,-122.0,0.30660608
40.0,-122.0,0.15395851
37.5,-121.5,0.09576458
39.0,-121.5,0.2140364
39.5,-121.5,0.2937198
35.5,-121.0,0.11376608
36.0,-121.0,0.11035166
36.5,-121.0,0.10790026
37.0,-121.0,0.17764676
37.5,-121.0,0.15352805
38.0,-121.0,0.14998204
38.5,-121.0,0.13749184
39.0,-121.0,0.19976337
35.5,-120.5,0.087726235
36.0,-120.5,0.09647527
36.5,-120.5,0.14290622
37.0,-120.5,0.17184779
37.5,-120.5,0.15181194
35.0,-120.0,0.08711517
35.5,-120.0,0.084159344
36.0,-120.0,0.11076525
36.5,-120.0,0.16146874
37.5,-120.0,0.094755314
39.5,-120.0,0.10984166
40.0,-120.0,0.09366783
34.5,-119.5,0.089913785
35.0,-119.5,0.08968265
35.5,-119.5,0.099545084
36.0,-119.5,0.1575366
36.5,-119.5,0.134235
37.0,-119.5,0.094287165
38.0,-119.5,0.14400262
38.5,-119.5,0.08925722
39.0,-119.5,0.09286595
39.5,-119.5,0.09195305
34.5,-119.0,0.10047673
35.0,-119.0,0.098501205
35.5,-119.0,0.100879155
36.0,-119.0,0.11958679
36.5,-119.0,0.10918097
37.5,-119.0,0.13520171
38.0,-119.0,0.14310832
38.5,-119.0,0.07923814
39.0,-119.0,0.07725267
40.0,-119.0,0.093111165
35.0,-118.5,0.088615
35.5,-118.5,0.08647963
36.5,-118.5,0.13622184
38.0,-118.5,0.078948066
38.5,-118.5,0.0716395
39.0,-118.5,0.09767429
39.5,-118.5,0.118444845
40.0,-118.5,0.118322715
36.0,-118.0,0.10272636
37.0,-118.0,0.0918214
37.5,-118.0,0.080454685
38.0,-118.0,0.07665722
38.5,-118.0,0.06583954
39.0,-118.0,0.062208727
39.5,-118.0,0.088093214
40.0,-118.0,0.098263055
38.0,-117.5,0.068667635
38.5,-117.5,0.06231314
39.0,-117.5,0.062654294
39.5,-117.5,0.06639692
40.0,-117.5,0.054050505
39.5,-117.0,0.058519345
40.0,-117.0,0.05913821
40.0,-116.5,0.057525028
24.5,-107.0,0.260747
26.0,-107.0,0.5065705
26.5,-107.0,0.47999692
27.0,-107.0,0.33630878
27.5,-107.0,0.23149534
28.0,-107.0,0.2115102
28.5,-107.0,0.24642394
26.0,-106.5,0.39270622
26.5,-106.5,0.43548515
27.0,-106.5,0.32597974
27.5,-106.5,0.22027987
28.0,-106.5,0.18566918
28.5,-106.5,0.2420137
29.0,-106.5,0.1769493
29.5,-106.5,0.1620041
30.0,-106.5,0.18168825
30.5,-106.5,0.16936934
25.0,-106.0,0.2993546
25.5,-106.0,0.27301994
26.0,-106.0,0.30481142
26.5,-106.0,0.29845056
27.0,-106.0,0.25830898
27.5,-106.0,0.20246562
28.0,-106.0,0.14066589
28.5,-106.0,0.14337859
29.0,-106.0,0.1637594
29.5,-106.0,0.1561663
30.0,-106.0,0.17578349
30.5,-106.0,0.14232594
31.0,-106.0,0.10936869
31.5,-106.0,0.09301583
32.0,-106.0,0.08520694
32.5,-106.0,0.09743588
33.5,-106.0,0.17692941
24.0,-105.5,0.33764806
24.5,-105.5,0.33482194
25.0,-105.5,0.24707669
25.5,-105.5,0.24603796
26.0,-105.5,0.22627434
26.5,-105.5,0.18258224
27.0,-105.5,0.19485676
27.5,-105.5,0.16335362
28.0,-105.5,0.1466754
28.5,-105.5,0.14350706
29.0,-105.5,0.1713001
29.5,-105.5,0.14024615
30.0,-105.5,0.15227792
30.5,-105.5,0.119763516
31.0,-105.5,0.121180974
31.5,-105.5,0.09749332
32.0,-105.5,0.10124689
32.5,-105.5,0.12642778
33.0,-105.5,0.20025577
33.5,-105.5,0.183644
34.5,-105.5,0.09651865
35.0,-105.5,0.09348792
35.5,-105.5,0.098903194
21.0,-105.0,0.29417235
22.0,-105.0,0.3205416
22.5,-105.0,0.37203
23.0,-105.0,0.31570798
23.5,-105.0,0.27741522
24.0,-105.0,0.23985583
24.5,-105.0,0.21075396
25.0,-105.0,0.23482782
25.5,-105.0,0.22609326
26.0,-105.0,0.17292689
26.5,-105.0,0.13394429
27.0,-105.0,0.17389323
27.5,-105.0,0.18199185
28.0,-105.0,0.1365893
28.5,-105.0,0.10295861
29.0,-105.0,0.13747126
29.5,-105.0,0.14133295
30.0,-105.0,0.13010137
30.5,-105.0,0.11711275
31.0,-105.0,0.10911982
31.5,-105.0,0.09740365
32.0,-105.0,0.12077325
32.5,-105.0,0.13695613
33.0,-105.0,0.17425235
33.5,-105.0,0.17483301
34.5,-105.0,0.07949073
35.0,-105.0,0.071657896
35.5,-105.0,0.09089182
36.0,-105.0,0.09645593
36.5,-105.0,0.12715997
37.0,-105.0,0.14667426
37.5,-105.0,0.1699111
38.0,-105.0,0.17251644
38.5,-105.0,0.14273697
20.0,-104.5,0.28312725
20.5,-104.5,0.32990453
21.0,-104.5,0.33187196
21.5,-104.5,0.3624538
22.0,-104.5,0.31227663
22.5,-104.5,0.27458173
23.0,-104.5,0.27714202
23.5,-104.5,0.17907861
24.0,-104.5,0.15729564
25.0,-104.5,0.17334893
25.5,-104.5,0.1767186
26.0,-104.5,0.13645631
