lat,long,smap_sm
-39.0,-68.0,0.17284937
-40.0,-67.5,0.15183847
-39.0,-67.5,0.15949926
-37.0,-67.5,0.16228092
-36.5,-67.5,0.1390869
-36.5,-67.0,0.1657575
-36.0,-67.0,0.12918337
-40.0,-66.5,0.11620547
-39.5,-66.5,0.118514515
-39.0,-66.5,0.15749137
-37.0,-66.5,0.1168478
-36.5,-66.5,0.14549775
-35.5,-66.5,0.09439958
-35.0,-66.5,0.0597334
-34.5,-66.5,0.046433106
-34.0,-66.5,0.08789103
-33.5,-66.5,0.12072251
-40.0,-66.0,0.13102484
-39.5,-66.0,0.16274582
-39.0,-66.0,0.20717295
-37.5,-66.0,0.12292219
-37.0,-66.0,0.11220953
-36.5,-66.0,0.16435748
-36.0,-66.0,0.11971794
-35.5,-66.0,0.08008682
-35.0,-66.0,0.052249625
-34.5,-66.0,0.05981519
-34.0,-66.0,0.09188875
-33.5,-66.0,0.11952512
-33.0,-66.0,0.18800792
-32.5,-66.0,0.20368463
-39.5,-65.5,0.21696225
-39.0,-65.5,0.22064906
-37.5,-65.5,0.12598746
-37.0,-65.5,0.12339936
-36.5,-65.5,0.15585707
-36.0,-65.5,0.092854805
-35.5,-65.5,0.08517218
-35.0,-65.5,0.0957461
-34.5,-65.5,0.09874742
-34.0,-65.5,0.096649796
-33.5,-65.5,0.106746316
-33.0,-65.5,0.14899677
-32.5,-65.5,0.1784693
-32.0,-65.5,0.16250846
-31.5,-65.5,0.16153003
-39.5,-65.0,0.21766324
-39.0,-65.0,0.19716895
-38.5,-65.0,0.15071909
-38.0,-65.0,0.13431069
-37.5,-65.0,0.13265748
-37.0,-65.0,0.18070449
-36.5,-65.0,0.14479794
-36.0,-65.0,0.11323343
-35.5,-65.0,0.12583779
-35.0,-65.0,0.15309289
-34.5,-65.0,0.1285062
-34.0,-65.0,0.12969233
-33.5,-65.0,0.15763217
-33.0,-65.0,0.19198209
-32.5,-65.0,0.21001416
-32.0,-65.0,0.20736122
-31.5,-65.0,0.20923407
-31.0,-65.0,0.17782375
-30.5,-65.0,0.18739608
-29.5,-65.0,0.37130418
-29.0,-65.0,0.35105836
-40.0,-64.5,0.22857177
-39.0,-64.5,0.16613878
-38.5,-64.5,0.15869407
-38.0,-64.5,0.15106376
-37.5,-64.5,0.14367613
-37.0,-64.5,0.18436474
-36.5,-64.5,0.11366081
-36.0,-64.5,0.13127574
-35.5,-64.5,0.19513336
-35.0,-64.5,0.22441244
-34.5,-64.5,0.15244795
-34.0,-64.5,0.1549477
-33.5,-64.5,0.20742083
-33.0,-64.5,0.22423589
-32.5,-64.5,0.2506432
-32.0,-64.5,0.27465892
-31.5,-64.5,0.2530432
-31.0,-64.5,0.20728968
-30.5,-64.5,0.17944065
-30.0,-64.5,0.28544533
-29.5,-64.5,0.31790194
-29.0,-64.5,0.45408756
-28.5,-64.5,0.22429836
-39.5,-64.0,0.23068154
-39.0,-64.0,0.18729416
-38.5,-64.0,0.2045177
-38.0,-64.0,0.16490674
-37.5,-64.0,0.15402247
-37.0,-64.0,0.11918411
-36.5,-64.0,0.12001178
-36.0,-64.0,0.1919492
-34.5,-64.0,0.1817702
-34.0,-64.0,0.18193619
-33.5,-64.0,0.20911384
-33.0,-64.0,0.22808321
-32.5,-64.0,0.23908134
-32.0,-64.0,0.21466824
-31.5,-64.0,0.2255749
-31.0,-64.0,0.21894507
-30.5,-64.0,0.20431334
-30.0,-64.0,0.1884296
-29.5,-64.0,0.27426142
-29.0,-64.0,0.39159396
-28.5,-64.0,0.22733971
-28.0,-64.0,0.23047261
-27.5,-64.0,0.22574101
-27.0,-64.0,0.3486612
-40.0,-63.5,0.25286314
-39.0,-63.5,0.19195355
-38.5,-63.5,0.20159867
-38.0,-63.5,0.16921592
-37.5,-63.5,0.14803423
-37.0,-63.5,0.11590527
-36.5,-63.5,0.11672003
-36.0,-63.5,0.21660726
-35.5,-63.5,0.24627839
-35.0,-63.5,0.2992573
-34.5,-63.5,0.2557206
-34.0,-63.5,0.22163966
-33.5,-63.5,0.2345033
-33.0,-63.5,0.26447588
-32.5,-63.5,0.27668574
-32.0,-63.5,0.26675507
-31.5,-63.5,0.22067806
-31.0,-63.5,0.2247977
-30.5,-63.5,0.22671622
-30.0,-63.5,0.23485827
-29.5,-63.5,0.24841069
